unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=MV|service_id=F-Root,60,60,2.8,2.0,14,2.1,2.0,4,0.9666666666666667,0.06666666666666667,0.0,0.9666666666666667,0.0,0.9333333333333333,0.23333333333333334
probe_country=MX|service_id=F-Root,6,6,2.3333333333333335,2.0,3,1.0,1.0,1,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,1.0
probe_country=MY|service_id=F-Root,22,22,14.0,14.0,14,4.0,4.0,4,1.0,1.0,0.0,1.0,0.0,0.9090909090909091,0.6818181818181818
probe_country=NC|service_id=F-Root,20,20,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.95,0.0,1.0,0.55
probe_country=NO|service_id=F-Root,416,416,1.0528846153846154,1.0,6,1.375,1.0,4,0.01201923076923077,0.009615384615384616,0.0,0.8677884615384616,0.0,0.9975961538461539,0.9038461538461539
probe_country=NU|service_id=F-Root,9,9,2.5555555555555554,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.7777777777777778,0.6666666666666666
probe_country=NZ|service_id=F-Root,486,486,1.191358024691358,1.0,2,1.4012345679012346,1.0,3,0.0,0.0,0.0,0.9094650205761317,0.0,1.0,0.9588477366255144
probe_country=PA|service_id=F-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
probe_country=PE|service_id=F-Root,6,6,2.0,2.0,2,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
probe_country=PG|service_id=F-Root,6,6,2.3333333333333335,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333
probe_country=PH|service_id=F-Root,157,157,4.528662420382165,2.0,14,1.7515923566878981,1.0,4,0.3184713375796178,0.24203821656050956,0.0,0.7133757961783439,0.0,0.7643312101910829,0.7961783439490446
probe_country=PL|service_id=F-Root,1,1,3.0,3.0,3,2.0,2.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=PR|service_id=F-Root,4,4,2.0,2.0,3,1.0,1.0,1,0.5,0.0,0.0,0.5,0.0,0.5,1.0
probe_country=PT|service_id=F-Root,185,185,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.918918918918919,0.0,1.0,0.8378378378378378
probe_country=RO|service_id=F-Root,6,6,6.0,6.0,6,3.0,3.0,3,1.0,1.0,0.0,0.8333333333333334,0.0,1.0,0.6666666666666666
probe_country=RU|service_id=F-Root,1,1,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=SE|service_id=F-Root,399,399,3.288220551378446,4.0,7,1.9849624060150375,2.0,3,0.7669172932330827,0.045112781954887216,0.0,0.924812030075188,0.0,0.6691729323308271,0.6040100250626567
probe_country=SG|service_id=F-Root,932,932,13.92274678111588,14.0,14,3.9871244635193133,4.0,4,0.9957081545064378,0.9957081545064378,0.0,1.0,0.0,0.9978540772532188,0.44313304721030045
probe_country=SL|service_id=F-Root,2,2,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0
probe_country=SV|service_id=F-Root,1,1,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=TG|service_id=F-Root,2,2,2.0,2.0,2,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=TH|service_id=F-Root,19,19,11.473684210526315,14.0,14,3.473684210526316,4.0,4,0.7894736842105263,0.7894736842105263,0.0,0.8947368421052632,0.0,0.8947368421052632,0.8421052631578947
probe_country=TL|service_id=F-Root,18,18,12.555555555555555,14.0,14,3.6666666666666665,4.0,4,0.8888888888888888,0.8888888888888888,0.0,1.0,0.0,1.0,0.3888888888888889
probe_country=TO|service_id=F-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=TR|service_id=F-Root,10,10,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.7,0.0,0.0,0.3
probe_country=TV|service_id=F-Root,4,4,2.5,2.5,3,1.0,1.0,1,0.5,0.0,0.0,0.5,0.0,0.5,0.5
probe_country=TW|service_id=F-Root,337,337,1.0741839762611276,1.0,5,1.0267062314540059,1.0,4,0.008902077151335312,0.008902077151335312,0.0,0.8605341246290801,0.0,0.9792284866468842,0.9020771513353115
probe_country=UG|service_id=F-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=US|service_id=F-Root,1062,1062,2.7693032015065913,3.0,14,1.869114877589454,2.0,4,0.02071563088512241,0.026365348399246705,0.0,0.8578154425612052,0.0018832391713747645,0.9849340866290018,0.9566854990583804
probe_country=VE|service_id=F-Root,14,14,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,1.0
probe_country=VI|service_id=F-Root,8,8,1.5,1.5,2,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.5,1.0
probe_country=VN|service_id=F-Root,59,59,8.711864406779661,14.0,14,2.6779661016949152,4.0,4,0.559322033898305,0.559322033898305,0.0,0.9830508474576272,0.0,1.0,0.4745762711864407
probe_country=ZA|service_id=F-Root,3,3,1.6666666666666667,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0
