probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
ID,F-Root,all_publicly_visible,866,23,13,495,335,636,230,0.026558891454965358,0.015011547344110854,0.5715935334872979,0.38683602771362585
ID,F-Root,resolved_entry_only,185,8,4,106,67,125,60,0.043243243243243246,0.021621621621621623,0.572972972972973,0.3621621621621622
IE,F-Root,all_publicly_visible,1156,0,4,782,370,749,407,0.0,0.0034602076124567475,0.6764705882352942,0.32006920415224915
IL,F-Root,all_publicly_visible,281,0,57,111,113,221,60,0.0,0.20284697508896798,0.39501779359430605,0.40213523131672596
IL,F-Root,resolved_entry_only,2,0,0,1,1,2,0,0.0,0.0,0.5,0.5
IM,F-Root,all_publicly_visible,31,2,0,19,10,24,7,0.06451612903225806,0.0,0.6129032258064516,0.3225806451612903
IM,F-Root,resolved_entry_only,19,0,0,11,8,14,5,0.0,0.0,0.5789473684210527,0.42105263157894735
IN,F-Root,all_publicly_visible,1267,4,0,551,712,965,302,0.0031570639305445935,0.0,0.43488555643251775,0.5619573796369376
IQ,F-Root,all_publicly_visible,94,0,4,30,60,64,30,0.0,0.0425531914893617,0.3191489361702128,0.6382978723404256
IR,F-Root,all_publicly_visible,619,0,0,108,511,463,156,0.0,0.0,0.17447495961227788,0.8255250403877221
IS,F-Root,all_publicly_visible,81,0,0,55,26,53,28,0.0,0.0,0.6790123456790124,0.32098765432098764
IT,F-Root,all_publicly_visible,3421,4,2,1719,1696,2424,997,0.001169248757673195,0.0005846243788365975,0.5024846536100556,0.49576147325343467
IT,F-Root,resolved_entry_only,810,0,0,189,621,564,246,0.0,0.0,0.23333333333333334,0.7666666666666667
JM,F-Root,all_publicly_visible,65,2,2,33,28,41,24,0.03076923076923077,0.03076923076923077,0.5076923076923077,0.4307692307692308
JO,F-Root,all_publicly_visible,19,0,0,0,19,15,4,0.0,0.0,0.0,1.0
JP,F-Root,all_publicly_visible,3179,5,200,2131,843,2132,1047,0.0015728216420257944,0.06291286568103177,0.6703365838313935,0.2651777288455489
JP,F-Root,resolved_entry_only,40,0,2,26,12,23,17,0.0,0.05,0.65,0.3
KE,F-Root,all_publicly_visible,171,4,0,135,32,116,55,0.023391812865497075,0.0,0.7894736842105263,0.1871345029239766
KG,F-Root,all_publicly_visible,160,0,0,95,65,110,50,0.0,0.0,0.59375,0.40625
KH,F-Root,all_publicly_visible,79,0,0,33,46,60,19,0.0,0.0,0.4177215189873418,0.5822784810126582
KH,F-Root,resolved_entry_only,22,0,0,8,14,15,7,0.0,0.0,0.36363636363636365,0.6363636363636364
KI,F-Root,all_publicly_visible,18,0,0,8,10,15,3,0.0,0.0,0.4444444444444444,0.5555555555555556
KN,F-Root,all_publicly_visible,14,2,0,8,4,9,5,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857
KR,F-Root,all_publicly_visible,357,0,0,185,172,232,125,0.0,0.0,0.5182072829131653,0.48179271708683474
KR,F-Root,resolved_entry_only,50,0,0,40,10,35,15,0.0,0.0,0.8,0.2
KW,F-Root,all_publicly_visible,9,0,0,2,7,8,1,0.0,0.0,0.2222222222222222,0.7777777777777778
KY,F-Root,all_publicly_visible,12,2,0,6,4,10,2,0.16666666666666666,0.0,0.5,0.3333333333333333
KZ,F-Root,all_publicly_visible,658,0,0,485,173,440,218,0.0,0.0,0.7370820668693009,0.2629179331306991
KZ,F-Root,resolved_entry_only,171,0,0,124,47,109,62,0.0,0.0,0.7251461988304093,0.27485380116959063
LA,F-Root,all_publicly_visible,45,7,0,38,0,44,1,0.15555555555555556,0.0,0.8444444444444444,0.0
LB,F-Root,all_publicly_visible,31,0,0,7,24,24,7,0.0,0.0,0.22580645161290322,0.7741935483870968
LC,F-Root,all_publicly_visible,40,0,6,18,16,26,14,0.0,0.15,0.45,0.4
LI,F-Root,all_publicly_visible,30,0,0,26,4,25,5,0.0,0.0,0.8666666666666667,0.13333333333333333
LK,F-Root,all_publicly_visible,142,3,0,68,71,99,43,0.02112676056338028,0.0,0.4788732394366197,0.5
LR,F-Root,all_publicly_visible,14,0,0,6,8,8,6,0.0,0.0,0.42857142857142855,0.5714285714285714
LS,F-Root,all_publicly_visible,22,0,0,14,8,11,11,0.0,0.0,0.6363636363636364,0.36363636363636365
LT,F-Root,all_publicly_visible,329,0,0,235,94,228,101,0.0,0.0,0.7142857142857143,0.2857142857142857
LT,F-Root,resolved_entry_only,92,0,0,70,22,59,33,0.0,0.0,0.7608695652173914,0.2391304347826087
LU,F-Root,all_publicly_visible,304,0,0,174,130,230,74,0.0,0.0,0.5723684210526315,0.4276315789473684
LU,F-Root,resolved_entry_only,75,0,0,43,32,58,17,0.0,0.0,0.5733333333333334,0.4266666666666667
LV,F-Root,all_publicly_visible,236,0,0,126,110,151,85,0.0,0.0,0.5338983050847458,0.4661016949152542
MA,F-Root,all_publicly_visible,20,0,0,7,13,16,4,0.0,0.0,0.35,0.65
MD,F-Root,all_publicly_visible,167,0,0,99,68,133,34,0.0,0.0,0.592814371257485,0.40718562874251496
MD,F-Root,resolved_entry_only,30,0,0,12,18,22,8,0.0,0.0,0.4,0.6
ME,F-Root,all_publicly_visible,87,4,0,55,28,66,21,0.04597701149425287,0.0,0.632183908045977,0.3218390804597701
MG,F-Root,all_publicly_visible,43,0,0,41,2,28,15,0.0,0.0,0.9534883720930233,0.046511627906976744
MH,F-Root,all_publicly_visible,12,0,0,6,6,9,3,0.0,0.0,0.5,0.5
MK,F-Root,all_publicly_visible,91,0,0,53,38,66,25,0.0,0.0,0.5824175824175825,0.4175824175824176
ML,F-Root,all_publicly_visible,26,3,0,13,10,18,8,0.11538461538461539,0.0,0.5,0.38461538461538464
MM,F-Root,all_publicly_visible,46,3,0,31,12,30,16,0.06521739130434782,0.0,0.6739130434782609,0.2608695652173913
MN,F-Root,all_publicly_visible,81,2,0,57,22,51,30,0.024691358024691357,0.0,0.7037037037037037,0.2716049382716049
MP,F-Root,all_publicly_visible,16,2,2,4,8,10,6,0.125,0.125,0.25,0.5
MT,F-Root,all_publicly_visible,106,32,0,42,32,75,31,0.3018867924528302,0.0,0.39622641509433965,0.3018867924528302
MU,F-Root,all_publicly_visible,46,0,0,36,10,36,10,0.0,0.0,0.782608695652174,0.21739130434782608
MU,F-Root,resolved_entry_only,6,0,0,2,4,5,1,0.0,0.0,0.3333333333333333,0.6666666666666666
MV,F-Root,all_publicly_visible,110,4,0,62,44,67,43,0.03636363636363636,0.0,0.5636363636363636,0.4
MW,F-Root,all_publicly_visible,12,0,0,10,2,9,3,0.0,0.0,0.8333333333333334,0.16666666666666666
MX,F-Root,all_publicly_visible,660,2,0,301,357,510,150,0.0030303030303030303,0.0,0.45606060606060606,0.5409090909090909
MY,F-Root,all_publicly_visible,273,2,2,111,158,197,76,0.007326007326007326,0.007326007326007326,0.4065934065934066,0.5787545787545788
MZ,F-Root,all_publicly_visible,29,0,0,19,10,18,11,0.0,0.0,0.6551724137931034,0.3448275862068966
NC,F-Root,all_publicly_visible,28,0,0,20,8,20,8,0.0,0.0,0.7142857142857143,0.2857142857142857
NG,F-Root,all_publicly_visible,109,0,0,44,65,74,35,0.0,0.0,0.4036697247706422,0.5963302752293578
NI,F-Root,all_publicly_visible,82,0,0,18,64,56,26,0.0,0.0,0.21951219512195122,0.7804878048780488
NL,F-Root,all_publicly_visible,5296,1,2,3437,1856,3874,1422,0.00018882175226586103,0.00037764350453172205,0.6489803625377644,0.3504531722054381
NL,F-Root,resolved_entry_only,458,0,0,288,170,369,89,0.0,0.0,0.62882096069869,0.37117903930131
NO,F-Root,all_publicly_visible,910,6,70,578,256,599,311,0.006593406593406593,0.07692307692307693,0.6351648351648351,0.2813186813186813
NO,F-Root,resolved_entry_only,333,6,19,215,93,230,103,0.018018018018018018,0.057057057057057055,0.6456456456456456,0.27927927927927926
NP,F-Root,all_publicly_visible,145,0,0,103,42,100,45,0.0,0.0,0.7103448275862069,0.2896551724137931
NU,F-Root,all_publicly_visible,11,2,0,9,0,8,3,0.18181818181818182,0.0,0.8181818181818182,0.0
NZ,F-Root,all_publicly_visible,856,0,8,580,268,613,243,0.0,0.009345794392523364,0.677570093457944,0.3130841121495327
NZ,F-Root,resolved_entry_only,25,0,0,20,5,20,5,0.0,0.0,0.8,0.2
OM,F-Root,all_publicly_visible,20,0,0,14,6,16,4,0.0,0.0,0.7,0.3
PA,F-Root,all_publicly_visible,197,8,2,60,127,147,50,0.04060913705583756,0.01015228426395939,0.30456852791878175,0.6446700507614214
PE,F-Root,all_publicly_visible,214,6,0,55,153,149,65,0.028037383177570093,0.0,0.2570093457943925,0.7149532710280374
PE,F-Root,resolved_entry_only,12,0,0,0,12,8,4,0.0,0.0,0.0,1.0
PF,F-Root,all_publicly_visible,46,0,0,0,46,34,12,0.0,0.0,0.0,1.0
PG,F-Root,all_publicly_visible,8,2,0,4,2,6,2,0.25,0.0,0.5,0.25
PH,F-Root,all_publicly_visible,686,57,64,285,280,486,200,0.08309037900874636,0.09329446064139942,0.41545189504373176,0.40816326530612246
PK,F-Root,all_publicly_visible,107,0,0,28,79,83,24,0.0,0.0,0.2616822429906542,0.7383177570093458
PL,F-Root,all_publicly_visible,2328,0,1,1597,730,1684,644,0.0,0.000429553264604811,0.6859965635738832,0.313573883161512
PL,F-Root,resolved_entry_only,125,0,0,81,44,108,17,0.0,0.0,0.648,0.352
PR,F-Root,all_publicly_visible,15,0,2,7,6,13,2,0.0,0.13333333333333333,0.4666666666666667,0.4
PR,F-Root,resolved_entry_only,8,0,0,2,6,7,1,0.0,0.0,0.25,0.75
PS,F-Root,all_publicly_visible,6,0,0,0,6,4,2,0.0,0.0,0.0,1.0
PT,F-Root,all_publicly_visible,672,13,0,247,412,500,172,0.019345238095238096,0.0,0.36755952380952384,0.6130952380952381
PT,F-Root,resolved_entry_only,36,0,0,26,10,21,15,0.0,0.0,0.7222222222222222,0.2777777777777778
PW,F-Root,all_publicly_visible,6,0,0,6,0,4,2,0.0,0.0,1.0,0.0
PY,F-Root,all_publicly_visible,95,0,0,35,60,79,16,0.0,0.0,0.3684210526315789,0.631578947368421
PY,F-Root,resolved_entry_only,6,0,0,4,2,5,1,0.0,0.0,0.6666666666666666,0.3333333333333333
QA,F-Root,all_publicly_visible,10,0,0,10,0,4,6,0.0,0.0,1.0,0.0
RE,F-Root,all_publicly_visible,400,0,0,285,115,299,101,0.0,0.0,0.7125,0.2875
RO,F-Root,all_publicly_visible,902,0,0,372,530,632,270,0.0,0.0,0.4124168514412417,0.5875831485587583
RO,F-Root,resolved_entry_only,134,0,0,52,82,86,48,0.0,0.0,0.3880597014925373,0.6119402985074627
RS,F-Root,all_publicly_visible,359,0,0,235,124,262,97,0.0,0.0,0.6545961002785515,0.34540389972144847
RS,F-Root,resolved_entry_only,32,0,0,18,14,17,15,0.0,0.0,0.5625,0.4375
RU,F-Root,all_publicly_visible,4773,0,0,2969,1804,3487,1286,0.0,0.0,0.6220406452964593,0.37795935470354075
RU,F-Root,resolved_entry_only,780,0,0,406,374,608,172,0.0,0.0,0.5205128205128206,0.4794871794871795
RW,F-Root,all_publicly_visible,19,0,0,17,2,11,8,0.0,0.0,0.8947368421052632,0.10526315789473684
SA,F-Root,all_publicly_visible,231,0,0,64,167,164,67,0.0,0.0,0.27705627705627706,0.7229437229437229
SA,F-Root,resolved_entry_only,108,0,0,44,64,66,42,0.0,0.0,0.4074074074074074,0.5925925925925926
SE,F-Root,all_publicly_visible,2886,125,123,2077,561,1964,922,0.04331254331254331,0.04261954261954262,0.7196812196812197,0.1943866943866944
SE,F-Root,resolved_entry_only,15,0,0,7,8,8,7,0.0,0.0,0.4666666666666667,0.5333333333333333
SG,F-Root,all_publicly_visible,1637,7,12,1181,437,1058,579,0.004276114844227245,0.007330482590103849,0.7214416615760537,0.26695174098961516
SI,F-Root,all_publicly_visible,447,0,0,366,81,325,122,0.0,0.0,0.8187919463087249,0.18120805369127516
SK,F-Root,all_publicly_visible,511,0,0,273,238,375,136,0.0,0.0,0.5342465753424658,0.4657534246575342
SK,F-Root,resolved_entry_only,102,0,0,36,66,98,4,0.0,0.0,0.35294117647058826,0.6470588235294118
SL,F-Root,all_publicly_visible,14,2,0,0,12,14,0,0.14285714285714285,0.0,0.0,0.8571428571428571
SM,F-Root,all_publicly_visible,8,0,0,8,0,6,2,0.0,0.0,1.0,0.0
SN,F-Root,all_publicly_visible,30,0,0,18,12,16,14,0.0,0.0,0.6,0.4
SR,F-Root,all_publicly_visible,10,0,0,6,4,7,3,0.0,0.0,0.6,0.4
SS,F-Root,all_publicly_visible,25,0,0,20,5,17,8,0.0,0.0,0.8,0.2
SV,F-Root,all_publicly_visible,212,0,0,130,82,137,75,0.0,0.0,0.6132075471698113,0.3867924528301887
SV,F-Root,resolved_entry_only,12,0,0,0,12,8,4,0.0,0.0,0.0,1.0
TD,F-Root,all_publicly_visible,12,2,0,10,0,10,2,0.16666666666666666,0.0,0.8333333333333334,0.0
TG,F-Root,all_publicly_visible,6,2,0,2,2,4,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
TH,F-Root,all_publicly_visible,578,38,0,247,293,399,179,0.0657439446366782,0.0,0.4273356401384083,0.5069204152249135
TH,F-Root,resolved_entry_only,8,0,0,2,6,8,0,0.0,0.0,0.25,0.75
TJ,F-Root,all_publicly_visible,85,0,0,37,48,56,29,0.0,0.0,0.43529411764705883,0.5647058823529412
TJ,F-Root,resolved_entry_only,56,0,0,24,32,37,19,0.0,0.0,0.42857142857142855,0.5714285714285714
TL,F-Root,all_publicly_visible,50,4,0,40,6,37,13,0.08,0.0,0.8,0.12
TN,F-Root,all_publicly_visible,90,2,0,50,38,64,26,0.022222222222222223,0.0,0.5555555555555556,0.4222222222222222
TO,F-Root,all_publicly_visible,10,2,0,8,0,6,4,0.2,0.0,0.8,0.0
TO,F-Root,resolved_entry_only,10,2,0,8,0,6,4,0.2,0.0,0.8,0.0
TR,F-Root,all_publicly_visible,886,6,0,300,580,597,289,0.006772009029345372,0.0,0.33860045146726864,0.654627539503386
TT,F-Root,all_publicly_visible,10,0,0,6,4,7,3,0.0,0.0,0.6,0.4
TV,F-Root,all_publicly_visible,10,2,0,8,0,6,4,0.2,0.0,0.8,0.0
TW,F-Root,all_publicly_visible,688,26,7,380,275,478,210,0.0377906976744186,0.010174418604651164,0.5523255813953488,0.3997093023255814
TW,F-Root,resolved_entry_only,150,8,2,78,62,93,57,0.05333333333333334,0.013333333333333334,0.52,0.41333333333333333
TZ,F-Root,all_publicly_visible,48,0,0,46,2,32,16,0.0,0.0,0.9583333333333334,0.041666666666666664
UA,F-Root,all_publicly_visible,1083,1,0,550,532,878,205,0.0009233610341643582,0.0,0.5078485687903971,0.49122807017543857
UA,F-Root,resolved_entry_only,204,0,0,120,84,169,35,0.0,0.0,0.5882352941176471,0.4117647058823529
UG,F-Root,all_publicly_visible,114,1,0,103,10,70,44,0.008771929824561403,0.0,0.9035087719298246,0.08771929824561403
US,F-Root,all_publicly_visible,21571,162,376,14855,6178,14856,6715,0.007510082981781095,0.017430809883640073,0.6886560660145565,0.28640304112002224
US,F-Root,resolved_entry_only,880,6,10,535,329,576,304,0.006818181818181818,0.011363636363636364,0.6079545454545454,0.37386363636363634
UY,F-Root,all_publicly_visible,179,0,0,149,30,122,57,0.0,0.0,0.8324022346368715,0.16759776536312848
UY,F-Root,resolved_entry_only,141,0,0,115,26,92,49,0.0,0.0,0.8156028368794326,0.18439716312056736
UZ,F-Root,all_publicly_visible,141,0,0,115,26,106,35,0.0,0.0,0.8156028368794326,0.18439716312056736
UZ,F-Root,resolved_entry_only,6,0,0,2,4,6,0,0.0,0.0,0.3333333333333333,0.6666666666666666
VA,F-Root,all_publicly_visible,8,0,0,6,2,5,3,0.0,0.0,0.75,0.25
VE,F-Root,all_publicly_visible,376,3,0,138,235,296,80,0.007978723404255319,0.0,0.3670212765957447,0.625
