country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,52,0.4230769230769231,0.6153846153846154,0.6923076923076923,6.558592876430338,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,19,9,1.0,0.0,service_country_cross_layer_distribution_audit,CH,K-Root
CH,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,66,0.48484848484848486,0.6666666666666667,0.7575757575757576,5.621361121422025,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,22,11,1.0,0.0,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,198,0.2676767676767677,0.5050505050505051,0.595959595959596,8.750229566690233,broad_network_transition_distribution,0.9797979797979798,1.0,1.0,1.1038723342398742,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,49,11,1.0,0.0,service_country_cross_layer_distribution_audit,PT,K-Root
PT,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,254,0.24015748031496062,0.4251968503937008,0.5118110236220472,12.39978544546794,broad_network_transition_distribution,0.9763779527559056,0.9921259842519685,1.0,1.1352520946509417,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,64,18,0.9921259842519685,0.007874015748031496,country_cross_layer_distribution_audit,,
CA,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,399,0.2807017543859649,0.45614035087719296,0.5839598997493733,9.785971255196552,broad_network_transition_distribution,0.9649122807017544,0.9899749373433584,1.0,1.1888628074417145,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,81,14,0.8771929824561403,0.12280701754385964,country_cross_layer_distribution_audit,,
TW,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,821,0.3629719853836784,0.5347137637028014,0.6516443361753959,8.853934978886857,broad_network_transition_distribution,0.9086479902557856,0.9732034104750305,0.9878197320341047,1.4803003940088701,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,162,46,0.9829476248477467,0.01705237515225335,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,330,0.1606060606060606,0.27575757575757576,0.3242424242424243,38.78306662313956,broad_network_transition_distribution,0.8939393939393939,0.9272727272727272,0.9515151515151515,1.6711727751714829,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,65,49,1.0,0.0,service_country_cross_layer_distribution_audit,ID,K-Root
HK,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,516,0.2131782945736434,0.374031007751938,0.4748062015503876,17.853339056676255,broad_network_transition_distribution,0.874031007751938,0.937984496124031,0.9593023255813954,1.7057780912521043,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,131,74,0.874031007751938,0.12596899224806202,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,404,0.2524752475247525,0.4232673267326733,0.5643564356435644,11.088480827888059,broad_network_transition_distribution,0.8539603960396039,0.9504950495049505,0.9801980198019802,1.756285523562374,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,43,16,0.995049504950495,0.0049504950495049506,service_country_cross_layer_distribution_audit,TW,K-Root
ID,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,553,0.15551537070524413,0.2875226039783002,0.39421338155515373,30.194829622607802,broad_network_transition_distribution,0.8155515370705244,0.9547920433996383,0.9746835443037974,1.8936387337867595,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,111,64,1.0,0.0,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,396,0.15404040404040403,0.3005050505050505,0.4267676767676768,17.674285639126747,broad_network_transition_distribution,0.8080808080808081,0.9494949494949495,0.9898989898989898,1.8680148815937776,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,74,27,0.9595959595959596,0.04040404040404041,service_country_cross_layer_distribution_audit,DK,K-Root
NO,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,285,0.18947368421052632,0.37894736842105264,0.5157894736842106,13.411306205674071,broad_network_transition_distribution,0.8035087719298246,0.880701754385965,0.9157894736842106,2.318178203838461,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,61,26,1.0,0.0,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,341,0.21700879765395895,0.36363636363636365,0.49560117302052786,11.580246079298423,broad_network_transition_distribution,0.7888563049853372,0.9501466275659823,0.9824046920821115,1.9789521160411998,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,64,10,0.8680351906158358,0.13196480938416422,service_country_cross_layer_distribution_audit,CA,K-Root
DK,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,395,0.189873417721519,0.3468354430379747,0.47341772151898737,15.461057385491308,broad_network_transition_distribution,0.7873417721518987,0.9645569620253165,0.9898734177215189,1.8860363040201127,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,76,28,0.959493670886076,0.04050632911392405,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,79,0.3924050632911392,0.7215189873417721,0.810126582278481,4.875380743114567,weak_network_transition_concentration,0.7848101265822784,1.0,1.0,1.6832933004826205,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,8,0.7848101265822784,0.21518987341772153,service_country_cross_layer_distribution_audit,IL,K-Root
IL,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,90,0.3888888888888889,0.6777777777777778,0.8111111111111111,5.25818699477373,weak_network_transition_concentration,0.7777777777777778,1.0,1.0,1.6984332340231805,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,21,9,0.7777777777777778,0.2222222222222222,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,210,0.2714285714285714,0.4714285714285714,0.6142857142857143,8.410082119481473,broad_network_transition_distribution,0.7761904761904762,0.980952380952381,0.9904761904761905,1.8404936679577253,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,25,14,0.9619047619047619,0.0380952380952381,service_country_cross_layer_distribution_audit,SE,K-Root
NZ,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,799,0.5782227784730913,0.6708385481852315,0.7284105131414268,6.897614029388766,broad_network_transition_distribution,0.7509386733416771,0.8410513141426783,0.918648310387985,2.6317811149588453,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,149,49,0.9824780976220275,0.017521902377972465,country_cross_layer_distribution_audit,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,300,0.17333333333333334,0.3466666666666667,0.4766666666666667,15.470491919508833,broad_network_transition_distribution,0.75,0.8066666666666666,0.8533333333333333,3.063962372291813,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,60,25,0.9733333333333334,0.02666666666666667,service_country_cross_layer_distribution_audit,NO,K-Root
SE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,281,0.24555160142348753,0.4590747330960854,0.594306049822064,9.916674547088776,broad_network_transition_distribution,0.7259786476868327,0.9857651245551602,0.9928825622775801,1.9213785089351427,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,39,24,0.9430604982206405,0.05693950177935943,country_cross_layer_distribution_audit,,
FI,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,115,0.5043478260869565,0.6521739130434783,0.7304347826086957,5.127135634531413,broad_network_transition_distribution,0.7130434782608696,0.8347826086956521,0.9130434782608696,2.592972553283242,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,42,13,0.20869565217391303,0.7913043478260869,country_cross_layer_distribution_audit,,
