unit_id,num_feasible_candidates,num_feasible_corridors,candidate_entropy_uniform,corridor_entropy_uniform,effective_candidate_count_uniform,effective_corridor_count_uniform,physical_candidate_diversity_upper_bound
src_country=AE|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,18,39,2.8903717578961645,3.6635616461296463,18.0,39.0,39.0
src_country=AG|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,4,20,1.3862943611198906,2.995732273553991,4.0,20.0,20.0
src_country=AL|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,1,1,0.0,0.0,1.0,1.0,1.0
src_country=AO|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,4,10,1.3862943611198906,2.302585092994046,4.0,10.0,10.0
src_country=AT|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0
src_country=AU|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,20,53,2.995732273553991,3.970291913552122,20.0,53.0,53.0
src_country=AX|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,3,5,1.0986122886681098,1.6094379124341003,3.0,5.0,5.0
src_country=BB|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,1,1,0.0,0.0,1.0,1.0,1.0
src_country=BG|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,1,3,0.0,1.0986122886681098,1.0,3.0,3.0
src_country=BH|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,7,35,1.9459101490553132,3.5553480614894135,7.0,35.0,35.0
src_country=BJ|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,3,4,1.0986122886681098,1.3862943611198906,3.0,4.0,4.0
src_country=BN|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,1,1,0.0,0.0,1.0,1.0,1.0
src_country=BQ|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,5,17,1.6094379124341003,2.833213344056216,5.0,17.0,17.0
src_country=BR|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,16,50,2.772588722239781,3.912023005428146,16.0,50.0,50.0
src_country=BZ|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,1,1,0.0,0.0,1.0,1.0,1.0
src_country=CA|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,10,413,2.302585092994046,6.023447592961033,10.0,413.0,413.0
src_country=CG|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0
src_country=CH|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0
src_country=CI|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,1,1,0.0,0.0,1.0,1.0,1.0
src_country=CL|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,4,9,1.3862943611198906,2.1972245773362196,4.0,9.0,9.0
src_country=CN|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,22,80,3.091042453358316,4.382026634673881,22.0,80.0,80.0
src_country=CO|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,4,9,1.3862943611198906,2.1972245773362196,4.0,9.0,9.0
src_country=CV|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0
src_country=CW|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,5,13,1.6094379124341003,2.5649493574615367,5.0,13.0,13.0
src_country=CY|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,8,9,2.0794415416798357,2.1972245773362196,8.0,9.0,9.0
