unit_id,physical_level,feasible_candidate_count,feasible_corridor_count,candidate_entropy_uniform,corridor_entropy_uniform,effective_candidate_count_uniform,effective_corridor_count_uniform,physical_candidate_diversity_upper_bound,num_feasible_links,num_probes,candidate_identifier_column,diversity_weighting,physical_candidate_diversity_score,candidate_entropy,effective_num_candidates,dominant_candidate_support_share
src_country=AE|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,39,39,3.6635616461296463,3.6635616461296463,39.0,39.0,39.0,1079,462,corridor_id,uniform_feasible_set,39.0,3.6635616461296463,39.0,0.02564102564102564
src_country=AG|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,20,20,2.995732273553991,2.995732273553991,20.0,20.0,20.0,4,4,corridor_id,uniform_feasible_set,20.0,2.995732273553991,20.0,0.05
src_country=AL|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,179,6,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AO|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,10,10,2.302585092994046,2.302585092994046,10.0,10.0,10.0,19,7,corridor_id,uniform_feasible_set,10.0,2.302585092994046,10.0,0.1
src_country=AT|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,99,32,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AU|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,53,53,3.970291913552122,3.970291913552122,53.0,53.0,53.0,21569,5195,corridor_id,uniform_feasible_set,53.0,3.970291913552122,53.0,0.018867924528301886
src_country=AX|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,5,5,1.6094379124341003,1.6094379124341003,5.0,5.0,5.0,96,1,corridor_id,uniform_feasible_set,5.0,1.6094379124341003,5.0,0.2
src_country=BB|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,1,1,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=BG|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,3,3,1.0986122886681098,1.0986122886681098,3.0,3.0,3.0,4,3,corridor_id,uniform_feasible_set,3.0,1.0986122886681098,3.0,0.3333333333333333
src_country=BH|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,corridor,35,35,3.5553480614894135,3.5553480614894135,35.0,35.0,35.0,163,67,corridor_id,uniform_feasible_set,35.0,3.5553480614894135,35.0,0.02857142857142857
