unit_id,num_candidate_rows,num_links,parallel_candidate_corridor_support_share,many_candidates_support_share,large_landing_radius_support_share,rtt_inconclusive_support_share,geo_dominant_as_weak_support_share,as_dominant_geo_ambiguous_support_share,domestic_submarine_candidate_support_share,multi_segment_possible_support_share,no_ambiguity_support_share
src_country=AE|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,2404,1079,0.1598237493036108,0.17701575532900835,0.32553932485789044,0.22042979895238268,0.2378019802457742,0.0,0.7497683039851715,0.1195551436515292,0.04100371878106633
src_country=AG|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,50,4,0.0,0.75,0.6761706812342474,0.4529866664005734,0.28886278303989904,0.0,0.0,0.0,0.0
src_country=AL|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,179,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src_country=AO|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,53,19,0.0,0.0,0.0,0.24615387717755682,0.015838021722956584,0.0,0.05263157894736843,0.5789473684210527,0.12226717545402221
src_country=AT|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,340,99,0.0,0.0,0.010101010101010102,0.8975264390572042,0.8968957969353034,0.0,0.6060606060606061,0.0,0.003522229502608922
src_country=AU|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,61223,21569,0.17952114165162467,0.048449163150818306,0.0702610664498479,0.19006422319935537,0.20605592838962267,0.0,0.8916964161528119,0.10331588095707298,0.004969799364310892
src_country=AX|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,532,96,0.0,0.78125,0.11257924148702696,0.8845712045647997,0.10617075851297302,0.0,0.78125,0.0,0.0
src_country=BB|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
src_country=BG|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,9,4,0.0,0.0,1.0,0.8603550194615541,0.8472272070263192,0.0,1.0,0.0,0.0
src_country=BH|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,2176,163,0.5637915733078228,0.8466257668711656,0.11619393597518651,0.36456375185765666,0.5081496113670837,0.0,0.5705521472392637,0.14723926380368094,0.0014644760380619468
src_country=BJ|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,113,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035
src_country=BN|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,63,53,0.0,0.0,0.0,0.2830188679245283,1.0,0.0,1.0,0.0,0.0
src_country=BQ|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,36,1,0.13551800280082932,1.0,0.10154946438963533,0.0,0.8774274730661539,0.0,1.0,0.0,0.0
