unit_id,src_country,num_probes_x,num_dst_countries,num_src_dst_country_pairs,num_files_or_targets,num_measurements,num_src_asns,num_dst_asns,num_src_dst_as_pairs,num_egress_links,num_egress_asns,num_next_asns_after_egress,num_egress_transitions,link_country_sequence_entropy,src_asn_entropy,dst_asn_entropy,as_pair_entropy,src_dst_as_pair_entropy,egress_asn_entropy,next_asn_after_egress_entropy,egress_transition_entropy,network_score_component_as_pair,network_score_component_country_pair,network_score_component_endpoint_asn,network_score_component_probe_target,network_diversity_as_egress_primary,network_diversity_dst_asn_primary,network_layer_diversity_score_as_only,network_layer_diversity_score_country_only,network_layer_diversity_score_probe_target_only,network_layer_diversity_score,network_diversity_combined,network_diversity_as_only,network_diversity_country_only,network_diversity_target_probe,logical_diversity_score,physical_level,dominant_candidate_key,dominant_candidate_support_share,expected_candidate_support_total,candidate_entropy,effective_num_candidates,gini_candidate_support,num_candidates_with_support,feasible_candidate_count,candidate_entropy_uniform,effective_candidate_count_uniform,num_matched_links,num_probes_y,physical_candidate_diversity_score,candidate_identifier_column,selected_network_diversity_score,network_high,physical_low,network_physical_mismatch_category,network_physical_gap,network_diversity_percentile,physical_diversity_percentile,network_physical_percentile_gap,network_diversity_rank,physical_diversity_rank,network_physical_rank_gap,logical_physical_gap,logical_high,mismatch_category,network_definition,network_score_column,is_target_quadrant
src_country=CH|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,CH,713,4,4,1,1,60,80,172,230,19,17,28,0.11277546052786966,2.3545822189824634,2.5058317667473764,2.9510348832171496,2.9510348832171496,2.229390679366339,1.665749113276988,2.4077574229706773,5.527680680466039,0.5151349386363947,4.038786015455523,3.805301866589751,6.311864414214951,6.9002809214198155,9.566466695921562,0.5151349386363947,3.805301866589751,13.886903501147708,13.886903501147708,9.566466695921562,0.5151349386363947,3.805301866589751,13.886903501147708,corridor,friedrichshafen-germany::konstanz-germany,0.5862068965517241,58.0,0.6782093939033127,1.9703464572337879,0.0862068965517242,2,2,0.6931471805599453,2.0,58,24,1.9703464572337879,corridor_id,13.886903501147708,True,True,network_high_physical_low,11.91655704391392,0.8275862068965517,0.3218390804597701,0.5057471264367817,16.0,60.0,44.0,11.91655704391392,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=CL|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,CL,543,4,4,1,1,14,27,37,1471,2,3,3,0.715427964463792,0.6363155297835947,0.6004641825817294,0.7369161268401025,0.7369161268401025,0.018779177446961864,0.020664010024963077,0.020664010024963077,2.5557092067032956,1.117787442572317,2.1254132288243652,3.66933500884793,1.609690925198936,3.932668692756933,4.68112243552766,1.117787442572317,3.66933500884793,9.46824488694791,9.46824488694791,4.68112243552766,1.117787442572317,3.66933500884793,9.46824488694791,corridor,boca-raton-fl-united-states::valparaso-chile,0.9630895420369104,1463.0,0.19465481242653904,1.2148915486358363,0.8139667350193666,6,6,1.791759469228055,6.0,1463,82,1.2148915486358363,corridor_id,9.46824488694791,True,True,network_high_physical_low,8.253353338312072,0.5517241379310345,0.21839080459770116,0.3333333333333333,40.0,69.0,29.0,8.253353338312072,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=CY|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,CY,69,4,4,1,1,12,18,24,546,2,7,8,0.9014258432385407,1.310989871187844,2.0076717393682197,2.1862930599700974,2.1862930599700974,0.6048515122818335,1.506771721091245,1.704371397366514,3.795730972404198,1.3037853213470658,2.803802827064291,2.6441080064446387,3.872150215788638,4.9521107185346604,6.599533799468489,1.3037853213470658,2.6441080064446387,10.547427127260192,10.547427127260192,6.599533799468489,1.3037853213470658,2.6441080064446387,10.547427127260192,corridor,marseille-france::pentaskhinos-cyprus,0.8757062146892656,354.0,0.39837648785815055,1.4894046671371504,0.5800376647834274,3,3,1.0986122886681098,3.0,354,6,1.4894046671371504,corridor_id,10.547427127260192,True,True,network_high_physical_low,9.058022460123041,0.632183908045977,0.26436781609195403,0.367816091954023,33.0,65.0,32.0,9.058022460123041,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=DJ|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,DJ,196,7,7,1,1,4,7,10,223,4,7,10,1.1495378526248787,0.872724940787766,0.821395013283079,1.0025369658438867,1.0025369658438867,0.872724940787766,0.821395013283079,1.0025369658438867,2.201484602243072,1.6693982380448378,1.6685995126783988,3.1614622497889533,3.5260639438800814,2.9008365549629147,3.870084114921471,1.6693982380448378,3.1614622497889533,8.70094460275526,8.70094460275526,3.870084114921471,1.6693982380448378,3.1614622497889533,8.70094460275526,corridor,carana-seychelles::djibouti-city-djibouti,0.6133333333333333,75.0,1.1698189544249973,3.221409363819849,0.7111100983710065,9,9,2.1972245773362196,9.0,75,61,3.221409363819849,corridor_id,8.70094460275526,True,True,network_high_physical_low,5.479535238935412,0.5057471264367817,0.47126436781609193,0.034482758620689724,44.0,47.0,3.0,5.479535238935412,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=ES|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,ES,355,7,7,1,1,18,20,26,1165,12,11,14,0.9942036693935218,1.8834733552596916,1.8846391605489297,1.9726862264101932,1.9726862264101932,1.6827578270433177,1.6165265438231917,1.7034917351186938,3.6206046594123578,1.5140640548134807,2.935449137951099,3.4573257508459743,4.961218176847567,4.929161598272353,6.556053797363457,1.5140640548134807,3.4573257508459743,11.527443603022913,11.527443603022913,6.556053797363457,1.5140640548134807,3.4573257508459743,11.527443603022913,corridor,barcelona-spain::marseille-france,0.6625222024866785,563.0,1.123053621413292,3.074227411548062,0.7959398447524504,12,12,2.4849066497880004,12.0,563,263,3.074227411548062,corridor_id,11.527443603022913,True,True,network_high_physical_low,8.453216191474851,0.6666666666666666,0.4482758620689655,0.2183908045977011,30.0,49.0,19.0,8.453216191474851,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=MT|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,MT,110,2,2,1,1,7,8,13,140,1,2,2,0.4016886025573948,1.3727824177135008,1.4729462878069317,2.0317969703782963,2.0317969703782963,-0.0,0.04241473185811746,0.04241473185811746,3.3513256351859253,0.6763416747244222,2.178281036999951,2.874625486076126,1.2129475386391726,3.6701708651431515,5.529606672185876,0.6763416747244222,2.874625486076126,9.080573832986424,9.080573832986424,5.529606672185876,0.6763416747244222,2.874625486076126,9.080573832986424,corridor,golden-bay-malta::mgarr-ix-xini-malta,0.39669421487603307,121.0,1.077000698608394,2.935860801245464,0.1046831955922866,3,3,1.0986122886681098,3.0,121,20,2.935860801245464,corridor_id,9.080573832986424,True,True,network_high_physical_low,6.1447130317409595,0.5287356321839081,0.4367816091954023,0.09195402298850575,42.0,50.0,8.0,6.1447130317409595,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=NL|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,NL,1317,7,7,1,1,40,51,89,3097,23,26,44,0.7260446589937639,1.5147565337957354,1.5452101867376173,1.6553859956987855,1.6553859956987855,1.2634572884227138,1.269395287698416,1.348178713683166,3.905290830863918,1.245905044413723,3.126916086108456,4.111795742951185,5.6644960902433805,5.496453905319045,7.032206916972374,1.245905044413723,4.111795742951185,12.389907704337283,12.389907704337283,7.032206916972374,1.245905044413723,4.111795742951185,12.389907704337283,corridor,eemshaven-netherlands::the-hague-netherlands,0.8333333333333334,6.0,0.45056120886630463,1.5691925832141966,0.33333333333333326,2,2,0.6931471805599453,2.0,6,6,1.5691925832141966,corridor_id,12.389907704337283,True,True,network_high_physical_low,10.820715121123087,0.735632183908046,0.27586206896551724,0.45977011494252873,24.0,64.0,40.0,10.820715121123087,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=PA|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,PA,118,4,4,1,1,8,12,14,253,6,9,11,1.2062127175203743,1.4154974478669704,1.6269526378552148,1.8662726715718514,1.8662726715718514,1.2715498458574002,1.3315327525100114,1.6209870225388285,3.220297772122956,1.6085721956288994,2.4498253596251187,2.909422131975724,4.412041695208997,4.191901995316751,5.670123131748075,1.6085721956288994,2.909422131975724,10.188117459352698,10.188117459352698,5.670123131748075,1.6085721956288994,2.909422131975724,10.188117459352698,corridor,balboa-panama::el-segundo-ca-united-states,0.5588235294117646,34.00000000000001,1.2478003564652111,3.4826738848464527,0.5342778917104198,6,6,1.791759469228055,6.0,34,13,3.4826738848464527,corridor_id,10.188117459352698,True,True,network_high_physical_low,6.705443574506246,0.5977011494252874,0.4827586206896552,0.11494252873563221,36.0,46.0,10.0,6.705443574506246,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=PR|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,PR,190,5,5,1,1,13,28,31,208,4,5,5,0.8517390728303881,1.6048431249202946,2.361927141353945,2.443344989414018,2.443344989414018,0.9102536818280504,1.0768475938081783,1.0768475938081783,4.1762129408138815,1.2996789401374018,3.265822266900283,3.145997099443274,3.2253861519462697,5.72922297134042,7.442035207714165,1.2996789401374018,3.145997099443274,11.887711247294842,11.887711247294842,7.442035207714165,1.2996789401374018,3.145997099443274,11.887711247294842,corridor,hollywood-fl-united-states::san-juan-pr-united-states,0.6454207717851776,189.0,0.7795796715797364,2.1805555233868743,0.6958460422824931,6,6,1.791759469228055,6.0,189,7,2.1805555233868743,corridor_id,11.887711247294842,True,True,network_high_physical_low,9.707155723907967,0.7011494252873564,0.3793103448275862,0.32183908045977017,27.0,55.0,28.0,9.707155723907967,True,network_high_physical_low,composite,network_layer_diversity_score,True
src_country=QA|msm_id=5051|file_name=ripe_atlas_5051_20251201.json,QA,130,7,7,1,1,4,10,12,233,3,8,10,1.6092085180048503,0.6509180742282256,1.2209129992415937,1.2412778634209278,1.2412778634209278,0.668150182640268,1.2798197433047205,1.303855527207368,2.523752542151696,2.1290689034248094,1.9721336545770387,2.9574590470205346,3.7452564885005537,3.6188082720399644,4.495886196728735,2.1290689034248094,2.9574590470205346,9.58241414717408,9.58241414717408,4.495886196728735,2.1290689034248094,2.9574590470205346,9.58241414717408,corridor,doha-qatar::marseille-france,0.7111111111111111,135.0,1.2531491219253423,3.5013517979888276,0.8547628731006726,27,27,3.295836866004329,27.0,135,24,3.5013517979888276,corridor_id,9.58241414717408,True,True,network_high_physical_low,6.081062349185252,0.5632183908045977,0.4942528735632184,0.06896551724137928,39.0,45.0,6.0,6.081062349185252,True,network_high_physical_low,composite,network_layer_diversity_score,True
