country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
NZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23655->9790,5,0.14285714285714285,3,False,False,True,226,35,191,0,0.15486725663716813,0.8451327433628318,0.0,22,8
NZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24324->2914,4,0.11428571428571428,4,False,False,False,226,35,191,0,0.15486725663716813,0.8451327433628318,0.0,22,8
NZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4049->55850,4,0.11428571428571428,5,False,False,False,226,35,191,0,0.15486725663716813,0.8451327433628318,0.0,22,8
NZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45177->2914,2,0.05714285714285714,6,False,False,False,226,35,191,0,0.15486725663716813,0.8451327433628318,0.0,22,8
NZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23838->135069,2,0.05714285714285714,7,False,False,False,226,35,191,0,0.15486725663716813,0.8451327433628318,0.0,22,8
NZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9790->4826,2,0.05714285714285714,8,False,False,False,226,35,191,0,0.15486725663716813,0.8451327433628318,0.0,22,8
PA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,11556->23520,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
PG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,17828->4826,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,135607->15412,4,0.3333333333333333,1,True,False,False,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,8,6
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,137818->132021,2,0.16666666666666666,2,False,True,False,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,8,6
