country,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
FI,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,252,97,155,0,0.38492063492063494,0.6150793650793651,0.0,6,24940->174,0.6597938144329897,0.7938144329896907,0.8762886597938144,3.1054550466355333,weak_as_boundary_transition_concentration,True,auditable,52,9
FJ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,24390->7575,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
HK,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,182,33,147,2,0.1813186813186813,0.8076923076923077,0.01098901098901099,4,6453->174,0.48484848484848486,0.7272727272727273,0.9090909090909092,3.3955535169877464,weak_as_boundary_transition_concentration,True,auditable,19,10
HN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,17,8,9,0,0.47058823529411764,0.5294117647058824,0.0,1,263725->54082,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
ID,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,93,29,53,11,0.3118279569892473,0.5698924731182796,0.11827956989247312,12,45147->174,0.27586206896551724,0.3793103448275862,0.48275862068965514,9.772166256484354,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,19,15
IN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,152,26,104,22,0.17105263157894737,0.6842105263157895,0.14473684210526316,5,4755->6453,0.5,0.8076923076923077,0.8846153846153846,3.4183420910643285,moderate_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,17,9
IT,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,61,13,48,0,0.21311475409836064,0.7868852459016393,0.0,2,137->174,0.6923076923076923,1.0,1.0,1.8538077549635301,moderate_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,10,3
KY,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,36549->3855,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
LK,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,18,4,14,0,0.2222222222222222,0.7777777777777778,0.0,2,45489->1299,0.75,1.0,1.0,1.7547653506033232,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
MT,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,3,0,0,1.0,0.0,0.0,1,15735->1299,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
MV,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,17,17,0,0,1.0,0.0,0.0,2,7642->174,0.9411764705882353,1.0,1.0,1.2507183622782252,severe_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,10,3
MX,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,4,0,0,1.0,0.0,0.0,1,265539->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
MY,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9,2,7,0,0.2222222222222222,0.7777777777777778,0.0,2,3491->174,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
NC,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9,9,0,0,1.0,0.0,0.0,1,18200->38195,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2
NG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1,30844->36937,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
NO,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,79,10,69,0,0.12658227848101267,0.8734177215189873,0.0,5,49409->57829,0.3,0.6,0.8,4.503200128402044,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
NU,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,55885->38800,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
NZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,226,35,191,0,0.15486725663716813,0.8451327433628318,0.0,8,64073->137409,0.3142857142857143,0.45714285714285713,0.6,6.727421370982073,broad_as_boundary_transition_distribution,True,auditable,22,8
PA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,11556->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,17828->4826,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,7,135607->15412,0.3333333333333333,0.5,0.6666666666666666,6.000000000000003,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",8,6
PR,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5,4,1,0,0.8,0.2,0.0,2,5786->20080,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
PT,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,27,2,25,0,0.07407407407407407,0.9259259259259259,0.0,1,2860->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SE,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1507,2,1505,0,0.0013271400132714001,0.9986728599867286,0.0,1,8434->29518,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
SG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,31,15,16,0,0.4838709677419355,0.5161290322580645,0.0,2,7473->6762,0.8666666666666667,1.0,1.0,1.480936217579442,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",9,4
SL,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,329109->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,8346->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,144,16,37,91,0.1111111111111111,0.2569444444444444,0.6319444444444444,5,3462->9680,0.4375,0.6875,0.875,3.9301973370990364,weak_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,10,5
TZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,37035->37662,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
US,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,69,17,52,0,0.2463768115942029,0.7536231884057971,0.0,3,137409->7578,0.8235294117647058,0.9411764705882353,1.0,1.7830498315865158,severe_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,11,5
ZA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,44,6,38,0,0.13636363636363635,0.8636363636363636,0.0,1,37640->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1
