probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
AU,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,137409->7578,as_transition,cross_as_transition,1,1,0.004608294930875576,14,False,False,False,False,217,101,41,0,1
AU,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,18390->18390,as_transition,intra_as_hop_pair,1,1,0.004608294930875576,15,False,False,False,False,217,101,41,1,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7578->7578,as_transition,intra_as_hop_pair,83,83,0.386046511627907,1,True,False,False,False,215,100,40,83,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AU->AU,country_fallback,country_fallback,38,38,0.17674418604651163,2,False,True,False,True,215,100,40,38,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1221->1221,as_transition,intra_as_hop_pair,31,31,0.14418604651162792,3,False,False,True,False,215,100,40,31,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4764->174,as_transition,cross_as_transition,12,12,0.05581395348837209,4,False,False,False,False,215,100,40,0,12
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4764->4764,as_transition,intra_as_hop_pair,11,11,0.05116279069767442,5,False,False,False,False,215,100,40,0,11
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7575->7575,as_transition,intra_as_hop_pair,7,7,0.03255813953488372,6,False,False,False,False,215,100,40,0,7
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7545->7545,as_transition,intra_as_hop_pair,6,6,0.027906976744186046,7,False,False,False,False,215,100,40,6,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6453->174,as_transition,cross_as_transition,6,6,0.027906976744186046,8,False,False,False,False,215,100,40,0,6
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,136557->136557,as_transition,intra_as_hop_pair,6,6,0.027906976744186046,9,False,False,False,False,215,100,40,6,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2914->2914,as_transition,intra_as_hop_pair,5,5,0.023255813953488372,10,False,False,False,False,215,100,40,0,5
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3257->3257,as_transition,intra_as_hop_pair,4,4,0.018604651162790697,11,False,False,False,False,215,100,40,4,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4804->7474,as_transition,cross_as_transition,2,2,0.009302325581395349,12,False,False,False,False,215,100,40,2,0
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AU->SG,country_fallback,country_fallback,2,2,0.009302325581395349,13,False,False,False,True,215,100,40,0,2
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,137409->7578,as_transition,cross_as_transition,1,1,0.004651162790697674,14,False,False,False,False,215,100,40,0,1
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,18390->18390,as_transition,intra_as_hop_pair,1,1,0.004651162790697674,15,False,False,False,False,215,100,40,1,0
AX,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3238->3238,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,1,True,False,False,False,6,2,2,0,2
AX,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,2,2,0,2
AX,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,3,False,False,True,False,6,2,2,0,2
AX,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3238->3238,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,1,True,False,False,False,6,2,2,0,2
AX,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,2,2,0,2
AX,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,3,False,False,True,False,6,2,2,0,2
AZ,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,7,7,1.0,1,True,False,False,False,7,4,4,0,7
AZ,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,7,7,1.0,1,True,False,False,False,7,4,4,0,7
BD,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:IN->SG,country_fallback,country_fallback,3,3,1.0,1,True,False,False,True,3,2,2,0,3
BD,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:IN->SG,country_fallback,country_fallback,3,3,1.0,1,True,False,False,True,3,2,2,0,3
BF,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37721->37721,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,2,1,0,2
BF,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37721->37721,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,2,1,0,2
BH,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5416->174,as_transition,cross_as_transition,6,6,1.0,1,True,False,False,False,6,3,2,0,6
BH,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5416->174,as_transition,cross_as_transition,6,6,1.0,1,True,False,False,False,6,3,2,0,6
BI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,30844->30844,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,0,1
BI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,30844->30844,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,0,1
BJ,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,28683->174,as_transition,cross_as_transition,6,6,0.75,1,True,False,False,False,8,4,3,0,6
BJ,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37136->6713,as_transition,cross_as_transition,2,2,0.25,2,False,True,False,False,8,4,3,0,2
BJ,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,28683->174,as_transition,cross_as_transition,6,6,0.75,1,True,False,False,False,8,4,3,0,6
BJ,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37136->6713,as_transition,cross_as_transition,2,2,0.25,2,False,True,False,False,8,4,3,0,2
BR,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7195->7195,as_transition,intra_as_hop_pair,6,6,0.6666666666666666,1,True,False,False,False,9,5,5,6,0
BR,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,12956->12956,as_transition,intra_as_hop_pair,2,2,0.2222222222222222,2,False,True,False,False,9,5,5,0,2
BR,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6762->6762,as_transition,intra_as_hop_pair,1,1,0.1111111111111111,3,False,False,True,False,9,5,5,0,1
BR,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7195->7195,as_transition,intra_as_hop_pair,6,6,0.6666666666666666,1,True,False,False,False,9,5,5,6,0
BR,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,12956->12956,as_transition,intra_as_hop_pair,2,2,0.2222222222222222,2,False,True,False,False,9,5,5,0,2
BR,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6762->6762,as_transition,intra_as_hop_pair,1,1,0.1111111111111111,3,False,False,True,False,9,5,5,0,1
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,20,20,0.35714285714285715,1,True,False,False,False,56,29,18,8,12
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6461->6461,as_transition,intra_as_hop_pair,14,14,0.25,2,False,True,False,False,56,29,18,0,14
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3257->3257,as_transition,intra_as_hop_pair,10,10,0.17857142857142858,3,False,False,True,False,56,29,18,0,10
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3356->3356,as_transition,intra_as_hop_pair,4,4,0.07142857142857142,4,False,False,False,False,56,29,18,0,4
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,4,4,0.07142857142857142,5,False,False,False,False,56,29,18,0,4
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.03571428571428571,6,False,False,False,False,56,29,18,2,0
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,12212->174,as_transition,cross_as_transition,1,1,0.017857142857142856,7,False,False,False,False,56,29,18,0,1
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1100->174,as_transition,cross_as_transition,1,1,0.017857142857142856,8,False,False,False,False,56,29,18,0,1
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,20,20,0.35714285714285715,1,True,False,False,False,56,29,18,8,12
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6461->6461,as_transition,intra_as_hop_pair,14,14,0.25,2,False,True,False,False,56,29,18,0,14
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3257->3257,as_transition,intra_as_hop_pair,10,10,0.17857142857142858,3,False,False,True,False,56,29,18,0,10
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3356->3356,as_transition,intra_as_hop_pair,4,4,0.07142857142857142,4,False,False,False,False,56,29,18,0,4
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,4,4,0.07142857142857142,5,False,False,False,False,56,29,18,0,4
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.03571428571428571,6,False,False,False,False,56,29,18,2,0
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,12212->174,as_transition,cross_as_transition,1,1,0.017857142857142856,7,False,False,False,False,56,29,18,0,1
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1100->174,as_transition,cross_as_transition,1,1,0.017857142857142856,8,False,False,False,False,56,29,18,0,1
CM,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,60171->60171,as_transition,intra_as_hop_pair,2,2,0.6666666666666666,1,True,False,False,False,3,2,2,0,2
CM,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,30844->36937,as_transition,cross_as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,2,2,0,1
CM,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,30844->36937,as_transition,cross_as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CN,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,5,5,1.0,1,True,False,False,False,5,3,3,0,5
CN,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,5,5,1.0,1,True,False,False,False,5,3,3,0,5
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,6,6,0.5454545454545454,1,True,False,False,False,11,5,4,0,6
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,52320->52320,as_transition,intra_as_hop_pair,2,2,0.18181818181818182,2,False,True,False,False,11,5,4,0,2
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,1,1,0.09090909090909091,3,False,False,True,False,11,5,4,1,0
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,as_transition,cross_as_transition,1,1,0.09090909090909091,4,False,False,False,False,11,5,4,0,1
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->174,as_transition,cross_as_transition,1,1,0.09090909090909091,5,False,False,False,False,11,5,4,1,0
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,3,3,0.375,1,True,False,False,False,8,4,4,0,3
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,52320->52320,as_transition,intra_as_hop_pair,2,2,0.25,2,False,True,False,False,8,4,4,0,2
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,1,1,0.125,3,False,False,True,False,8,4,4,1,0
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,as_transition,cross_as_transition,1,1,0.125,4,False,False,False,False,8,4,4,0,1
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->174,as_transition,cross_as_transition,1,1,0.125,5,False,False,False,False,8,4,4,1,0
CU,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CV,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37575->8657,as_transition,cross_as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CV,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37575->8657,as_transition,cross_as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CW,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,3,3,1.0,1,True,False,False,False,3,2,2,0,3
CW,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,3,3,1.0,1,True,False,False,False,3,2,2,0,3
CY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6866->174,as_transition,cross_as_transition,9,9,0.5625,1,True,False,False,False,16,10,4,0,9
CY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5504->1299,as_transition,cross_as_transition,4,4,0.25,2,False,True,False,False,16,10,4,0,4
CY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,35432->35432,as_transition,intra_as_hop_pair,3,3,0.1875,3,False,False,True,False,16,10,4,0,3
CY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6866->174,as_transition,cross_as_transition,9,9,0.5625,1,True,False,False,False,16,10,4,0,9
CY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5504->1299,as_transition,cross_as_transition,4,4,0.25,2,False,True,False,False,16,10,4,0,4
CY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,35432->35432,as_transition,intra_as_hop_pair,3,3,0.1875,3,False,False,True,False,16,10,4,0,3
DE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,5,5,0.7142857142857143,1,True,False,False,False,7,3,3,0,5
DE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24940->174,as_transition,cross_as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,3,3,0,2
DE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,5,5,0.7142857142857143,1,True,False,False,False,7,3,3,0,5
DE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24940->174,as_transition,cross_as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,3,3,0,2
DK,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6453->6453,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,2,2,0,2
DK,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6453->6453,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,2,2,0,2
DO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,64126->174,as_transition,cross_as_transition,8,8,0.8,1,True,False,False,False,10,6,6,0,8
DO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,207036->207036,as_transition,intra_as_hop_pair,1,1,0.1,2,False,True,False,False,10,6,6,0,1
DO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,0.1,3,False,False,True,False,10,6,6,0,1
DO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,64126->174,as_transition,cross_as_transition,8,8,0.8,1,True,False,False,False,10,6,6,0,8
DO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,207036->207036,as_transition,intra_as_hop_pair,1,1,0.1,2,False,True,False,False,10,6,6,0,1
DO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,0.1,3,False,False,True,False,10,6,6,0,1
EC,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,4,4,0.5714285714285714,1,True,False,False,False,7,4,3,0,4
EC,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,2,2,0.2857142857142857,2,False,True,False,False,7,4,3,2,0
EC,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,as_transition,cross_as_transition,1,1,0.14285714285714285,3,False,False,True,False,7,4,3,0,1
EC,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,4,4,0.5714285714285714,1,True,False,False,False,7,4,3,0,4
EC,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,2,2,0.2857142857142857,2,False,True,False,False,7,4,3,2,0
EC,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,as_transition,cross_as_transition,1,1,0.14285714285714285,3,False,False,True,False,7,4,3,0,1
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,51,51,0.45132743362831856,1,True,False,False,False,113,31,17,0,51
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1257->1257,as_transition,intra_as_hop_pair,28,28,0.24778761061946902,2,False,True,False,False,113,31,17,0,28
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,19,19,0.168141592920354,3,False,False,True,False,113,31,17,0,19
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2586->6667,as_transition,cross_as_transition,7,7,0.061946902654867256,4,False,False,False,False,113,31,17,0,7
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3221->1299,as_transition,cross_as_transition,4,4,0.035398230088495575,5,False,False,False,False,113,31,17,0,4
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3327->3327,as_transition,intra_as_hop_pair,4,4,0.035398230088495575,6,False,False,False,False,113,31,17,0,4
