probe_country,service_id,path_scope_stratum,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
AE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5384->8966,1,1.0,1,True,False,False,5,1,4,0,0.2,0.8,0.0,1,1
AE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5384->8966,1,1.0,1,True,False,False,5,1,4,0,0.2,0.8,0.0,1,1
AU,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4764->174,12,0.5714285714285714,1,True,False,False,217,21,154,42,0.0967741935483871,0.7096774193548387,0.1935483870967742,13,7
AU,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6453->174,6,0.2857142857142857,2,False,True,False,217,21,154,42,0.0967741935483871,0.7096774193548387,0.1935483870967742,13,7
AU,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4804->7474,2,0.09523809523809523,3,False,False,True,217,21,154,42,0.0967741935483871,0.7096774193548387,0.1935483870967742,13,7
AU,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,137409->7578,1,0.047619047619047616,4,False,False,False,217,21,154,42,0.0967741935483871,0.7096774193548387,0.1935483870967742,13,7
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4764->174,12,0.5714285714285714,1,True,False,False,215,21,154,40,0.09767441860465116,0.7162790697674418,0.18604651162790697,13,7
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6453->174,6,0.2857142857142857,2,False,True,False,215,21,154,40,0.09767441860465116,0.7162790697674418,0.18604651162790697,13,7
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4804->7474,2,0.09523809523809523,3,False,False,True,215,21,154,40,0.09767441860465116,0.7162790697674418,0.18604651162790697,13,7
AU,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,137409->7578,1,0.047619047619047616,4,False,False,False,215,21,154,40,0.09767441860465116,0.7162790697674418,0.18604651162790697,13,7
BH,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5416->174,6,1.0,1,True,False,False,6,6,0,0,1.0,0.0,0.0,3,2
BH,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5416->174,6,1.0,1,True,False,False,6,6,0,0,1.0,0.0,0.0,3,2
BJ,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,28683->174,6,0.75,1,True,False,False,8,8,0,0,1.0,0.0,0.0,4,3
BJ,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37136->6713,2,0.25,2,False,True,False,8,8,0,0,1.0,0.0,0.0,4,3
BJ,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,28683->174,6,0.75,1,True,False,False,8,8,0,0,1.0,0.0,0.0,4,3
BJ,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37136->6713,2,0.25,2,False,True,False,8,8,0,0,1.0,0.0,0.0,4,3
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,12212->174,1,0.5,1,True,False,False,56,2,54,0,0.03571428571428571,0.9642857142857143,0.0,2,2
CA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1100->174,1,0.5,2,False,True,False,56,2,54,0,0.03571428571428571,0.9642857142857143,0.0,2,2
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,12212->174,1,0.5,1,True,False,False,56,2,54,0,0.03571428571428571,0.9642857142857143,0.0,2,2
CA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1100->174,1,0.5,2,False,True,False,56,2,54,0,0.03571428571428571,0.9642857142857143,0.0,2,2
CM,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,30844->36937,1,1.0,1,True,False,False,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,1
CM,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,30844->36937,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,1,0.5,1,True,False,False,11,2,9,0,0.18181818181818182,0.8181818181818182,0.0,2,2
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->174,1,0.5,2,False,True,False,11,2,9,0,0.18181818181818182,0.8181818181818182,0.0,2,2
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,1,0.5,1,True,False,False,8,2,6,0,0.25,0.75,0.0,2,2
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->174,1,0.5,2,False,True,False,8,2,6,0,0.25,0.75,0.0,2,2
CV,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37575->8657,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
CV,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37575->8657,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
CY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6866->174,9,0.6923076923076923,1,True,False,False,16,13,3,0,0.8125,0.1875,0.0,7,3
CY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5504->1299,4,0.3076923076923077,2,False,True,False,16,13,3,0,0.8125,0.1875,0.0,7,3
CY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6866->174,9,0.6923076923076923,1,True,False,False,16,13,3,0,0.8125,0.1875,0.0,7,3
CY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5504->1299,4,0.3076923076923077,2,False,True,False,16,13,3,0,0.8125,0.1875,0.0,7,3
DE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24940->174,2,1.0,1,True,False,False,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,1,1
DE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24940->174,2,1.0,1,True,False,False,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,1,1
DO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,64126->174,8,1.0,1,True,False,False,10,8,2,0,0.8,0.2,0.0,4,4
DO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,64126->174,8,1.0,1,True,False,False,10,8,2,0,0.8,0.2,0.0,4,4
EC,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,1,1.0,1,True,False,False,7,1,6,0,0.14285714285714285,0.8571428571428571,0.0,1,1
EC,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23520->174,1,1.0,1,True,False,False,7,1,6,0,0.14285714285714285,0.8571428571428571,0.0,1,1
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2586->6667,7,0.6363636363636364,1,True,False,False,113,11,102,0,0.09734513274336283,0.9026548672566371,0.0,6,3
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3221->1299,4,0.36363636363636365,2,False,True,False,113,11,102,0,0.09734513274336283,0.9026548672566371,0.0,6,3
EE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2586->6667,7,0.6363636363636364,1,True,False,False,113,11,102,0,0.09734513274336283,0.9026548672566371,0.0,6,3
EE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3221->1299,4,0.36363636363636365,2,False,True,False,113,11,102,0,0.09734513274336283,0.9026548672566371,0.0,6,3
ES,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3352->12956,2,1.0,1,True,False,False,4,2,2,0,0.5,0.5,0.0,1,1
ES,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3352->12956,2,1.0,1,True,False,False,4,2,2,0,0.5,0.5,0.0,1,1
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24940->174,39,0.5064935064935064,1,True,False,False,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,41,11
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,16086->174,13,0.16883116883116883,2,False,True,False,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,41,11
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2603->1299,10,0.12987012987012986,3,False,False,True,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,41,11
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,719->6667,6,0.07792207792207792,4,False,False,False,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,41,11
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,49282->42708,4,0.05194805194805195,5,False,False,False,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,41,11
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,39699->6667,3,0.03896103896103896,6,False,False,False,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,41,11
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,202246->1299,2,0.025974025974025976,7,False,False,False,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24940->174,39,0.5064935064935064,1,True,False,False,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,16086->174,13,0.16883116883116883,2,False,True,False,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2603->1299,10,0.12987012987012986,3,False,False,True,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,719->6667,6,0.07792207792207792,4,False,False,False,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,49282->42708,4,0.05194805194805195,5,False,False,False,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,39699->6667,3,0.03896103896103896,6,False,False,False,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,202246->1299,2,0.025974025974025976,7,False,False,False,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,41,11
HK,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9269->174,6,0.6666666666666666,1,True,False,False,75,9,66,0,0.12,0.88,0.0,5,2
