country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
IL,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,68,0.38235294117647056,0.6911764705882353,0.75,5.514372348372776,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,19,9,1.0,0.0,country_cross_layer_distribution_audit,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,82,0.4268292682926829,0.6829268292682926,0.8048780487804879,5.438191575042567,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,25,9,1.0,0.0,service_country_cross_layer_distribution_audit,CH,H-Root
CH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,94,0.4787234042553192,0.7021276595744681,0.8297872340425532,4.9808096791248975,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,27,10,1.0,0.0,country_cross_layer_distribution_audit,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,62,0.41935483870967744,0.7258064516129032,0.7903225806451613,4.904694094148363,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,16,8,1.0,0.0,service_country_cross_layer_distribution_audit,IL,H-Root
PT,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,359,0.467966573816156,0.7298050139275766,0.7910863509749303,5.645474755221983,broad_network_transition_distribution,0.9832869080779945,0.9944289693593316,1.0,1.1003116199416092,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,85,18,1.0,0.0,country_cross_layer_distribution_audit,,
HK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,410,0.3024390243902439,0.4195121951219512,0.524390243902439,15.50157689597213,broad_network_transition_distribution,0.9829268292682927,0.9975609756097561,1.0,1.097923419930754,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,165,77,0.9829268292682927,0.01707317073170732,country_cross_layer_distribution_audit,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,311,0.43086816720257237,0.7266881028938907,0.7845659163987139,5.742189051673625,broad_network_transition_distribution,0.9807073954983923,0.9935691318327974,1.0,1.1135500528333064,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,75,16,1.0,0.0,service_country_cross_layer_distribution_audit,PT,H-Root
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1072,0.16511194029850745,0.2574626865671642,0.3451492537313433,30.357921004873205,broad_network_transition_distribution,0.8805970149253731,0.9552238805970149,0.9776119402985074,1.6311366839093766,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,267,96,1.0,0.0,country_cross_layer_distribution_audit,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,650,0.24461538461538462,0.3630769230769231,0.44153846153846155,23.99190062307566,broad_network_transition_distribution,0.8430769230769231,0.9492307692307692,0.9769230769230769,1.8052214378041915,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,128,57,0.9969230769230769,0.003076923076923077,service_country_cross_layer_distribution_audit,AU,H-Root
EE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49,0.3877551020408163,0.6326530612244898,0.8367346938775511,3.789122678410857,weak_network_transition_concentration,0.8367346938775511,1.0,1.0,1.5605605003373662,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,21,11,0.0,1.0,country_cross_layer_distribution_audit,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,337,0.23738872403560832,0.3679525222551929,0.4510385756676558,16.762787897466616,broad_network_transition_distribution,0.8160237388724035,0.9643916913946587,0.9881305637982195,1.8047596145907767,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,44,23,0.9643916913946587,0.03560830860534125,service_country_cross_layer_distribution_audit,DK,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,92,0.08695652173913043,0.17391304347826086,0.2608695652173913,20.351354664498636,broad_network_transition_distribution,0.8043478260869565,0.9347826086956522,0.9782608695652174,1.935494467277559,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,20,14,0.9782608695652174,0.021739130434782608,service_country_cross_layer_distribution_audit,HK,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,86,0.16279069767441862,0.3023255813953488,0.4418604651162791,9.631577003891909,broad_network_transition_distribution,0.7790697674418605,0.8837209302325582,0.9534883720930233,2.2065063108148224,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,19,10,0.8488372093023255,0.1511627906976744,service_country_cross_layer_distribution_audit,CN,H-Root
DK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,334,0.23952095808383234,0.37125748502994016,0.45508982035928147,17.16523141990799,broad_network_transition_distribution,0.7724550898203593,0.9221556886227544,0.9880239520958084,2.0460129259817648,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,43,25,0.9041916167664671,0.09580838323353294,country_cross_layer_distribution_audit,,
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,146,0.3082191780821918,0.5684931506849316,0.6643835616438356,7.354977623455764,broad_network_transition_distribution,0.7328767123287672,0.8287671232876712,0.904109589041096,2.6217911187474505,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,54,17,0.1643835616438356,0.8356164383561644,country_cross_layer_distribution_audit,,
