country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
CH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,94,94.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,27,10,1,1.0,0.0,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,82,82.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,25,9,1,1.0,0.0,service_country_corridor_concentration_summary,CH,H-Root
IL,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,68,68.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,19,9,1,1.0,0.0,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,62,62.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,16,8,1,1.0,0.0,service_country_corridor_concentration_summary,IL,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,47,47.0,1,landing_region_0230::landing_region_0230,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,21,5,1,1.0,0.0,service_country_corridor_concentration_summary,KZ,H-Root
PE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,36,36.0,1,landing_region_0591::landing_region_0770,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,18,9,1,0.0,1.0,country_corridor_concentration_summary,,
PT,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,359,359.0,3,landing_region_0239::landing_region_0239,0.9832869080779945,0.9944289693593316,1.0,1.1003116199416092,severe_corridor_observation_concentration,True,True,True,True,auditable,,85,18,1,1.0,0.0,country_corridor_concentration_summary,,
HK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,410,410.0,3,landing_region_0230::landing_region_0230,0.9829268292682927,0.9975609756097561,1.0,1.097923419930754,severe_corridor_observation_concentration,True,True,True,True,auditable,,165,77,1,0.9829268292682927,0.01707317073170732,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,311,311.0,3,landing_region_0239::landing_region_0239,0.9807073954983923,0.9935691318327974,1.0,1.1135500528333064,severe_corridor_observation_concentration,True,True,True,True,auditable,,75,16,1,1.0,0.0,service_country_corridor_concentration_summary,PT,H-Root
MV,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,44,44.0,2,landing_region_0439::landing_region_0439,0.9545454545454546,1.0,1.0,1.20310702625738,severe_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.9545454545454546,0.045454545454545456,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45,45.0,3,landing_region_0439::landing_region_0439,0.9333333333333333,0.9777777777777777,1.0,1.3329097102826746,severe_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.9333333333333333,0.06666666666666667,service_country_corridor_concentration_summary,MV,H-Root
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1072,1072.0,5,landing_region_0041::landing_region_0041,0.8805970149253731,0.9552238805970149,0.9776119402985074,1.6311366839093766,severe_corridor_observation_concentration,True,True,True,True,auditable,,267,96,1,1.0,0.0,country_corridor_concentration_summary,,
