country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
AE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,8966->5384,6,0.6666666666666666,1,True,False,False,19,9,10,0,0.47368421052631576,0.5263157894736842,0.0,8,7
AE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,5384->8966,2,0.2222222222222222,2,False,True,False,19,9,10,0,0.47368421052631576,0.5263157894736842,0.0,8,7
AE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,8966->4755,1,0.1111111111111111,3,False,False,True,19,9,10,0,0.47368421052631576,0.5263157894736842,0.0,8,7
AO,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,37468->11845,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,9942->7545,11,0.2391304347826087,1,True,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1221->4637,8,0.17391304347826086,2,False,True,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,136557->174,6,0.13043478260869565,3,False,False,True,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,7578->137409,2,0.043478260869565216,4,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,7474->7473,2,0.043478260869565216,5,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,7545->6453,2,0.043478260869565216,6,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4637->45355,1,0.021739130434782608,7,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,137409->7578,1,0.021739130434782608,8,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4764->2914,1,0.021739130434782608,9,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,38195->3257,1,0.021739130434782608,10,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4637->139609,1,0.021739130434782608,11,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,64098->55581,1,0.021739130434782608,12,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,7699->4826,1,0.021739130434782608,13,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,16509->174,1,0.021739130434782608,14,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,151660->7578,1,0.021739130434782608,15,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,9942->1299,1,0.021739130434782608,16,False,False,False,314,46,226,42,0.1464968152866242,0.7197452229299363,0.1337579617834395,45,27
