probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
TH,F-Root,dns_root,anycast,all_publicly_visible,78,51,4,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,0.05128205128205128,4,0.05128205128205128,0.6538461538461539,39,24,1,1,0.02564102564102564,True,True,auditable,,probe_country_service
TR,F-Root,dns_root,anycast,all_publicly_visible,116,112,6,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.0,0.05172413793103448,0.0,6,0.05172413793103448,0.9655172413793104,58,29,1,1,0.0,True,True,auditable,,probe_country_service
TW,F-Root,dns_root,anycast,all_publicly_visible,126,106,106,0.8412698412698413,0.8412698412698413,0.2698412698412698,0.2698412698412698,0.0,0.8095238095238095,106,0.8412698412698413,0.8412698412698413,63,29,1,1,0.14285714285714285,True,True,auditable,,probe_country_service
UA,F-Root,dns_root,anycast,all_publicly_visible,302,247,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8178807947019867,151,104,1,1,0.19205298013245034,True,True,auditable,,probe_country_service
UA,F-Root,dns_root,anycast,resolved_entry_only,58,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,29,23,1,1,1.0,True,True,auditable,,probe_country_service
US,F-Root,dns_root,anycast,all_publicly_visible,3291,3095,286,0.08690367669401398,0.08690367669401398,0.008204193254329991,0.004557885141294439,0.0036463081130355514,0.0829535095715588,286,0.08690367669401398,0.9404436341537527,1646,440,1,1,0.053479185657854755,True,True,auditable,,probe_country_service
US,F-Root,dns_root,anycast,resolved_entry_only,176,176,1,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0,0.0,1,0.005681818181818182,1.0,91,59,1,1,1.0,True,True,auditable,,probe_country_service
UY,F-Root,dns_root,anycast,all_publicly_visible,38,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,19,5,1,1,0.8421052631578947,True,True,auditable,,probe_country_service
UY,F-Root,dns_root,anycast,resolved_entry_only,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,16,3,1,1,1.0,True,True,auditable,,probe_country_service
VE,F-Root,dns_root,anycast,all_publicly_visible,70,57,8,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0.11428571428571428,8,0.11428571428571428,0.8142857142857143,35,24,1,1,0.0,True,True,auditable,,probe_country_service
VN,F-Root,dns_root,anycast,all_publicly_visible,48,44,26,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0.5416666666666666,26,0.5416666666666666,0.9166666666666666,24,13,1,1,0.375,True,True,auditable,,probe_country_service
ZA,F-Root,dns_root,anycast,all_publicly_visible,228,214,1,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0,0.0043859649122807015,0.0,1,0.0043859649122807015,0.9385964912280702,113,63,1,1,0.07017543859649122,True,True,auditable,,probe_country_service
