country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,60,60.0,4,landing_region_0439::landing_region_0439,0.8666666666666667,0.9333333333333333,0.9666666666666667,1.7011489969890363,severe_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.9333333333333333,0.06666666666666667,service_country_corridor_concentration_summary,MV,F-Root
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,326,326.0,6,landing_region_0719::landing_region_0719,0.8312883435582822,0.9662576687116564,0.9785276073619632,1.7876463296623752,severe_corridor_observation_concentration,True,True,True,True,auditable,,61,21,1,0.9846625766871165,0.015337423312883436,country_corridor_concentration_summary,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,258,258.0,5,landing_region_0719::landing_region_0719,0.8294573643410853,0.9612403100775194,0.9844961240310078,1.794958302634045,severe_corridor_observation_concentration,True,True,True,True,auditable,,50,20,1,1.0,0.0,service_country_corridor_concentration_summary,TW,F-Root
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1069,1068.9999999999998,12,landing_region_0223::landing_region_0223,0.8228874337386965,0.9304646086685375,0.9529154973495478,2.044805496712009,severe_corridor_observation_concentration,True,True,True,True,auditable,,137,55,1,0.9831618334892425,0.016838166510757722,country_corridor_concentration_summary,,
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,421,421.0,12,landing_region_0335::landing_region_0335,0.8076009501187649,0.8812351543942993,0.9073634204275535,2.3761295501993414,severe_corridor_observation_concentration,True,True,True,True,auditable,,73,29,1,1.0,0.0,country_corridor_concentration_summary,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,401,401.0,14,landing_region_0335::landing_region_0335,0.8042394014962594,0.8678304239401496,0.8952618453865338,2.491804943250277,severe_corridor_observation_concentration,True,True,True,True,auditable,,68,25,1,0.9975062344139651,0.0024937655860349127,service_country_corridor_concentration_summary,NO,F-Root
NZ,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,486,486.0,4,landing_region_0089::landing_region_0089,0.7901234567901234,0.9814814814814814,0.9958847736625513,1.7972129510627823,moderate_corridor_observation_concentration,True,True,True,True,auditable,,67,27,1,1.0,0.0,country_corridor_concentration_summary,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,908,908.0,20,landing_region_0223::landing_region_0223,0.7841409691629956,0.9019823788546255,0.9251101321585903,2.5036427842187,moderate_corridor_observation_concentration,True,True,True,True,auditable,,104,48,1,0.9845814977973568,0.015418502202643172,service_country_corridor_concentration_summary,US,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,412,412.0,4,landing_region_0089::landing_region_0089,0.7718446601941747,0.9781553398058253,0.9951456310679612,1.8600846276768712,moderate_corridor_observation_concentration,True,True,True,True,auditable,,55,26,1,1.0,0.0,service_country_corridor_concentration_summary,NZ,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,350,350.0,6,landing_region_0051::landing_region_0051,0.66,0.8142857142857143,0.9342857142857143,2.8773290454008733,moderate_corridor_observation_concentration,True,True,True,True,auditable,,42,15,1,0.6714285714285714,0.32857142857142857,service_country_corridor_concentration_summary,SE,F-Root
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,436,436.0,5,landing_region_0051::landing_region_0051,0.6399082568807339,0.8256880733944953,0.9472477064220184,2.788034105686809,moderate_corridor_observation_concentration,True,True,True,True,auditable,,54,21,1,0.6123853211009175,0.3876146788990826,country_corridor_concentration_summary,,
