unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=Wikipedia,21,21,6.761904761904762,6.0,14,1.0,1.0,1,0.7619047619047619,0.6666666666666666,0.0,0.47619047619047616,0.3333333333333333,0.42857142857142855,0.6666666666666666
probe_country=AL|service_id=Wikipedia,4,4,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=AT|service_id=Wikipedia,6,6,1.3333333333333333,1.0,2,1.0,1.0,1,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=Wikipedia,1135,1135,6.9823788546255505,3.0,14,1.0,1.0,1,0.6916299559471366,0.6916299559471366,0.0,0.681057268722467,0.14537444933920704,0.9444933920704845,0.6704845814977973
probe_country=AX|service_id=Wikipedia,8,8,1.5,1.0,3,1.0,1.0,1,0.75,0.0,0.0,0.625,0.0,0.5,0.75
probe_country=BB|service_id=Wikipedia,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=BD|service_id=Wikipedia,10,10,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.8
probe_country=BE|service_id=Wikipedia,2,2,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=BG|service_id=Wikipedia,4,4,8.5,8.5,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.5
probe_country=BH|service_id=Wikipedia,12,12,3.5,3.5,6,1.0,1.0,1,0.6666666666666666,0.5,0.0,0.5,0.3333333333333333,0.5,0.8333333333333334
probe_country=BJ|service_id=Wikipedia,14,14,1.5714285714285714,1.0,3,1.0,1.0,1,0.7142857142857143,0.0,0.0,0.5,0.2857142857142857,0.5714285714285714,0.8571428571428571
probe_country=BR|service_id=Wikipedia,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=BT|service_id=Wikipedia,4,4,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=CA|service_id=Wikipedia,311,311,1.9131832797427653,2.0,3,1.0,1.0,1,0.6366559485530546,0.6302250803858521,0.0,0.7138263665594855,0.0,0.6881028938906752,0.7491961414790996
probe_country=CD|service_id=Wikipedia,1,1,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CH|service_id=Wikipedia,51,51,1.4509803921568627,1.0,2,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CK|service_id=Wikipedia,8,8,2.75,3.0,3,1.0,1.0,1,0.75,0.75,0.0,0.75,0.25,0.75,0.5
probe_country=CM|service_id=Wikipedia,2,2,1.5,1.5,2,1.0,1.0,1,0.5,0.0,0.0,0.5,0.0,0.0,0.5
probe_country=CN|service_id=Wikipedia,69,69,7.0144927536231885,3.0,14,1.0,1.0,1,0.8840579710144928,0.5942028985507246,0.0,0.6811594202898551,0.057971014492753624,0.8695652173913043,0.5797101449275363
probe_country=CO|service_id=Wikipedia,5,5,2.0,2.0,2,1.0,1.0,1,0.4,0.0,0.0,0.6,0.0,0.0,0.4
probe_country=CU|service_id=Wikipedia,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.0,1.0
probe_country=CW|service_id=Wikipedia,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CY|service_id=Wikipedia,14,14,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857
probe_country=DE|service_id=Wikipedia,54,54,6.074074074074074,2.0,14,1.0,1.0,1,0.9629629629629629,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9259259259259259,0.7037037037037037
probe_country=DJ|service_id=Wikipedia,4,4,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
probe_country=DK|service_id=Wikipedia,344,344,5.270348837209302,6.0,14,1.0232558139534884,1.0,2,0.9883720930232558,0.8372093023255814,0.0,0.6831395348837209,0.0,0.9738372093023255,0.5
probe_country=DO|service_id=Wikipedia,6,6,1.6666666666666667,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=EE|service_id=Wikipedia,36,36,3.0,2.0,6,1.0,1.0,1,0.25,0.25,0.0,0.6111111111111112,0.0,0.0,0.5
probe_country=ES|service_id=Wikipedia,103,103,2.9029126213592233,3.0,3,1.0194174757281553,1.0,2,1.0,0.0,0.0,0.10679611650485436,0.0,0.05825242718446602,0.9223300970873787
probe_country=ET|service_id=Wikipedia,2,2,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
probe_country=FI|service_id=Wikipedia,89,89,2.7752808988764044,3.0,14,1.0,1.0,1,0.7640449438202247,0.02247191011235955,0.0,0.23595505617977527,0.0,0.25842696629213485,0.9550561797752809
probe_country=FJ|service_id=Wikipedia,7,7,4.428571428571429,3.0,14,1.0,1.0,1,0.8571428571428571,0.8571428571428571,0.0,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.5714285714285714
probe_country=FM|service_id=Wikipedia,14,14,7.142857142857143,2.0,14,1.0,1.0,1,1.0,0.42857142857142855,0.0,0.7857142857142857,0.0,1.0,0.7142857142857143
probe_country=FR|service_id=Wikipedia,16,16,12.625,14.0,14,1.0,1.0,1,1.0,0.875,0.0,0.875,0.125,0.875,0.125
probe_country=GB|service_id=Wikipedia,11,11,10.818181818181818,14.0,14,1.0,1.0,1,1.0,0.7272727272727273,0.0,0.8181818181818182,0.0,0.9090909090909091,0.18181818181818182
probe_country=GG|service_id=Wikipedia,2,2,3.0,3.0,3,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
probe_country=GH|service_id=Wikipedia,2,2,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
probe_country=GP|service_id=Wikipedia,2,2,3.0,3.0,3,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0
probe_country=GU|service_id=Wikipedia,69,69,7.594202898550725,3.0,14,1.0,1.0,1,0.855072463768116,0.4782608695652174,0.0,0.8115942028985508,0.07246376811594203,0.927536231884058,0.6231884057971014
probe_country=HK|service_id=Wikipedia,321,321,8.881619937694705,10.0,14,1.0,1.0,1,1.0,0.6573208722741433,0.0,0.7757009345794392,0.0,0.7819314641744548,0.411214953271028
probe_country=HN|service_id=Wikipedia,8,8,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=ID|service_id=Wikipedia,506,506,9.193675889328063,12.0,14,1.0,1.0,1,0.9150197628458498,0.6284584980237155,0.0,0.8102766798418972,0.0,0.8221343873517787,0.6877470355731226
probe_country=IL|service_id=Wikipedia,53,53,1.3396226415094339,1.0,2,1.0,1.0,1,0.7735849056603774,0.7735849056603774,0.0,0.8301886792452831,0.0,0.9433962264150944,0.6226415094339622
probe_country=IM|service_id=Wikipedia,12,12,1.0,1.0,1,1.0,1.0,1,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0
probe_country=IN|service_id=Wikipedia,540,540,11.846296296296297,14.0,14,1.0,1.0,1,1.0,0.7722222222222223,0.0,0.8703703703703703,0.02962962962962963,0.7907407407407407,0.26481481481481484
