probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
BA,Wikipedia,popular_web,distributed,all_publicly_visible,30,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8666666666666667,15,6,2,2,0.8666666666666667,True,True,auditable,,probe_country_service
BE,Wikipedia,popular_web,distributed,all_publicly_visible,287,284,2,0.006968641114982578,0.006968641114982578,0.0,0.0,0.0,0.006968641114982578,2,0.006968641114982578,0.9895470383275261,146,25,3,2,0.9790940766550522,True,True,auditable,,probe_country_service
BE,Wikipedia,popular_web,distributed,resolved_entry_only,281,281,2,0.0071174377224199285,0.0071174377224199285,0.0,0.0,0.0,0.0071174377224199285,2,0.0071174377224199285,1.0,145,25,2,1,1.0,True,True,auditable,,probe_country_service
BG,Wikipedia,popular_web,distributed,all_publicly_visible,156,153,3,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,3,0.019230769230769232,0.9807692307692307,83,51,4,2,0.9807692307692307,True,True,auditable,,probe_country_service
BG,Wikipedia,popular_web,distributed,resolved_entry_only,153,153,3,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0196078431372549,3,0.0196078431372549,1.0,82,50,3,1,1.0,True,True,auditable,,probe_country_service
BO,Wikipedia,popular_web,distributed,all_publicly_visible,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,17,9,2,1,1.0,True,True,auditable,,probe_country_service
BO,Wikipedia,popular_web,distributed,resolved_entry_only,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,17,9,2,1,1.0,True,True,auditable,,probe_country_service
BR,Wikipedia,popular_web,distributed,all_publicly_visible,165,159,1,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.0,0.0,1,0.006060606060606061,0.9636363636363636,87,58,3,2,0.9636363636363636,True,True,auditable,,probe_country_service
BR,Wikipedia,popular_web,distributed,resolved_entry_only,159,159,1,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.0,0.0,1,0.006289308176100629,1.0,84,56,2,1,1.0,True,True,auditable,,probe_country_service
BY,Wikipedia,popular_web,distributed,all_publicly_visible,45,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,23,14,2,1,1.0,True,True,auditable,,probe_country_service
BY,Wikipedia,popular_web,distributed,resolved_entry_only,45,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,23,14,2,1,1.0,True,True,auditable,,probe_country_service
CA,Wikipedia,popular_web,distributed,all_publicly_visible,526,513,115,0.21863117870722434,0.21863117870722434,0.20342205323193915,0.022813688212927757,0.1806083650190114,0.17300380228136883,115,0.21863117870722434,0.9752851711026616,269,85,5,2,0.9752851711026616,True,True,auditable,,probe_country_service
CA,Wikipedia,popular_web,distributed,resolved_entry_only,513,513,115,0.22417153996101363,0.22417153996101363,0.20857699805068225,0.023391812865497075,0.18518518518518517,0.17738791423001948,115,0.22417153996101363,1.0,263,83,4,1,1.0,True,True,auditable,,probe_country_service
CH,Wikipedia,popular_web,distributed,all_publicly_visible,623,608,21,0.033707865168539325,0.033707865168539325,0.0,0.0,0.0,0.033707865168539325,21,0.033707865168539325,0.9759229534510433,323,81,4,2,0.9759229534510433,True,True,auditable,,probe_country_service
CH,Wikipedia,popular_web,distributed,resolved_entry_only,608,608,21,0.03453947368421053,0.03453947368421053,0.0,0.0,0.0,0.03453947368421053,21,0.03453947368421053,1.0,317,78,3,1,1.0,True,True,auditable,,probe_country_service
CL,Wikipedia,popular_web,distributed,all_publicly_visible,148,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,76,33,2,1,1.0,True,True,auditable,,probe_country_service
CL,Wikipedia,popular_web,distributed,resolved_entry_only,148,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,76,33,2,1,1.0,True,True,auditable,,probe_country_service
CN,Wikipedia,popular_web,distributed,all_publicly_visible,96,67,20,0.20833333333333334,0.20833333333333334,0.11458333333333333,0.041666666666666664,0.09375,0.19791666666666666,20,0.20833333333333334,0.6979166666666666,50,23,24,4,0.22916666666666666,True,True,auditable,,probe_country_service
CO,Wikipedia,popular_web,distributed,all_publicly_visible,55,52,5,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,5,0.09090909090909091,0.9454545454545454,29,21,2,2,0.9454545454545454,True,True,auditable,,probe_country_service
CO,Wikipedia,popular_web,distributed,resolved_entry_only,52,52,5,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.0,0.09615384615384616,0.0,5,0.09615384615384616,1.0,27,20,1,1,1.0,True,True,auditable,,probe_country_service
CZ,Wikipedia,popular_web,distributed,all_publicly_visible,535,525,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9813084112149533,275,111,4,2,0.9794392523364486,True,True,auditable,,probe_country_service
CZ,Wikipedia,popular_web,distributed,resolved_entry_only,524,524,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,271,111,3,1,1.0,True,True,auditable,,probe_country_service
DE,Wikipedia,popular_web,distributed,all_publicly_visible,3082,3003,24,0.007787151200519144,0.007787151200519144,0.0012978585334198572,0.0,0.0012978585334198572,0.007138221933809215,24,0.007787151200519144,0.9743672939649578,1585,373,6,2,0.9698247890979883,True,True,auditable,,probe_country_service
DE,Wikipedia,popular_web,distributed,resolved_entry_only,2989,2989,24,0.008029441284710606,0.008029441284710606,0.0013382402141184342,0.0,0.0013382402141184342,0.007360321177651389,24,0.008029441284710606,1.0,1544,364,5,1,1.0,True,True,auditable,,probe_country_service
DK,Wikipedia,popular_web,distributed,all_publicly_visible,212,203,150,0.7075471698113207,0.7075471698113207,0.03773584905660377,0.014150943396226415,0.02358490566037736,0.6792452830188679,150,0.7075471698113207,0.9575471698113207,108,35,4,2,0.9575471698113207,True,True,auditable,,probe_country_service
DK,Wikipedia,popular_web,distributed,resolved_entry_only,203,203,150,0.7389162561576355,0.7389162561576355,0.03940886699507389,0.014778325123152709,0.024630541871921183,0.7093596059113301,150,0.7389162561576355,1.0,104,34,3,1,1.0,True,True,auditable,,probe_country_service
EC,Wikipedia,popular_web,distributed,all_publicly_visible,45,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9555555555555556,24,19,1,1,0.9555555555555556,True,True,auditable,,probe_country_service
EC,Wikipedia,popular_web,distributed,resolved_entry_only,43,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,23,18,1,1,1.0,True,True,auditable,,probe_country_service
EE,Wikipedia,popular_web,distributed,all_publicly_visible,70,62,31,0.44285714285714284,0.44285714285714284,0.44285714285714284,0.0,0.44285714285714284,0.0,31,0.44285714285714284,0.8857142857142857,38,22,3,1,0.8857142857142857,True,True,auditable,,probe_country_service
EE,Wikipedia,popular_web,distributed,resolved_entry_only,62,62,31,0.5,0.5,0.5,0.0,0.5,0.0,31,0.5,1.0,34,20,2,1,1.0,True,True,auditable,,probe_country_service
ES,Wikipedia,popular_web,distributed,all_publicly_visible,446,433,103,0.23094170403587444,0.23094170403587444,0.2219730941704036,0.004484304932735426,0.21748878923766815,0.013452914798206279,103,0.23094170403587444,0.9708520179372198,228,73,4,2,0.968609865470852,True,True,auditable,,probe_country_service
ES,Wikipedia,popular_web,distributed,resolved_entry_only,432,432,103,0.23842592592592593,0.23842592592592593,0.22916666666666666,0.004629629629629629,0.22453703703703703,0.013888888888888888,103,0.23842592592592593,1.0,223,71,3,1,1.0,True,True,auditable,,probe_country_service
FI,Wikipedia,popular_web,distributed,all_publicly_visible,268,259,75,0.2798507462686567,0.2798507462686567,0.27238805970149255,0.041044776119402986,0.23134328358208955,0.007462686567164179,75,0.2798507462686567,0.9664179104477612,141,50,4,2,0.9664179104477612,True,True,auditable,,probe_country_service
FI,Wikipedia,popular_web,distributed,resolved_entry_only,259,259,75,0.28957528957528955,0.28957528957528955,0.28185328185328185,0.04247104247104247,0.23938223938223938,0.007722007722007722,75,0.28957528957528955,1.0,136,49,3,1,1.0,True,True,auditable,,probe_country_service
FR,Wikipedia,popular_web,distributed,all_publicly_visible,1849,1789,6,0.003244997295835587,0.003244997295835587,0.001081665765278529,0.0,0.001081665765278529,0.003244997295835587,6,0.003244997295835587,0.9675500270416442,946,162,7,3,0.9659275283937263,True,True,auditable,,probe_country_service
FR,Wikipedia,popular_web,distributed,resolved_entry_only,1786,1786,6,0.0033594624860022394,0.0033594624860022394,0.0011198208286674132,0.0,0.0011198208286674132,0.0033594624860022394,6,0.0033594624860022394,1.0,925,159,5,1,1.0,True,True,auditable,,probe_country_service
GB,Wikipedia,popular_web,distributed,all_publicly_visible,1012,973,4,0.003952569169960474,0.003952569169960474,0.0009881422924901185,0.0,0.0009881422924901185,0.003952569169960474,4,0.003952569169960474,0.9614624505928854,522,185,5,2,0.9614624505928854,True,True,auditable,,probe_country_service
GB,Wikipedia,popular_web,distributed,resolved_entry_only,973,973,4,0.0041109969167523125,0.0041109969167523125,0.0010277492291880781,0.0,0.0010277492291880781,0.0041109969167523125,4,0.0041109969167523125,1.0,505,179,4,1,1.0,True,True,auditable,,probe_country_service
GR,Wikipedia,popular_web,distributed,all_publicly_visible,142,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9014084507042254,73,26,3,2,0.9014084507042254,True,True,auditable,,probe_country_service
GR,Wikipedia,popular_web,distributed,resolved_entry_only,128,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,67,26,2,1,1.0,True,True,auditable,,probe_country_service
HK,Wikipedia,popular_web,distributed,all_publicly_visible,97,92,89,0.9175257731958762,0.9175257731958762,0.7010309278350515,0.0,0.7010309278350515,0.8556701030927835,89,0.9175257731958762,0.9484536082474226,49,32,4,2,0.9484536082474226,True,True,auditable,,probe_country_service
HK,Wikipedia,popular_web,distributed,resolved_entry_only,92,92,89,0.967391304347826,0.967391304347826,0.7391304347826086,0.0,0.7391304347826086,0.9021739130434783,89,0.967391304347826,1.0,48,31,3,1,1.0,True,True,auditable,,probe_country_service
HR,Wikipedia,popular_web,distributed,all_publicly_visible,82,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9878048780487805,41,20,3,2,0.9878048780487805,True,True,auditable,,probe_country_service
HR,Wikipedia,popular_web,distributed,resolved_entry_only,81,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,41,20,2,1,1.0,True,True,auditable,,probe_country_service
HU,Wikipedia,popular_web,distributed,all_publicly_visible,107,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9626168224299065,55,23,1,1,0.9626168224299065,True,True,auditable,,probe_country_service
HU,Wikipedia,popular_web,distributed,resolved_entry_only,103,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,53,23,1,1,1.0,True,True,auditable,,probe_country_service
ID,Wikipedia,popular_web,distributed,all_publicly_visible,146,144,144,0.9863013698630136,0.9863013698630136,0.5821917808219178,0.4041095890410959,0.18493150684931506,0.9863013698630136,144,0.9863013698630136,0.9863013698630136,77,56,3,1,0.9863013698630136,True,True,auditable,,probe_country_service
ID,Wikipedia,popular_web,distributed,resolved_entry_only,144,144,144,1.0,1.0,0.5902777777777778,0.4097222222222222,0.1875,1.0,144,1.0,1.0,76,56,3,1,1.0,True,True,auditable,,probe_country_service
IE,Wikipedia,popular_web,distributed,all_publicly_visible,172,167,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9709302325581395,88,25,3,2,0.9709302325581395,True,True,auditable,,probe_country_service
IE,Wikipedia,popular_web,distributed,resolved_entry_only,167,167,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,86,24,2,1,1.0,True,True,auditable,,probe_country_service
IL,Wikipedia,popular_web,distributed,all_publicly_visible,57,57,25,0.43859649122807015,0.43859649122807015,0.05263157894736842,0.0,0.05263157894736842,0.43859649122807015,25,0.43859649122807015,1.0,30,12,1,1,1.0,True,True,auditable,,probe_country_service
IL,Wikipedia,popular_web,distributed,resolved_entry_only,57,57,25,0.43859649122807015,0.43859649122807015,0.05263157894736842,0.0,0.05263157894736842,0.43859649122807015,25,0.43859649122807015,1.0,30,12,1,1,1.0,True,True,auditable,,probe_country_service
IN,Wikipedia,popular_web,distributed,all_publicly_visible,257,235,188,0.7315175097276264,0.7315175097276264,0.45525291828793774,0.038910505836575876,0.4396887159533074,0.6381322957198443,188,0.7315175097276264,0.914396887159533,131,57,5,2,0.914396887159533,True,True,auditable,,probe_country_service
IN,Wikipedia,popular_web,distributed,resolved_entry_only,235,235,188,0.8,0.8,0.4978723404255319,0.0425531914893617,0.4808510638297872,0.6978723404255319,188,0.8,1.0,121,53,4,1,1.0,True,True,auditable,,probe_country_service
IR,Wikipedia,popular_web,distributed,all_publicly_visible,80,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5375,42,21,3,2,0.5375,True,True,auditable,,probe_country_service
IR,Wikipedia,popular_web,distributed,resolved_entry_only,43,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,23,12,2,1,1.0,True,True,auditable,,probe_country_service
IT,Wikipedia,popular_web,distributed,all_publicly_visible,584,566,2,0.003424657534246575,0.003424657534246575,0.003424657534246575,0.0,0.003424657534246575,0.0,2,0.003424657534246575,0.9691780821917808,303,101,4,2,0.9657534246575342,True,True,auditable,,probe_country_service
IT,Wikipedia,popular_web,distributed,resolved_entry_only,564,564,2,0.0035460992907801418,0.0035460992907801418,0.0035460992907801418,0.0,0.0035460992907801418,0.0,2,0.0035460992907801418,1.0,294,100,3,1,1.0,True,True,auditable,,probe_country_service
JP,Wikipedia,popular_web,distributed,all_publicly_visible,437,408,379,0.8672768878718535,0.8672768878718535,0.002288329519450801,0.0,0.002288329519450801,0.8672768878718535,379,0.8672768878718535,0.9336384439359268,223,99,2,2,0.9336384439359268,True,True,auditable,,probe_country_service
JP,Wikipedia,popular_web,distributed,resolved_entry_only,408,408,379,0.928921568627451,0.928921568627451,0.0024509803921568627,0.0,0.0024509803921568627,0.928921568627451,379,0.928921568627451,1.0,210,98,1,1,1.0,True,True,auditable,,probe_country_service
KG,Wikipedia,popular_web,distributed,all_publicly_visible,39,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8974358974358975,20,13,2,1,0.8974358974358975,True,True,auditable,,probe_country_service
KG,Wikipedia,popular_web,distributed,resolved_entry_only,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,18,11,2,1,1.0,True,True,auditable,,probe_country_service
KR,Wikipedia,popular_web,distributed,all_publicly_visible,42,36,35,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,35,0.8333333333333334,0.8571428571428571,22,12,2,2,0.8571428571428571,True,True,auditable,,probe_country_service
KR,Wikipedia,popular_web,distributed,resolved_entry_only,36,36,35,0.9722222222222222,0.9722222222222222,0.0,0.0,0.0,0.9722222222222222,35,0.9722222222222222,1.0,19,11,1,1,1.0,True,True,auditable,,probe_country_service
KZ,Wikipedia,popular_web,distributed,all_publicly_visible,90,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9888888888888889,54,20,3,2,0.9888888888888889,True,True,auditable,,probe_country_service
KZ,Wikipedia,popular_web,distributed,resolved_entry_only,89,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,54,20,2,1,1.0,True,True,auditable,,probe_country_service
LT,Wikipedia,popular_web,distributed,all_publicly_visible,68,66,2,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,2,0.029411764705882353,0.9705882352941176,36,21,3,1,0.9705882352941176,True,True,auditable,,probe_country_service
LT,Wikipedia,popular_web,distributed,resolved_entry_only,66,66,2,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,2,0.030303030303030304,1.0,35,21,3,1,1.0,True,True,auditable,,probe_country_service
LU,Wikipedia,popular_web,distributed,all_publicly_visible,69,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9420289855072463,38,20,3,1,0.9420289855072463,True,True,auditable,,probe_country_service
LU,Wikipedia,popular_web,distributed,resolved_entry_only,65,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,36,18,2,1,1.0,True,True,auditable,,probe_country_service
LV,Wikipedia,popular_web,distributed,all_publicly_visible,59,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9661016949152542,30,19,1,1,0.9661016949152542,True,True,auditable,,probe_country_service
LV,Wikipedia,popular_web,distributed,resolved_entry_only,57,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,29,19,1,1,1.0,True,True,auditable,,probe_country_service
MD,Wikipedia,popular_web,distributed,all_publicly_visible,49,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9591836734693877,25,15,2,2,0.9591836734693877,True,True,auditable,,probe_country_service
MD,Wikipedia,popular_web,distributed,resolved_entry_only,47,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,24,15,1,1,1.0,True,True,auditable,,probe_country_service
MX,Wikipedia,popular_web,distributed,all_publicly_visible,83,81,6,0.07228915662650602,0.07228915662650602,0.04819277108433735,0.0,0.04819277108433735,0.024096385542168676,6,0.07228915662650602,0.9759036144578314,42,21,5,1,0.9759036144578314,True,True,auditable,,probe_country_service
MX,Wikipedia,popular_web,distributed,resolved_entry_only,81,81,6,0.07407407407407407,0.07407407407407407,0.04938271604938271,0.0,0.04938271604938271,0.024691358024691357,6,0.07407407407407407,1.0,41,21,5,1,1.0,True,True,auditable,,probe_country_service
MY,Wikipedia,popular_web,distributed,all_publicly_visible,61,59,56,0.9180327868852459,0.9180327868852459,0.18032786885245902,0.09836065573770492,0.08196721311475409,0.9180327868852459,56,0.9180327868852459,0.9672131147540983,33,18,3,1,0.9672131147540983,True,True,auditable,,probe_country_service
MY,Wikipedia,popular_web,distributed,resolved_entry_only,59,59,56,0.9491525423728814,0.9491525423728814,0.1864406779661017,0.1016949152542373,0.0847457627118644,0.9491525423728814,56,0.9491525423728814,1.0,32,17,3,1,1.0,True,True,auditable,,probe_country_service
NA,Wikipedia,popular_web,distributed,all_publicly_visible,3311,3146,712,0.21504077318030806,0.21504077318030806,0.09634551495016612,0.03382663847780127,0.07429779522802779,0.17940199335548174,712,0.21504077318030806,0.9501661129568106,1708,4,25,4,0.93325279371791,True,True,auditable,,probe_country_service
NA,Wikipedia,popular_web,distributed,resolved_entry_only,3090,3090,708,0.229126213592233,0.229126213592233,0.1029126213592233,0.035922330097087375,0.07961165048543689,0.1912621359223301,708,0.229126213592233,1.0,1600,4,7,1,1.0,True,True,auditable,,probe_country_service
NL,Wikipedia,popular_web,distributed,all_publicly_visible,1095,1041,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9506849315068493,572,158,5,2,0.9497716894977168,True,True,auditable,,probe_country_service
NL,Wikipedia,popular_web,distributed,resolved_entry_only,1040,1040,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,547,151,4,1,1.0,True,True,auditable,,probe_country_service
NO,Wikipedia,popular_web,distributed,all_publicly_visible,168,158,125,0.7440476190476191,0.7440476190476191,0.40476190476190477,0.3869047619047619,0.017857142857142856,0.5178571428571429,125,0.7440476190476191,0.9404761904761905,88,33,4,2,0.9404761904761905,True,True,auditable,,probe_country_service
NO,Wikipedia,popular_web,distributed,resolved_entry_only,158,158,125,0.7911392405063291,0.7911392405063291,0.43037974683544306,0.41139240506329117,0.0189873417721519,0.5506329113924051,125,0.7911392405063291,1.0,84,30,3,1,1.0,True,True,auditable,,probe_country_service
NZ,Wikipedia,popular_web,distributed,all_publicly_visible,187,175,147,0.786096256684492,0.786096256684492,0.5882352941176471,0.45989304812834225,0.47593582887700536,0.7754010695187166,147,0.786096256684492,0.9358288770053476,97,32,3,1,0.9358288770053476,True,True,auditable,,probe_country_service
NZ,Wikipedia,popular_web,distributed,resolved_entry_only,175,175,147,0.84,0.84,0.6285714285714286,0.49142857142857144,0.5085714285714286,0.8285714285714286,147,0.84,1.0,91,32,3,1,1.0,True,True,auditable,,probe_country_service
PA,Wikipedia,popular_web,distributed,all_publicly_visible,33,33,4,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.06060606060606061,0.0,4,0.12121212121212122,1.0,17,10,1,1,1.0,True,True,auditable,,probe_country_service
PA,Wikipedia,popular_web,distributed,resolved_entry_only,33,33,4,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.06060606060606061,0.0,4,0.12121212121212122,1.0,17,10,1,1,1.0,True,True,auditable,,probe_country_service
PE,Wikipedia,popular_web,distributed,all_publicly_visible,36,36,14,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.0,0.3888888888888889,0.0,14,0.3888888888888889,1.0,20,15,1,1,1.0,True,True,auditable,,probe_country_service
PE,Wikipedia,popular_web,distributed,resolved_entry_only,36,36,14,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.0,0.3888888888888889,0.0,14,0.3888888888888889,1.0,20,15,1,1,1.0,True,True,auditable,,probe_country_service
PH,Wikipedia,popular_web,distributed,all_publicly_visible,112,106,101,0.9017857142857143,0.9017857142857143,0.7321428571428571,0.10714285714285714,0.7053571428571429,0.8482142857142857,101,0.9017857142857143,0.9464285714285714,59,33,4,2,0.9464285714285714,True,True,auditable,,probe_country_service
PH,Wikipedia,popular_web,distributed,resolved_entry_only,106,106,101,0.9528301886792453,0.9528301886792453,0.7735849056603774,0.11320754716981132,0.7452830188679245,0.8962264150943396,101,0.9528301886792453,1.0,56,32,3,1,1.0,True,True,auditable,,probe_country_service
PL,Wikipedia,popular_web,distributed,all_publicly_visible,395,373,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9443037974683545,203,120,4,2,0.9443037974683545,True,True,auditable,,probe_country_service
PL,Wikipedia,popular_web,distributed,resolved_entry_only,373,373,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,193,114,2,1,1.0,True,True,auditable,,probe_country_service
PT,Wikipedia,popular_web,distributed,all_publicly_visible,176,168,111,0.6306818181818182,0.6306818181818182,0.42613636363636365,0.0,0.42613636363636365,0.5113636363636364,111,0.6306818181818182,0.9545454545454546,90,21,3,2,0.9488636363636364,True,True,auditable,,probe_country_service
PT,Wikipedia,popular_web,distributed,resolved_entry_only,167,167,110,0.6586826347305389,0.6586826347305389,0.4491017964071856,0.0,0.4491017964071856,0.5329341317365269,110,0.6586826347305389,1.0,87,20,2,1,1.0,True,True,auditable,,probe_country_service
RE,Wikipedia,popular_web,distributed,all_publicly_visible,72,72,46,0.6388888888888888,0.6388888888888888,0.4166666666666667,0.0,0.4166666666666667,0.6388888888888888,46,0.6388888888888888,1.0,36,4,2,1,1.0,True,True,auditable,,probe_country_service
RE,Wikipedia,popular_web,distributed,resolved_entry_only,72,72,46,0.6388888888888888,0.6388888888888888,0.4166666666666667,0.0,0.4166666666666667,0.6388888888888888,46,0.6388888888888888,1.0,36,4,2,1,1.0,True,True,auditable,,probe_country_service
RO,Wikipedia,popular_web,distributed,all_publicly_visible,159,155,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9748427672955975,81,43,3,1,0.9559748427672956,True,True,auditable,,probe_country_service
RO,Wikipedia,popular_web,distributed,resolved_entry_only,152,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,78,40,3,1,1.0,True,True,auditable,,probe_country_service
RS,Wikipedia,popular_web,distributed,all_publicly_visible,88,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9318181818181818,45,16,2,1,0.9318181818181818,True,True,auditable,,probe_country_service
RS,Wikipedia,popular_web,distributed,resolved_entry_only,82,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,43,16,2,1,1.0,True,True,auditable,,probe_country_service
RU,Wikipedia,popular_web,distributed,all_publicly_visible,843,814,3,0.0035587188612099642,0.0035587188612099642,0.002372479240806643,0.0011862396204033216,0.0011862396204033216,0.002372479240806643,3,0.0035587188612099642,0.9655990510083037,428,264,5,2,0.963226571767497,True,True,auditable,,probe_country_service
