probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
AU,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,350,350.0,6,landing_region_0041::landing_region_0735,0.4657142857142857,0.6685714285714286,0.8457142857142856,3.8871130017525486,weak_corridor_observation_concentration,True,True,True,True,auditable,,59,19,1,0.82,0.18,probe_country_service
CA,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,107,107.0,3,landing_region_0008::landing_region_0223,0.8691588785046729,0.9813084112149533,1.0,1.555259792195951,severe_corridor_observation_concentration,True,True,True,True,auditable,,48,13,1,0.11214953271028037,0.8878504672897196,probe_country_service
EE,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,36,36.0,2,landing_region_0512::landing_region_0640,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,True,True,True,True,auditable,,13,10,1,0.0,1.0,probe_country_service
ES,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,99,99.0,2,landing_region_0126::landing_region_0431,0.9797979797979798,1.0,1.0,1.1038723342398742,severe_corridor_observation_concentration,True,True,True,True,auditable,,50,16,1,0.020202020202020204,0.9797979797979798,probe_country_service
FI,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,87,87.0,3,landing_region_0351::landing_region_0512,0.7586206896551724,0.9540229885057471,1.0,1.9546189745289413,moderate_corridor_observation_concentration,True,True,True,True,auditable,,32,8,1,0.2413793103448276,0.7586206896551724,probe_country_service
HK,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,68,68.0,1,landing_region_0132::landing_region_0230,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,38,24,1,0.0,1.0,probe_country_service
ID,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,90,90.0,7,landing_region_0061::landing_region_0132,0.7555555555555555,0.8222222222222222,0.8777777777777778,2.6480758969090568,moderate_corridor_observation_concentration,True,True,True,True,auditable,,35,31,1,0.7,0.3,probe_country_service
IN,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,123,123.0,3,landing_region_0132::landing_region_0260,0.7317073170731707,0.9186991869918699,1.0,2.1088161580932896,moderate_corridor_observation_concentration,True,True,True,True,auditable,,52,28,1,0.08130081300813008,0.9186991869918699,probe_country_service
NO,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,78,78.0,8,landing_region_0335::landing_region_0562,0.358974358974359,0.5897435897435898,0.7307692307692308,5.746463479867024,broad_corridor_observation_distribution,False,False,True,True,auditable,,12,7,1,0.9615384615384616,0.038461538461538464,probe_country_service
NZ,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,331,331.0,10,landing_region_0041::landing_region_0735,0.3685800604229607,0.5679758308157099,0.7190332326283988,5.950266962664161,broad_corridor_observation_distribution,False,False,True,True,auditable,,35,9,1,0.6465256797583081,0.35347432024169184,probe_country_service
PH,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,94,94.0,7,landing_region_0132::landing_region_0250,0.7340425531914894,0.8404255319148937,0.9042553191489362,2.7091946541134724,moderate_corridor_observation_concentration,True,True,True,True,auditable,,40,23,1,0.14893617021276595,0.851063829787234,probe_country_service
PT,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,75,75.0,2,landing_region_0239::landing_region_0431,0.88,1.0,1.0,1.4432896557346915,severe_corridor_observation_concentration,True,True,True,True,auditable,,41,10,1,0.0,1.0,probe_country_service
SE,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,55,55.0,3,landing_region_0051::landing_region_0512,0.8545454545454545,0.9636363636363636,1.0,1.6430216752828424,severe_corridor_observation_concentration,True,True,True,True,auditable,,24,12,1,0.8,0.2,probe_country_service
TW,Wikipedia,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,188,188.0,6,landing_region_0230::landing_region_0719,0.32978723404255317,0.5904255319148937,0.8404255319148937,4.53869112988286,weak_corridor_observation_concentration,True,True,True,True,auditable,,35,15,1,0.32978723404255317,0.6702127659574468,probe_country_service
