country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
GU,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,49,0.40816326530612246,0.653061224489796,0.7755102040816326,4.699842489474103,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,4,1.0,0.0,country_cross_layer_distribution_audit,,
CH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,69,0.6086956521739131,0.7246376811594203,0.782608695652174,4.467840303600918,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,17,11,1.0,0.0,country_cross_layer_distribution_audit,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,43,0.5813953488372093,0.7906976744186047,0.9767441860465117,2.837727692967921,weak_network_transition_concentration,0.9767441860465116,1.0,1.0,1.1167839111004445,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,13,9,0.9767441860465116,0.023255813953488372,service_country_cross_layer_distribution_audit,AE,M-Root
SG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1949,0.2077988712160082,0.40636223704463825,0.5679835813237558,17.203109058413094,broad_network_transition_distribution,0.9738327347357619,0.9979476654694716,1.0,1.1369504161946233,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,446,164,0.9738327347357619,0.02616726526423807,country_cross_layer_distribution_audit,,
PT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,164,0.39634146341463417,0.48170731707317077,0.5548780487804879,10.558818305164055,broad_network_transition_distribution,0.9695121951219512,0.9939024390243902,1.0,1.1637993215490878,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,51,16,0.9939024390243902,0.006097560975609756,country_cross_layer_distribution_audit,,
HK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,249,0.20481927710843373,0.3373493975903614,0.40963855421686746,26.014922431407093,broad_network_transition_distribution,0.963855421686747,0.9919678714859438,1.0,1.190814595870509,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,80,44,0.963855421686747,0.03614457831325301,country_cross_layer_distribution_audit,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,140,0.4642857142857143,0.55,0.6357142857142857,7.771479335644989,broad_network_transition_distribution,0.95,0.9785714285714285,1.0,1.2619531610601176,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,41,12,0.9785714285714285,0.02142857142857143,service_country_cross_layer_distribution_audit,PT,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,414,0.08695652173913043,0.16908212560386474,0.2391304347826087,33.251361977103144,broad_network_transition_distribution,0.9492753623188406,0.9951690821256038,1.0,1.2418421667098887,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,76,39,0.9492753623188406,0.050724637681159424,service_country_cross_layer_distribution_audit,SG,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,61,0.5245901639344263,0.6229508196721312,0.6885245901639344,5.904130592855138,broad_network_transition_distribution,0.9344262295081968,1.0,1.0,1.2738402591323905,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,15,9,0.9344262295081968,0.06557377049180328,service_country_cross_layer_distribution_audit,CH,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,154,0.2077922077922078,0.33116883116883117,0.4090909090909091,20.350933418333373,broad_network_transition_distribution,0.9285714285714286,1.0,1.0,1.2934572090113128,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,40,25,1.0,0.0,service_country_cross_layer_distribution_audit,HK,M-Root
