total_traces_processed,empty_trace_count,total_links_seen,same_city_filtered,links_without_landing_candidates,links_without_segment_candidates,links_with_ls_candidates,links_with_geo_candidates,candidate_segments_considered,rtt_infeasible_filtered,candidates_rtt_infeasible,candidates_rtt_feasible,candidates_support_below_threshold,candidates_support_above_threshold,links_with_any_match,links_with_feasible_candidates,links_with_no_feasible_candidate,links_with_only_low_support_feasible_candidates,total_candidates_generated,total_candidates_after_threshold,links_with_parallel_ambiguity,links_with_domestic_candidates
27028,0,152767,0,129690,14175,23077,23077,105306,995,995,83155,67890,15265,2835,8151,144616,5316,83155,15265,1551,2263
