probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
CY,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,14,14.0,3,landing_region_0132::landing_region_0132,0.7142857142857143,0.8571428571428572,1.0,2.2173474522732106,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.7142857142857143,0.2857142857142857,probe_country_service
CZ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9,9.0,3,landing_region_0128::landing_region_0341,0.4444444444444444,0.8888888888888888,1.0,2.6246903390462624,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.4444444444444444,0.5555555555555556,probe_country_service
DE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,226,226.0,4,landing_region_0132::landing_region_0132,0.7389380530973452,0.8805309734513275,0.9911504424778761,2.194000451524622,moderate_corridor_observation_concentration,True,True,True,True,auditable,,32,11,1,0.8893805309734514,0.11061946902654868,probe_country_service
DJ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,4.0,2,landing_region_0330::landing_region_0431,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.0,1.0,probe_country_service
DK,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,440,440.0,6,landing_region_0051::landing_region_0051,0.7909090909090909,0.8772727272727272,0.9477272727272728,2.184102055425881,moderate_corridor_observation_concentration,True,True,True,True,auditable,,83,26,1,0.7090909090909091,0.2909090909090909,probe_country_service
DO,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,17,17.0,3,landing_region_0174::landing_region_0783,0.47058823529411764,0.8823529411764706,1.0,2.64282592615977,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,1,0.0,1.0,probe_country_service
EE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,56,56.0,4,landing_region_0132::landing_region_0132,0.5,0.7142857142857143,0.9285714285714286,3.3044446208726828,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",5,2,1,0.5,0.5,probe_country_service
ES,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,60,60.0,7,landing_region_0126::landing_region_0431,0.3333333333333333,0.6,0.8166666666666667,4.727398312463825,weak_corridor_observation_concentration,True,True,True,True,auditable,,12,9,1,0.45,0.55,probe_country_service
ET,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0330::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
FI,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,216,216.0,7,landing_region_0351::landing_region_0640,0.37962962962962965,0.7175925925925926,0.875,4.253614693761199,weak_corridor_observation_concentration,True,True,True,True,auditable,,71,30,1,0.4027777777777778,0.5972222222222222,probe_country_service
FJ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,4.0,2,landing_region_0041::landing_region_0041,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
FM,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9,9.0,1,landing_region_0014::landing_region_0014,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,1.0,0.0,probe_country_service
FR,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,72,72.0,3,landing_region_0132::landing_region_0132,0.6388888888888888,0.9444444444444444,1.0,2.245859107147123,moderate_corridor_observation_concentration,True,True,True,True,auditable,,14,11,1,0.6388888888888888,0.3611111111111111,probe_country_service
GB,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,65,65.0,4,landing_region_0132::landing_region_0132,0.7076923076923077,0.9384615384615385,0.9692307692307693,2.219534150581318,moderate_corridor_observation_concentration,True,True,True,True,auditable,,12,11,1,0.7384615384615385,0.26153846153846155,probe_country_service
GG,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0077::landing_region_0077,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
GH,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,3.0,2,landing_region_0006::landing_region_0556,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
GP,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,4.0,2,landing_region_0105::landing_region_0106,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.5,0.5,probe_country_service
GQ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0131::landing_region_0606,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
GU,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,43,43.0,5,landing_region_0014::landing_region_0014,0.8372093023255814,0.8837209302325582,0.930232558139535,1.9431813753168161,severe_corridor_observation_concentration,True,False,False,False,insufficient_minimum_unique_probes,minimum_unique_probes,7,3,1,0.9302325581395349,0.06976744186046512,probe_country_service
HK,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,154,154.0,2,landing_region_0230::landing_region_0230,0.9285714285714286,1.0,1.0,1.2934572090113128,severe_corridor_observation_concentration,True,True,True,True,auditable,,40,25,1,1.0,0.0,probe_country_service
HN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,8,8.0,1,landing_region_0174::landing_region_0779,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,1,0.0,1.0,probe_country_service
HR,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0132::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,1,0.0,1.0,probe_country_service
HU,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,3.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
ID,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,260,260.0,10,landing_region_0061::landing_region_0061,0.7115384615384616,0.8730769230769231,0.9076923076923077,2.812589669113392,moderate_corridor_observation_concentration,True,True,True,True,auditable,,45,36,1,0.9538461538461539,0.046153846153846156,probe_country_service
IL,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,77,77.0,2,landing_region_0083::landing_region_0083,0.7792207792207793,1.0,1.0,1.695355455792109,moderate_corridor_observation_concentration,True,True,True,True,auditable,,17,9,1,0.7792207792207793,0.22077922077922077,probe_country_service
IM,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9,9.0,2,landing_region_0334::landing_region_0334,0.7777777777777778,1.0,1.0,1.6984332340231805,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.7777777777777778,0.2222222222222222,probe_country_service
IN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,89,89.0,6,landing_region_0132::landing_region_0132,0.6179775280898876,0.7415730337078651,0.8426966292134831,3.350593759245328,weak_corridor_observation_concentration,True,True,True,True,auditable,,40,18,1,0.7303370786516854,0.2696629213483146,probe_country_service
IR,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,6.0,2,landing_region_0041::landing_region_0041,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.6666666666666666,0.3333333333333333,probe_country_service
IT,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,69,69.0,4,landing_region_0132::landing_region_0132,0.5507246376811594,0.855072463768116,0.9710144927536232,2.8377699227109288,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,9,1,0.5797101449275363,0.42028985507246375,probe_country_service
JP,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,18,18.0,2,landing_region_0019::landing_region_0019,0.5555555555555556,1.0,1.0,1.9876669750024174,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,1.0,0.0,probe_country_service
KE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,21,21.0,4,landing_region_0650::landing_region_0650,0.47619047619047616,0.7619047619047619,0.9523809523809523,3.2286561567329675,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,1,0.47619047619047616,0.5238095238095238,probe_country_service
KI,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,3.0,1,landing_region_0041::landing_region_0041,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,1.0,0.0,probe_country_service
KN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0105::landing_region_0105,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
KY,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,3.0,2,landing_region_0174::landing_region_0412,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
LA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
LC,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0105::landing_region_0246,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.0,1.0,probe_country_service
LS,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0233::landing_region_0239,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
LT,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,20,20.0,2,landing_region_0132::landing_region_0132,0.8,1.0,1.0,1.6493848884661177,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,1,0.8,0.2,probe_country_service
MD,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,13,13.0,2,landing_region_0132::landing_region_0132,0.8461538461538461,1.0,1.0,1.5362171861003946,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.8461538461538461,0.15384615384615385,probe_country_service
MG,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0233::landing_region_0239,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
MK,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,7,7.0,2,landing_region_0132::landing_region_0132,0.8571428571428571,1.0,1.0,1.5069930657725377,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.8571428571428571,0.14285714285714285,probe_country_service
ML,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,5,5.0,3,landing_region_0239::landing_region_0239,0.4,0.8,1.0,2.8717458874925876,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.4,0.6,probe_country_service
MM,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,10,10.0,2,landing_region_0132::landing_region_0132,0.6,1.0,1.0,1.9601317042077895,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,1,0.6,0.4,probe_country_service
MN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,3.0,1,landing_region_0230::landing_region_0230,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,1.0,0.0,probe_country_service
MP,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,6.0,2,landing_region_0014::landing_region_0014,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.6666666666666666,0.3333333333333333,probe_country_service
MT,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,72,72.0,4,landing_region_0132::landing_region_0132,0.4444444444444444,0.8611111111111112,0.9722222222222222,2.912087933659474,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",8,2,1,0.8611111111111112,0.1388888888888889,probe_country_service
