probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
PE,M-Root,dns_root,anycast,38,38,10,0.2631578947368421,1.0,19,14,1,1,1.0,True,True,auditable,,probe_country_service
PF,M-Root,dns_root,anycast,10,10,0,0.0,1.0,5,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,M-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PH,M-Root,dns_root,anycast,118,114,83,0.7033898305084746,0.9661016949152542,59,33,1,1,0.9661016949152542,True,True,auditable,,probe_country_service
PK,M-Root,dns_root,anycast,12,8,6,0.5,0.6666666666666666,6,5,1,1,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
PL,M-Root,dns_root,anycast,409,389,47,0.11491442542787286,0.9511002444987775,204,120,1,1,0.9462102689486552,True,True,auditable,,probe_country_service
PR,M-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PS,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PT,M-Root,dns_root,anycast,188,178,85,0.4521276595744681,0.9468085106382979,94,21,1,1,0.9468085106382979,True,True,auditable,,probe_country_service
PW,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PY,M-Root,dns_root,anycast,20,20,0,0.0,1.0,10,8,1,1,0.9,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
QA,M-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
RE,M-Root,dns_root,anycast,71,71,33,0.4647887323943662,1.0,36,4,1,1,1.0,True,True,auditable,,probe_country_service
RO,M-Root,dns_root,anycast,161,159,1,0.006211180124223602,0.9875776397515528,81,43,1,1,0.9751552795031055,True,True,auditable,,probe_country_service
RS,M-Root,dns_root,anycast,90,85,0,0.0,0.9444444444444444,45,16,1,1,0.8333333333333334,True,True,auditable,,probe_country_service
RU,M-Root,dns_root,anycast,932,887,26,0.027896995708154508,0.9517167381974249,465,280,1,1,0.9324034334763949,True,True,auditable,,probe_country_service
RW,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SA,M-Root,dns_root,anycast,30,24,4,0.13333333333333333,0.8,15,8,1,1,0.8,True,True,auditable,,probe_country_service
SE,M-Root,dns_root,anycast,400,378,130,0.325,0.945,200,70,1,1,0.945,True,True,auditable,,probe_country_service
SG,M-Root,dns_root,anycast,227,215,144,0.6343612334801763,0.947136563876652,114,56,1,1,0.947136563876652,True,True,auditable,,probe_country_service
SI,M-Root,dns_root,anycast,88,82,0,0.0,0.9318181818181818,44,19,1,1,0.9318181818181818,True,True,auditable,,probe_country_service
SK,M-Root,dns_root,anycast,97,89,0,0.0,0.9175257731958762,48,21,1,1,0.9175257731958762,True,True,auditable,,probe_country_service
SL,M-Root,dns_root,anycast,4,2,2,0.5,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SM,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SN,M-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SS,M-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SV,M-Root,dns_root,anycast,22,16,0,0.0,0.7272727272727273,11,6,1,1,0.6363636363636364,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
SY,M-Root,dns_root,anycast,2,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TD,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TG,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TH,M-Root,dns_root,anycast,78,75,6,0.07692307692307693,0.9615384615384616,39,24,1,1,0.9615384615384616,True,True,auditable,,probe_country_service
TJ,M-Root,dns_root,anycast,28,26,0,0.0,0.9285714285714286,14,10,1,1,0.7857142857142857,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
TL,M-Root,dns_root,anycast,8,8,8,1.0,1.0,4,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TN,M-Root,dns_root,anycast,16,14,0,0.0,0.875,8,5,1,1,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
TO,M-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TR,M-Root,dns_root,anycast,116,113,0,0.0,0.9741379310344828,58,29,1,1,0.9568965517241379,True,True,auditable,,probe_country_service
TT,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TV,M-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TW,M-Root,dns_root,anycast,125,120,102,0.816,0.96,63,29,1,1,0.96,True,True,auditable,,probe_country_service
TZ,M-Root,dns_root,anycast,8,8,0,0.0,1.0,4,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
UA,M-Root,dns_root,anycast,302,292,2,0.006622516556291391,0.9668874172185431,151,104,1,1,0.9470198675496688,True,True,auditable,,probe_country_service
UG,M-Root,dns_root,anycast,12,12,2,0.16666666666666666,1.0,6,4,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
US,M-Root,dns_root,anycast,3294,3173,275,0.08348512446873102,0.9632665452337583,1645,440,1,1,0.9508196721311475,True,True,auditable,,probe_country_service
UY,M-Root,dns_root,anycast,38,38,0,0.0,1.0,19,5,1,1,0.9473684210526315,True,True,auditable,,probe_country_service
UZ,M-Root,dns_root,anycast,20,18,0,0.0,0.9,10,8,1,1,0.9,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
VA,M-Root,dns_root,anycast,2,2,1,0.5,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VE,M-Root,dns_root,anycast,70,62,12,0.17142857142857143,0.8857142857142857,35,24,1,1,0.8,True,True,auditable,,probe_country_service
VI,M-Root,dns_root,anycast,4,4,2,0.5,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VN,M-Root,dns_root,anycast,48,48,7,0.14583333333333334,1.0,24,13,1,1,1.0,True,True,auditable,,probe_country_service
VU,M-Root,dns_root,anycast,2,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
XK,M-Root,dns_root,anycast,4,4,0,0.0,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
YE,M-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ZA,M-Root,dns_root,anycast,227,221,93,0.40969162995594716,0.973568281938326,113,63,1,1,0.9691629955947136,True,True,auditable,,probe_country_service
ZM,M-Root,dns_root,anycast,8,7,2,0.25,0.875,4,4,1,1,0.875,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
ZW,M-Root,dns_root,anycast,6,6,0,0.0,1.0,3,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
