country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
FR,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,255,255.0,1,landing_region_0132::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,189,84,1,0.0,1.0,country_corridor_concentration_summary,,
CH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,69,69.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,17,11,1,1.0,0.0,country_corridor_concentration_summary,,
GU,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,49,49.0,1,landing_region_0014::landing_region_0014,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,10,4,1,1.0,0.0,country_corridor_concentration_summary,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,43,43.0,2,landing_region_0132::landing_region_0132,0.9767441860465116,1.0,1.0,1.1167839111004445,severe_corridor_observation_concentration,True,True,True,True,auditable,,13,9,1,0.9767441860465116,0.023255813953488372,service_country_corridor_concentration_summary,AE,M-Root
SG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1949,1949.0,3,landing_region_0132::landing_region_0132,0.9738327347357619,0.9979476654694716,1.0,1.1369504161946233,severe_corridor_observation_concentration,True,True,True,True,auditable,,446,164,1,0.9738327347357619,0.02616726526423807,country_corridor_concentration_summary,,
PT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,164,164.0,3,landing_region_0239::landing_region_0239,0.9695121951219512,0.9939024390243902,1.0,1.1637993215490878,severe_corridor_observation_concentration,True,True,True,True,auditable,,51,16,1,0.9939024390243902,0.006097560975609756,country_corridor_concentration_summary,,
HK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,249,249.0,3,landing_region_0230::landing_region_0230,0.963855421686747,0.9919678714859438,1.0,1.190814595870509,severe_corridor_observation_concentration,True,True,True,True,auditable,,80,44,1,0.963855421686747,0.03614457831325301,country_corridor_concentration_summary,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,140,140.0,3,landing_region_0239::landing_region_0239,0.95,0.9785714285714285,1.0,1.2619531610601176,severe_corridor_observation_concentration,True,True,True,True,auditable,,41,12,1,0.9785714285714285,0.02142857142857143,service_country_corridor_concentration_summary,PT,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,414,414.0,3,landing_region_0132::landing_region_0132,0.9492753623188406,0.9951690821256038,1.0,1.2418421667098887,severe_corridor_observation_concentration,True,True,True,True,auditable,,76,39,1,0.9492753623188406,0.050724637681159424,service_country_corridor_concentration_summary,SG,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,61,61.0,2,landing_region_0376::landing_region_0376,0.9344262295081968,1.0,1.0,1.2738402591323905,severe_corridor_observation_concentration,True,True,True,True,auditable,,15,9,1,0.9344262295081968,0.06557377049180328,service_country_corridor_concentration_summary,CH,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,154,154.0,2,landing_region_0230::landing_region_0230,0.9285714285714286,1.0,1.0,1.2934572090113128,severe_corridor_observation_concentration,True,True,True,True,auditable,,40,25,1,1.0,0.0,service_country_corridor_concentration_summary,HK,M-Root
CA,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,367,367.0,5,landing_region_0008::landing_region_0008,0.9155313351498637,0.9591280653950953,0.9863760217983651,1.463584091832592,severe_corridor_observation_concentration,True,True,True,True,auditable,,57,10,1,0.7057220708446866,0.29427792915531337,country_corridor_concentration_summary,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,144,144.0,2,landing_region_0132::landing_region_0132,0.8680555555555556,1.0,1.0,1.477078825294666,severe_corridor_observation_concentration,True,True,True,True,auditable,,23,3,1,0.8680555555555556,0.13194444444444445,service_country_corridor_concentration_summary,PL,M-Root
SE,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,302,302.0,5,landing_region_0051::landing_region_0051,0.8576158940397351,0.9370860927152318,0.9735099337748345,1.7589439080342844,severe_corridor_observation_concentration,True,True,True,True,auditable,,52,19,1,0.8311258278145696,0.16887417218543047,country_corridor_concentration_summary,,
DK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,419,419.0,4,landing_region_0051::landing_region_0051,0.8257756563245824,0.9164677804295943,0.9904534606205251,1.8456351907018804,severe_corridor_observation_concentration,True,True,True,True,auditable,,84,27,1,0.6873508353221957,0.3126491646778043,country_corridor_concentration_summary,,
