probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
EE,A-Root,all_publicly_visible,164,16,0,128,20,112,52,0.0975609756097561,0.0,0.7804878048780488,0.12195121951219512
EG,A-Root,all_publicly_visible,22,0,0,8,14,18,4,0.0,0.0,0.36363636363636365,0.6363636363636364
ES,A-Root,all_publicly_visible,1106,39,0,467,600,879,227,0.0352622061482821,0.0,0.42224231464737794,0.5424954792043399
FI,A-Root,all_publicly_visible,760,67,0,557,136,590,170,0.0881578947368421,0.0,0.7328947368421053,0.17894736842105263
FM,A-Root,all_publicly_visible,6,0,0,6,0,5,1,0.0,0.0,1.0,0.0
FR,A-Root,all_publicly_visible,3854,1,0,2494,1359,3016,838,0.0002594706798131811,0.0,0.6471198754540737,0.35262065386611313
GB,A-Root,all_publicly_visible,1744,0,0,1099,645,1377,367,0.0,0.0,0.6301605504587156,0.3698394495412844
GE,A-Root,all_publicly_visible,96,0,0,82,14,66,30,0.0,0.0,0.8541666666666666,0.14583333333333334
GF,A-Root,all_publicly_visible,8,0,0,7,1,6,2,0.0,0.0,0.875,0.125
GH,A-Root,all_publicly_visible,16,1,0,9,6,13,3,0.0625,0.0,0.5625,0.375
GP,A-Root,all_publicly_visible,8,0,0,7,1,5,3,0.0,0.0,0.875,0.125
GR,A-Root,all_publicly_visible,329,0,0,247,82,253,76,0.0,0.0,0.7507598784194529,0.24924012158054712
GT,A-Root,all_publicly_visible,4,0,0,0,4,3,1,0.0,0.0,0.0,1.0
GU,A-Root,all_publicly_visible,57,5,5,38,9,41,16,0.08771929824561403,0.08771929824561403,0.6666666666666666,0.15789473684210525
HK,A-Root,all_publicly_visible,369,87,0,154,128,263,106,0.23577235772357724,0.0,0.4173441734417344,0.34688346883468835
HN,A-Root,all_publicly_visible,46,4,0,11,31,35,11,0.08695652173913043,0.0,0.2391304347826087,0.6739130434782609
HR,A-Root,all_publicly_visible,222,0,0,153,69,154,68,0.0,0.0,0.6891891891891891,0.3108108108108108
HU,A-Root,all_publicly_visible,228,0,0,175,53,175,53,0.0,0.0,0.7675438596491229,0.2324561403508772
ID,A-Root,all_publicly_visible,524,100,33,269,122,386,138,0.19083969465648856,0.06297709923664122,0.5133587786259542,0.23282442748091603
IE,A-Root,all_publicly_visible,363,0,0,245,118,260,103,0.0,0.0,0.6749311294765841,0.325068870523416
IL,A-Root,all_publicly_visible,113,13,6,53,41,85,28,0.11504424778761062,0.05309734513274336,0.4690265486725664,0.36283185840707965
IM,A-Root,all_publicly_visible,22,0,0,15,7,17,5,0.0,0.0,0.6818181818181818,0.3181818181818182
IN,A-Root,all_publicly_visible,814,86,0,425,303,600,214,0.10565110565110565,0.0,0.5221130221130221,0.37223587223587223
IQ,A-Root,all_publicly_visible,52,0,0,28,24,35,17,0.0,0.0,0.5384615384615384,0.46153846153846156
IR,A-Root,all_publicly_visible,281,0,0,59,222,211,70,0.0,0.0,0.2099644128113879,0.7900355871886121
IS,A-Root,all_publicly_visible,51,0,0,42,9,42,9,0.0,0.0,0.8235294117647058,0.17647058823529413
IT,A-Root,all_publicly_visible,1611,1,0,994,616,1193,418,0.0006207324643078833,0.0,0.617008069522036,0.3823711980136561
JM,A-Root,all_publicly_visible,20,0,0,13,7,14,6,0.0,0.0,0.65,0.35
JO,A-Root,all_publicly_visible,20,0,0,7,13,15,5,0.0,0.0,0.35,0.65
JP,A-Root,all_publicly_visible,1526,4,0,1220,302,1046,480,0.002621231979030144,0.0,0.799475753604194,0.19790301441677588
KE,A-Root,all_publicly_visible,107,0,0,88,19,73,34,0.0,0.0,0.822429906542056,0.17757009345794392
KG,A-Root,all_publicly_visible,113,0,0,89,24,94,19,0.0,0.0,0.7876106194690266,0.21238938053097345
KH,A-Root,all_publicly_visible,34,6,0,10,18,24,10,0.17647058823529413,0.0,0.29411764705882354,0.5294117647058824
KI,A-Root,all_publicly_visible,9,0,0,6,3,7,2,0.0,0.0,0.6666666666666666,0.3333333333333333
KN,A-Root,all_publicly_visible,6,0,0,4,2,5,1,0.0,0.0,0.6666666666666666,0.3333333333333333
KR,A-Root,all_publicly_visible,168,2,0,120,46,121,47,0.011904761904761904,0.0,0.7142857142857143,0.27380952380952384
KW,A-Root,all_publicly_visible,5,0,0,2,3,4,1,0.0,0.0,0.4,0.6
KZ,A-Root,all_publicly_visible,360,0,0,275,85,252,108,0.0,0.0,0.7638888888888888,0.2361111111111111
LA,A-Root,all_publicly_visible,26,1,0,25,0,19,7,0.038461538461538464,0.0,0.9615384615384616,0.0
LB,A-Root,all_publicly_visible,17,0,0,5,12,14,3,0.0,0.0,0.29411764705882354,0.7058823529411765
LC,A-Root,all_publicly_visible,16,2,0,6,8,10,6,0.125,0.0,0.375,0.5
LI,A-Root,all_publicly_visible,4,0,0,3,1,4,0,0.0,0.0,0.75,0.25
LK,A-Root,all_publicly_visible,85,29,0,31,25,59,26,0.3411764705882353,0.0,0.36470588235294116,0.29411764705882354
LS,A-Root,all_publicly_visible,12,0,0,8,4,8,4,0.0,0.0,0.6666666666666666,0.3333333333333333
LT,A-Root,all_publicly_visible,137,0,0,107,30,103,34,0.0,0.0,0.781021897810219,0.21897810218978103
LU,A-Root,all_publicly_visible,175,0,0,106,69,141,34,0.0,0.0,0.6057142857142858,0.3942857142857143
LV,A-Root,all_publicly_visible,149,0,0,100,49,92,57,0.0,0.0,0.6711409395973155,0.3288590604026846
MA,A-Root,all_publicly_visible,13,0,0,7,6,11,2,0.0,0.0,0.5384615384615384,0.46153846153846156
MD,A-Root,all_publicly_visible,122,0,0,91,31,89,33,0.0,0.0,0.7459016393442623,0.2540983606557377
ME,A-Root,all_publicly_visible,63,0,0,49,14,49,14,0.0,0.0,0.7777777777777778,0.2222222222222222
MG,A-Root,all_publicly_visible,28,0,0,27,1,16,12,0.0,0.0,0.9642857142857143,0.03571428571428571
MH,A-Root,all_publicly_visible,8,0,0,5,3,5,3,0.0,0.0,0.625,0.375
MK,A-Root,all_publicly_visible,42,0,0,30,12,32,10,0.0,0.0,0.7142857142857143,0.2857142857142857
ML,A-Root,all_publicly_visible,13,0,0,8,5,10,3,0.0,0.0,0.6153846153846154,0.38461538461538464
MM,A-Root,all_publicly_visible,8,3,0,3,2,4,4,0.375,0.0,0.375,0.25
MN,A-Root,all_publicly_visible,58,16,0,33,9,36,22,0.27586206896551724,0.0,0.5689655172413793,0.15517241379310345
MT,A-Root,all_publicly_visible,23,1,0,18,4,18,5,0.043478260869565216,0.0,0.782608695652174,0.17391304347826086
MU,A-Root,all_publicly_visible,26,0,0,20,6,22,4,0.0,0.0,0.7692307692307693,0.23076923076923078
MV,A-Root,all_publicly_visible,46,0,0,28,18,33,13,0.0,0.0,0.6086956521739131,0.391304347826087
MW,A-Root,all_publicly_visible,8,0,0,7,1,5,3,0.0,0.0,0.875,0.125
MX,A-Root,all_publicly_visible,350,6,0,184,160,264,86,0.017142857142857144,0.0,0.5257142857142857,0.45714285714285713
MY,A-Root,all_publicly_visible,150,20,0,56,74,114,36,0.13333333333333333,0.0,0.37333333333333335,0.49333333333333335
MZ,A-Root,all_publicly_visible,16,0,0,14,2,10,6,0.0,0.0,0.875,0.125
NC,A-Root,all_publicly_visible,29,6,0,16,7,21,8,0.20689655172413793,0.0,0.5517241379310345,0.2413793103448276
NG,A-Root,all_publicly_visible,52,2,0,22,28,38,14,0.038461538461538464,0.0,0.4230769230769231,0.5384615384615384
NI,A-Root,all_publicly_visible,27,0,0,3,24,17,10,0.0,0.0,0.1111111111111111,0.8888888888888888
NL,A-Root,all_publicly_visible,2061,0,0,1334,727,1572,489,0.0,0.0,0.6472586123241145,0.3527413876758855
NO,A-Root,all_publicly_visible,441,92,18,238,93,290,151,0.20861678004535147,0.04081632653061224,0.5396825396825397,0.2108843537414966
NP,A-Root,all_publicly_visible,105,8,0,81,16,77,28,0.0761904761904762,0.0,0.7714285714285715,0.1523809523809524
NZ,A-Root,all_publicly_visible,948,255,31,547,115,686,262,0.2689873417721519,0.03270042194092827,0.5770042194092827,0.12130801687763713
OM,A-Root,all_publicly_visible,9,0,0,7,2,7,2,0.0,0.0,0.7777777777777778,0.2222222222222222
PA,A-Root,all_publicly_visible,72,1,0,28,43,53,19,0.013888888888888888,0.0,0.3888888888888889,0.5972222222222222
PE,A-Root,all_publicly_visible,114,1,0,56,57,83,31,0.008771929824561403,0.0,0.49122807017543857,0.5
PF,A-Root,all_publicly_visible,36,0,0,13,23,24,12,0.0,0.0,0.3611111111111111,0.6388888888888888
PG,A-Root,all_publicly_visible,5,1,0,3,1,4,1,0.2,0.0,0.6,0.2
PH,A-Root,all_publicly_visible,374,55,0,212,107,252,122,0.14705882352941177,0.0,0.5668449197860963,0.28609625668449196
PK,A-Root,all_publicly_visible,55,5,0,13,37,38,17,0.09090909090909091,0.0,0.23636363636363636,0.6727272727272727
PL,A-Root,all_publicly_visible,1145,1,0,878,266,878,267,0.0008733624454148472,0.0,0.7668122270742358,0.23231441048034934
PL,A-Root,resolved_entry_only,2,0,0,0,2,2,0,0.0,0.0,0.0,1.0
PR,A-Root,all_publicly_visible,3,1,0,2,0,3,0,0.3333333333333333,0.0,0.6666666666666666,0.0
PS,A-Root,all_publicly_visible,7,0,0,1,6,5,2,0.0,0.0,0.14285714285714285,0.8571428571428571
PT,A-Root,all_publicly_visible,439,19,0,279,141,329,110,0.04328018223234624,0.0,0.6355353075170843,0.3211845102505695
PW,A-Root,all_publicly_visible,4,0,0,4,0,2,2,0.0,0.0,1.0,0.0
PY,A-Root,all_publicly_visible,107,0,0,57,50,76,31,0.0,0.0,0.5327102803738317,0.4672897196261682
QA,A-Root,all_publicly_visible,5,0,0,5,0,2,3,0.0,0.0,1.0,0.0
RE,A-Root,all_publicly_visible,285,12,0,222,51,239,46,0.042105263157894736,0.0,0.7789473684210526,0.17894736842105263
RO,A-Root,all_publicly_visible,326,0,0,146,180,247,79,0.0,0.0,0.44785276073619634,0.5521472392638037
RS,A-Root,all_publicly_visible,248,0,0,188,60,179,69,0.0,0.0,0.7580645161290323,0.24193548387096775
RU,A-Root,all_publicly_visible,2259,4,0,1539,716,1648,611,0.0017706949977866313,0.0,0.6812749003984063,0.31695440460380697
RU,A-Root,resolved_entry_only,4,0,0,0,4,2,2,0.0,0.0,0.0,1.0
RW,A-Root,all_publicly_visible,9,0,0,8,1,7,2,0.0,0.0,0.8888888888888888,0.1111111111111111
SA,A-Root,all_publicly_visible,79,0,0,20,59,60,19,0.0,0.0,0.25316455696202533,0.7468354430379747
SE,A-Root,all_publicly_visible,1226,35,0,991,200,835,391,0.028548123980424143,0.0,0.8083197389885808,0.1631321370309951
SG,A-Root,all_publicly_visible,585,238,0,211,136,379,206,0.40683760683760684,0.0,0.3606837606837607,0.23247863247863249
SI,A-Root,all_publicly_visible,249,0,0,212,37,175,74,0.0,0.0,0.8514056224899599,0.14859437751004015
SK,A-Root,all_publicly_visible,419,0,0,309,110,296,123,0.0,0.0,0.7374701670644391,0.26252983293556087
SL,A-Root,all_publicly_visible,9,1,0,2,6,8,1,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666
SM,A-Root,all_publicly_visible,8,0,0,8,0,8,0,0.0,0.0,1.0,0.0
SN,A-Root,all_publicly_visible,19,2,0,11,6,12,7,0.10526315789473684,0.0,0.5789473684210527,0.3157894736842105
SR,A-Root,all_publicly_visible,6,0,0,4,2,5,1,0.0,0.0,0.6666666666666666,0.3333333333333333
SV,A-Root,all_publicly_visible,43,1,0,19,23,33,10,0.023255813953488372,0.0,0.4418604651162791,0.5348837209302325
TD,A-Root,all_publicly_visible,8,0,0,8,0,7,1,0.0,0.0,1.0,0.0
TH,A-Root,all_publicly_visible,315,17,0,163,135,225,90,0.05396825396825397,0.0,0.5174603174603175,0.42857142857142855
TJ,A-Root,all_publicly_visible,58,0,0,44,14,47,11,0.0,0.0,0.7586206896551724,0.2413793103448276
TL,A-Root,all_publicly_visible,40,10,0,27,3,26,14,0.25,0.0,0.675,0.075
TN,A-Root,all_publicly_visible,38,0,0,24,14,25,13,0.0,0.0,0.631578947368421,0.3684210526315789
TO,A-Root,all_publicly_visible,10,2,0,8,0,8,2,0.2,0.0,0.8,0.0
TR,A-Root,all_publicly_visible,379,0,0,177,202,262,117,0.0,0.0,0.46701846965699206,0.5329815303430079
TV,A-Root,all_publicly_visible,6,4,0,2,0,4,2,0.6666666666666666,0.0,0.3333333333333333,0.0
TW,A-Root,all_publicly_visible,580,30,5,407,138,382,198,0.05172413793103448,0.008620689655172414,0.7017241379310345,0.23793103448275862
TZ,A-Root,all_publicly_visible,31,0,0,31,0,22,9,0.0,0.0,1.0,0.0
UA,A-Root,all_publicly_visible,784,0,0,535,249,601,183,0.0,0.0,0.6823979591836735,0.31760204081632654
UG,A-Root,all_publicly_visible,25,0,0,24,1,19,6,0.0,0.0,0.96,0.04
US,A-Root,all_publicly_visible,8538,76,1,6140,2321,6041,2497,0.00890138205668775,0.00011712344811431249,0.7191379714218786,0.27184352307331927
UY,A-Root,all_publicly_visible,97,0,0,86,11,79,18,0.0,0.0,0.8865979381443299,0.1134020618556701
UZ,A-Root,all_publicly_visible,56,0,0,46,10,45,11,0.0,0.0,0.8214285714285714,0.17857142857142858
VA,A-Root,all_publicly_visible,8,0,0,5,3,5,3,0.0,0.0,0.625,0.375
VE,A-Root,all_publicly_visible,90,0,0,16,74,76,14,0.0,0.0,0.17777777777777778,0.8222222222222222
VI,A-Root,all_publicly_visible,16,1,0,12,3,11,5,0.0625,0.0,0.75,0.1875
VN,A-Root,all_publicly_visible,186,20,0,113,53,125,61,0.10752688172043011,0.0,0.6075268817204301,0.2849462365591398
VU,A-Root,all_publicly_visible,11,2,0,6,3,9,2,0.18181818181818182,0.0,0.5454545454545454,0.2727272727272727
YE,A-Root,all_publicly_visible,11,0,0,6,5,8,3,0.0,0.0,0.5454545454545454,0.45454545454545453
ZA,A-Root,all_publicly_visible,723,9,0,524,190,549,174,0.012448132780082987,0.0,0.7247579529737206,0.2627939142461964
ZM,A-Root,all_publicly_visible,28,0,0,23,5,19,9,0.0,0.0,0.8214285714285714,0.17857142857142858
ZW,A-Root,all_publicly_visible,12,0,0,9,3,11,1,0.0,0.0,0.75,0.25
,A-Root,all_publicly_visible,29,0,0,18,11,20,9,0.0,0.0,0.6206896551724138,0.3793103448275862
