country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
DK,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,137.0,0.15328467153284672,0.2992700729927007,0.3941605839416058,2.792332786503078,0.83798361654467,16.319044279288573,broad_network_transition_distribution,0.9927007299270073,0.9963503649635037,1.0,0.04824430334970792,0.04391385737018867,1.0494270025419485,-0.7940697591744813,0.7940697591744813,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0364963503649635,True,True,True,True,True,auditable,,61.0,27.0,0.8321167883211679,0.1678832116788321,country_cross_layer_distribution_audit,,,
,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,151.0,0.19205298013245034,0.32450331125827814,0.4105960264900662,2.8326008024303446,0.8248722647337392,16.98958998097067,broad_network_transition_distribution,0.9006622516556292,0.9503311258278146,1.0,0.39248109662792396,0.3572516898602545,1.4806498757409763,-0.4676205748734847,0.4676205748734847,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.033112582781456956,True,True,True,True,True,auditable,,54.0,25.0,0.847682119205298,0.152317880794702,service_country_cross_layer_distribution_audit,DK,A-Root,all_publicly_visible
PT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,87.0,0.39080459770114945,0.4827586206896552,0.5517241379310345,2.316612286686474,0.7609115498648608,10.141260363950412,broad_network_transition_distribution,0.7931034482758621,0.9540229885057472,0.9885057471264368,0.6452645750013785,0.46546000120790665,1.9064913725081838,-0.2954515486569541,0.2954515486569541,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,53.0,17.0,0.8045977011494253,0.19540229885057472,country_cross_layer_distribution_audit,,,
NO,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,112.0,0.1875,0.33035714285714285,0.45535714285714285,2.70569712302241,0.8304533310929689,14.964745323573176,broad_network_transition_distribution,0.7916666666666667,0.8467261904761906,0.8824404761904763,0.9795137231613233,0.35328489772188154,2.663160893545783,-0.4771684333710874,0.4771684333710874,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,49.0,20.0,1.0,0.0,country_cross_layer_distribution_audit,,,
,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,42.0,0.6666666666666666,0.7857142857142857,0.8571428571428571,1.1801138698233609,0.606458561509777,3.2547447990047607,weak_network_transition_concentration,0.7857142857142857,0.8809523809523809,0.9523809523809523,0.7964168407043732,0.44448870196148266,2.2175807306719166,-0.1619698595482943,0.1619698595482943,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,42.0,21.0,0.11904761904761904,0.8809523809523809,service_country_cross_layer_distribution_audit,ES,A-Root,all_publicly_visible
,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,77.0,0.42857142857142855,0.5324675324675324,0.6103896103896104,2.0775812532882125,0.7332950261747001,7.985131526978804,broad_network_transition_distribution,0.7532467532467533,0.9350649350649352,0.974025974025974,0.7626582258496544,0.47386619884964465,2.1439678030242733,-0.25942882732505546,0.25942882732505546,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,45.0,14.0,0.7662337662337663,0.23376623376623376,service_country_cross_layer_distribution_audit,PT,A-Root,all_publicly_visible
,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,118.0,0.17796610169491525,0.3135593220338983,0.4322033898305085,2.780283948789131,0.8435745037829427,16.12359857438269,broad_network_transition_distribution,0.7514124293785311,0.8036723163841809,0.8375706214689266,1.1748243360295467,0.3989976849043532,3.2375741687496586,-0.4445768188785895,0.4445768188785895,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,51.0,21.0,0.9915254237288136,0.008474576271186439,service_country_cross_layer_distribution_audit,NO,A-Root,all_publicly_visible
,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,259.0,0.277992277992278,0.5521235521235521,0.6138996138996139,2.5074554803607345,0.6626135904728542,12.273659725174705,broad_network_transition_distribution,0.7142857142857143,0.8610038610038611,0.8815958815958816,1.1577711310800711,0.37455685211382034,3.182831250662457,-0.28805673835903384,0.28805673835903384,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.277992277992278,True,True,True,True,True,auditable,,134.0,58.0,0.9845559845559847,0.015444015444015444,service_country_cross_layer_distribution_audit,US,A-Root,all_publicly_visible
,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,122.0,0.319672131147541,0.4672131147540984,0.5655737704918034,2.1763040588636113,0.8246520583093545,8.813671177333617,broad_network_transition_distribution,0.6967213114754098,0.8442622950819672,0.9836065573770492,0.8761278508489662,0.6319926528022545,2.4015823938194325,-0.19265940550710003,0.19265940550710003,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.01639344262295082,True,True,True,True,True,auditable,,38.0,12.0,0.9508196721311475,0.04918032786885246,service_country_cross_layer_distribution_audit,SE,A-Root,all_publicly_visible
AU,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,216.0,0.6805555555555556,0.7777777777777778,0.837962962962963,1.2278039400936518,0.4941046538703584,3.4137245549850603,weak_network_transition_concentration,0.6666666666666666,0.8101851851851851,0.9259259259259259,1.0625091864530767,0.5109589113982737,2.893622526177222,0.01685425752791525,-0.01685425752791525,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.05555555555555555,True,True,True,True,True,auditable,,122.0,40.0,0.9398148148148148,0.06018518518518518,country_cross_layer_distribution_audit,,,
