country,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45638->45638,as_transition,2,2,0.015625,9,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,63956->36236,as_transition,2,2,0.015625,10,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38195->-1,as_transition,2,2,0.015625,11,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7578->7578,as_transition,2,2,0.015625,12,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7699->4826,as_transition,2,2,0.015625,13,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38008->7578,as_transition,2,2,0.015625,14,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,134090->134090,as_transition,2,2,0.015625,15,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->36236,as_transition,2,2,0.015625,16,False,False,False,False,128,50,28,2,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,64098->64098,as_transition,1,1,0.0078125,17,False,False,False,False,128,50,28,1,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,137409->7578,as_transition,1,1,0.0078125,18,False,False,False,False,128,50,28,1,0
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7474->7474,as_transition,1,1,0.0078125,19,False,False,False,False,128,50,28,1,0
AX,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3238->3238,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
BH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,5416->36236,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
BR,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2716->-1,as_transition,3,3,0.42857142857142855,1,True,False,False,False,7,4,3,3,0
BR,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4230->3549,as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,4,3,2,0
BR,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,26599->3549,as_transition,2,2,0.2857142857142857,3,False,False,True,False,7,4,3,2,0
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,852->3257,as_transition,60,60,0.6185567010309279,1,True,False,False,False,97,48,10,0,60
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6327->6327,as_transition,14,14,0.14432989690721648,2,False,True,False,False,97,48,10,0,14
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,174->174,as_transition,10,10,0.10309278350515463,3,False,False,True,False,97,48,10,0,10
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,8,8,0.08247422680412371,4,False,False,False,False,97,48,10,0,8
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,208951->6939,as_transition,2,2,0.020618556701030927,5,False,False,False,False,97,48,10,0,2
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6461->6461,as_transition,2,2,0.020618556701030927,6,False,False,False,False,97,48,10,0,2
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,11260->2914,as_transition,1,1,0.010309278350515464,7,False,False,False,False,97,48,10,0,1
CN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9808->58453,as_transition,11,11,1.0,1,True,False,False,False,11,7,3,0,11
CO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,13489->6762,as_transition,3,3,0.3333333333333333,1,True,False,False,False,9,7,6,0,3
CO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,3,3,0.3333333333333333,2,False,True,False,False,9,7,6,0,3
CO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,52320->52320,as_transition,2,2,0.2222222222222222,3,False,False,True,False,9,7,6,0,2
CO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->1299,as_transition,1,1,0.1111111111111111,4,False,False,False,False,9,7,6,0,1
CV,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37575->6939,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,9,9,0.6923076923076923,1,True,False,False,False,13,9,6,0,9
CW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->1299,as_transition,4,4,0.3076923076923077,2,False,True,False,False,13,9,6,0,4
CY,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,5504->1299,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,4,2,0,4
CY,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,35432->35432,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,4,2,0,2
DK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2603->1299,as_transition,12,12,0.5454545454545454,1,True,False,False,False,22,11,8,0,12
DK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9158->1299,as_transition,4,4,0.18181818181818182,2,False,True,False,False,22,11,8,0,4
DK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,197301->-1,as_transition,4,4,0.18181818181818182,3,False,False,True,False,22,11,8,0,4
DK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,50304->50304,as_transition,2,2,0.09090909090909091,4,False,False,False,False,22,11,8,0,2
DO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,2,2,1.0,1,True,False,False,False,2,2,2,0,2
EE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,19,19,0.3877551020408163,1,True,False,False,False,49,25,13,0,19
EE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1257->1257,as_transition,12,12,0.24489795918367346,2,False,True,False,False,49,25,13,0,12
EE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3327->3327,as_transition,10,10,0.20408163265306123,3,False,False,True,False,49,25,13,0,10
EE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2586->6667,as_transition,8,8,0.16326530612244897,4,False,False,False,False,49,25,13,0,8
ES,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,15,15,0.8333333333333334,1,True,False,False,False,18,15,5,0,15
ES,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3352->3352,as_transition,3,3,0.16666666666666666,2,False,True,False,False,18,15,5,3,0
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,45,45,0.3082191780821918,1,True,False,False,False,146,71,24,0,45
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24940->24940,as_transition,38,38,0.2602739726027397,2,False,True,False,False,146,71,24,0,38
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12552->12552,as_transition,14,14,0.0958904109589041,3,False,False,True,False,146,71,24,0,14
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6939->6939,as_transition,11,11,0.07534246575342465,4,False,False,False,False,146,71,24,0,11
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,719->6667,as_transition,8,8,0.0547945205479452,5,False,False,False,False,146,71,24,8,0
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,39699->39699,as_transition,8,8,0.0547945205479452,6,False,False,False,False,146,71,24,8,0
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,719->719,as_transition,6,6,0.0410958904109589,7,False,False,False,False,146,71,24,6,0
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1741->1741,as_transition,4,4,0.0273972602739726,8,False,False,False,False,146,71,24,0,4
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49282->42708,as_transition,4,4,0.0273972602739726,9,False,False,False,False,146,71,24,0,4
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,202246->-1,as_transition,4,4,0.0273972602739726,10,False,False,False,False,146,71,24,0,4
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,2,2,0.0136986301369863,11,False,False,False,False,146,71,24,0,2
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1759->1759,as_transition,2,2,0.0136986301369863,12,False,False,False,False,146,71,24,2,0
FJ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24390->7575,as_transition,2,2,0.3333333333333333,1,True,False,False,False,6,3,3,0,2
FJ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38442->38442,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,3,3,0,2
FJ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9241->-1,as_transition,2,2,0.3333333333333333,3,False,False,True,False,6,3,3,0,2
GH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,5,5,0.7142857142857143,1,True,False,False,False,7,4,3,0,5
GH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37468->37468,as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,4,3,0,2
GU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6939->6939,as_transition,4,4,0.3333333333333333,1,True,False,False,False,12,7,5,0,4
GU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3605->3605,as_transition,4,4,0.3333333333333333,2,False,True,False,False,12,7,5,0,4
GU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,140627->140627,as_transition,3,3,0.25,3,False,False,True,False,12,7,5,0,3
GU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17456->17456,as_transition,1,1,0.08333333333333333,4,False,False,False,False,12,7,5,0,1
HK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,58453->58453,as_transition,3,3,0.42857142857142855,1,True,False,False,False,7,5,4,0,3
HK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8888->8888,as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,5,4,0,2
HK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,983->983,as_transition,1,1,0.14285714285714285,3,False,False,True,False,7,5,4,0,1
HK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,30058->5580,as_transition,1,1,0.14285714285714285,4,False,False,False,False,7,5,4,0,1
HN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,263725->54082,as_transition,8,8,0.42105263157894735,1,True,False,False,False,19,10,6,0,8
HN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12956->12956,as_transition,5,5,0.2631578947368421,2,False,True,False,False,19,10,6,0,5
HN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,64150->54082,as_transition,4,4,0.21052631578947367,3,False,False,True,False,19,10,6,0,4
HN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,2,2,0.10526315789473684,4,False,False,False,False,19,10,6,0,2
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38158->38158,as_transition,22,22,0.1732283464566929,1,True,False,False,False,127,56,40,22,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->2914,as_transition,12,12,0.09448818897637795,2,False,True,False,False,127,56,40,0,12
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,136106->136106,as_transition,8,8,0.06299212598425197,3,False,False,True,False,127,56,40,8,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7713->7713,as_transition,8,8,0.06299212598425197,4,False,False,False,False,127,56,40,8,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4800->4800,as_transition,8,8,0.06299212598425197,5,False,False,False,False,127,56,40,8,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17451->6453,as_transition,7,7,0.05511811023622047,6,False,False,False,False,127,56,40,0,7
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23700->7632,as_transition,6,6,0.047244094488188976,7,False,False,False,False,127,56,40,6,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17451->17451,as_transition,6,6,0.047244094488188976,8,False,False,False,False,127,56,40,2,4
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55818->55818,as_transition,6,6,0.047244094488188976,9,False,False,False,False,127,56,40,6,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24203->6453,as_transition,4,4,0.031496062992125984,10,False,False,False,False,127,56,40,0,4
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,149697->-1,as_transition,4,4,0.031496062992125984,11,False,False,False,False,127,56,40,4,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4229->4229,as_transition,3,3,0.023622047244094488,12,False,False,False,False,127,56,40,0,3
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9905->7632,as_transition,2,2,0.015748031496062992,13,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,138074->4787,as_transition,2,2,0.015748031496062992,14,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24521->24521,as_transition,2,2,0.015748031496062992,15,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,149728->58389,as_transition,2,2,0.015748031496062992,16,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,135659->58389,as_transition,2,2,0.015748031496062992,17,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55685->55685,as_transition,2,2,0.015748031496062992,18,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,142360->142360,as_transition,2,2,0.015748031496062992,19,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,142360->55666,as_transition,2,2,0.015748031496062992,20,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55666->55666,as_transition,2,2,0.015748031496062992,21,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55666->58389,as_transition,2,2,0.015748031496062992,22,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,138840->2914,as_transition,2,2,0.015748031496062992,23,False,False,False,False,127,56,40,0,2
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->133840,as_transition,2,2,0.015748031496062992,24,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,131749->58389,as_transition,2,2,0.015748031496062992,25,False,False,False,False,127,56,40,2,0
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,58389->6939,as_transition,2,2,0.015748031496062992,26,False,False,False,False,127,56,40,0,2
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45147->6939,as_transition,2,2,0.015748031496062992,27,False,False,False,False,127,56,40,0,2
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,147094->2914,as_transition,1,1,0.007874015748031496,28,False,False,False,False,127,56,40,0,1
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->17451,as_transition,1,1,0.007874015748031496,29,False,False,False,False,127,56,40,0,1
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,138115->149391,as_transition,1,1,0.007874015748031496,30,False,False,False,False,127,56,40,1,0
IN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9498->36236,as_transition,64,64,0.460431654676259,1,True,False,False,False,139,80,29,0,64
IN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,64049->64049,as_transition,46,46,0.33093525179856115,2,False,True,False,False,139,80,29,15,31
IN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9498->9498,as_transition,20,20,0.14388489208633093,3,False,False,True,False,139,80,29,5,15
IN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->1273,as_transition,8,8,0.05755395683453238,4,False,False,False,False,139,80,29,0,8
IN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,132933->4755,as_transition,1,1,0.007194244604316547,5,False,False,False,False,139,80,29,1,0
JP,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6453->6453,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
KY,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,36549->3855,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LC,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,2,2,1.0,1,True,False,False,False,2,2,2,0,2
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18001->18001,as_transition,12,12,0.7058823529411765,1,True,False,False,False,17,10,5,0,12
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17470->15412,as_transition,2,2,0.11764705882352941,2,False,True,False,False,17,10,5,0,2
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45489->1299,as_transition,1,1,0.058823529411764705,3,False,False,True,False,17,10,5,0,1
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45489->45489,as_transition,1,1,0.058823529411764705,4,False,False,False,False,17,10,5,0,1
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4755->6453,as_transition,1,1,0.058823529411764705,5,False,False,False,False,17,10,5,0,1
MM,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,136168->136168,as_transition,4,4,1.0,1,True,False,False,False,4,2,2,0,4
MP,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7131->7131,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MT,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,15735->1299,as_transition,4,4,1.0,1,True,False,False,False,4,2,2,0,4
MV,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24016->45489,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MX,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,265539->23520,as_transition,4,4,1.0,1,True,False,False,False,4,2,2,0,4
MY,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45352->45352,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,3,3,3,1
MY,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9930->9930,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,3,3,2,0
NC,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18200->36236,as_transition,10,10,1.0,1,True,False,False,False,10,5,2,0,10
NG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,9,9,0.4090909090909091,1,True,False,False,False,22,13,9,0,9
NG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37282->37282,as_transition,4,4,0.18181818181818182,2,False,True,False,False,22,13,9,0,4
NG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37271->37271,as_transition,4,4,0.18181818181818182,3,False,False,True,False,22,13,9,0,4
NG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,30844->30844,as_transition,3,3,0.13636363636363635,4,False,False,False,False,22,13,9,0,3
NG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->37271,as_transition,1,1,0.045454545454545456,5,False,False,False,False,22,13,9,0,1
NG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,36937->30844,as_transition,1,1,0.045454545454545456,6,False,False,False,False,22,13,9,0,1
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,29695->29695,as_transition,46,46,0.5679012345679012,1,True,False,False,False,81,39,12,46,0
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2119->2119,as_transition,10,10,0.12345679012345678,2,False,True,False,False,81,39,12,10,0
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,56655->56655,as_transition,8,8,0.09876543209876543,3,False,False,True,False,81,39,12,8,0
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,224->224,as_transition,6,6,0.07407407407407407,4,False,False,False,False,81,39,12,6,0
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,25400->25400,as_transition,5,5,0.06172839506172839,5,False,False,False,False,81,39,12,5,0
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49409->57829,as_transition,4,4,0.04938271604938271,6,False,False,False,False,81,39,12,4,0
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,48144->50304,as_transition,2,2,0.024691358024691357,7,False,False,False,False,81,39,12,2,0
NU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55885->38800,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,64073->64073,as_transition,118,118,0.5388127853881278,1,True,False,False,False,219,76,18,38,80
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,56030->56030,as_transition,41,41,0.1872146118721461,2,False,True,False,False,219,76,18,26,15
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55850->-1,as_transition,14,14,0.0639269406392694,3,False,False,True,False,219,76,18,0,14
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55850->55850,as_transition,13,13,0.0593607305936073,4,False,False,False,False,219,76,18,13,0
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->36236,as_transition,8,8,0.0365296803652968,5,False,False,False,False,219,76,18,0,8
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9500->36236,as_transition,7,7,0.0319634703196347,6,False,False,False,False,219,76,18,0,7
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,135069->36236,as_transition,6,6,0.0273972602739726,7,False,False,False,False,219,76,18,0,6
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4049->55850,as_transition,4,4,0.0182648401826484,8,False,False,False,False,219,76,18,4,0
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45177->-1,as_transition,2,2,0.0091324200913242,9,False,False,False,False,219,76,18,0,2
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24324->24324,as_transition,2,2,0.0091324200913242,10,False,False,False,False,219,76,18,2,0
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45267->-1,as_transition,2,2,0.0091324200913242,11,False,False,False,False,219,76,18,0,2
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,14593->55850,as_transition,2,2,0.0091324200913242,12,False,False,False,False,219,76,18,2,0
PA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,11556->23520,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
PE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3549,as_transition,22,22,0.6111111111111112,1,True,False,False,False,36,18,9,0,22
PE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3549->3549,as_transition,14,14,0.3888888888888889,2,False,True,False,False,36,18,9,0,14
PG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17828->36236,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9299->9299,as_transition,30,30,0.4166666666666667,1,True,False,False,False,72,34,21,4,26
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,137074->137074,as_transition,12,12,0.16666666666666666,2,False,True,False,False,72,34,21,0,12
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,134707->134707,as_transition,8,8,0.1111111111111111,3,False,False,True,False,72,34,21,0,8
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17639->17639,as_transition,6,6,0.08333333333333333,4,False,False,False,False,72,34,21,0,6
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55821->55821,as_transition,4,4,0.05555555555555555,5,False,False,False,False,72,34,21,0,4
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,137818->132021,as_transition,2,2,0.027777777777777776,6,False,False,False,False,72,34,21,2,0
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45209->9821,as_transition,2,2,0.027777777777777776,7,False,False,False,False,72,34,21,2,0
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9821->9821,as_transition,2,2,0.027777777777777776,8,False,False,False,False,72,34,21,0,2
