country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17470->15412,2,0.5,1,True,False,False,17,4,13,0,0.23529411764705882,0.7647058823529411,0.0,3,3
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45489->1299,1,0.25,2,False,True,False,17,4,13,0,0.23529411764705882,0.7647058823529411,0.0,3,3
LK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4755->6453,1,0.25,3,False,False,True,17,4,13,0,0.23529411764705882,0.7647058823529411,0.0,3,3
MT,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,15735->1299,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,1
MV,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24016->45489,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
MX,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,265539->23520,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,2
NC,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18200->36236,10,1.0,1,True,False,False,10,10,0,0,1.0,0.0,0.0,5,2
NG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,36937->30844,1,1.0,1,True,False,False,22,1,20,1,0.045454545454545456,0.9090909090909091,0.045454545454545456,1,1
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49409->57829,4,0.6666666666666666,1,True,False,False,81,6,75,0,0.07407407407407407,0.9259259259259259,0.0,3,2
NO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,48144->50304,2,0.3333333333333333,2,False,True,False,81,6,75,0,0.07407407407407407,0.9259259259259259,0.0,3,2
NU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,55885->38800,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,0
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9500->36236,7,0.3684210526315789,1,True,False,False,219,19,174,26,0.0867579908675799,0.7945205479452054,0.1187214611872146,12,6
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,135069->36236,6,0.3157894736842105,2,False,True,False,219,19,174,26,0.0867579908675799,0.7945205479452054,0.1187214611872146,12,6
