probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18390->18390,as_transition,2,2,0.0196078431372549,6,False,False,False,False,102,41,25,2,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->7545,as_transition,2,2,0.0196078431372549,7,False,False,False,False,102,41,25,2,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45638->45638,as_transition,2,2,0.0196078431372549,8,False,False,False,False,102,41,25,2,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38195->-1,as_transition,2,2,0.0196078431372549,9,False,False,False,False,102,41,25,2,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38008->7578,as_transition,2,2,0.0196078431372549,10,False,False,False,False,102,41,25,2,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,136557->136557,as_transition,2,2,0.0196078431372549,11,False,False,False,False,102,41,25,2,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,2,2,0.0196078431372549,12,False,False,False,False,102,41,25,0,2
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->36236,as_transition,2,2,0.0196078431372549,13,False,False,False,False,102,41,25,2,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,64098->64098,as_transition,1,1,0.00980392156862745,14,False,False,False,False,102,41,25,1,0
AU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,137409->7578,as_transition,1,1,0.00980392156862745,15,False,False,False,False,102,41,25,1,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1221->1221,as_transition,56,56,0.5490196078431373,1,True,False,False,False,102,41,25,56,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->-1,as_transition,15,15,0.14705882352941177,2,False,True,False,False,102,41,25,15,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,134697->134697,as_transition,6,6,0.058823529411764705,3,False,False,True,False,102,41,25,6,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7575->7575,as_transition,4,4,0.0392156862745098,4,False,False,False,False,102,41,25,4,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7545->7545,as_transition,3,3,0.029411764705882353,5,False,False,False,False,102,41,25,3,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18390->18390,as_transition,2,2,0.0196078431372549,6,False,False,False,False,102,41,25,2,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->7545,as_transition,2,2,0.0196078431372549,7,False,False,False,False,102,41,25,2,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,45638->45638,as_transition,2,2,0.0196078431372549,8,False,False,False,False,102,41,25,2,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38195->-1,as_transition,2,2,0.0196078431372549,9,False,False,False,False,102,41,25,2,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38008->7578,as_transition,2,2,0.0196078431372549,10,False,False,False,False,102,41,25,2,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,136557->136557,as_transition,2,2,0.0196078431372549,11,False,False,False,False,102,41,25,2,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,2,2,0.0196078431372549,12,False,False,False,False,102,41,25,0,2
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->36236,as_transition,2,2,0.0196078431372549,13,False,False,False,False,102,41,25,2,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,64098->64098,as_transition,1,1,0.00980392156862745,14,False,False,False,False,102,41,25,1,0
AU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,137409->7578,as_transition,1,1,0.00980392156862745,15,False,False,False,False,102,41,25,1,0
AX,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,2,2,2,2
AX,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3238->3238,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,2,2,0,2
AX,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,2,2,2,2
AX,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3238->3238,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,2,2,0,2
BB,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
BF,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,8,8,1.0,1,True,False,False,False,8,3,2,0,8
BF,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,8,8,1.0,1,True,False,False,False,8,3,2,0,8
BJ,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,30844->30844,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
BJ,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,30844->30844,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
BO,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3549->3549,as_transition,12,12,1.0,1,True,False,False,False,12,6,2,0,12
BO,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3549->3549,as_transition,12,12,1.0,1,True,False,False,False,12,6,2,0,12
BR,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2716->-1,as_transition,3,3,0.42857142857142855,1,True,False,False,False,7,4,3,3,0
BR,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4230->3549,as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,4,3,2,0
BR,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,26599->3549,as_transition,2,2,0.2857142857142857,3,False,False,True,False,7,4,3,2,0
BR,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2716->-1,as_transition,3,3,0.6,1,True,False,False,False,5,3,2,3,0
BR,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,26599->3549,as_transition,2,2,0.4,2,False,True,False,False,5,3,2,2,0
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,852->3257,as_transition,54,54,0.6352941176470588,1,True,False,False,False,85,42,10,0,54
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6327->6327,as_transition,10,10,0.11764705882352941,2,False,True,False,False,85,42,10,0,10
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,174->174,as_transition,8,8,0.09411764705882353,3,False,False,True,False,85,42,10,0,8
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,6,6,0.07058823529411765,4,False,False,False,False,85,42,10,0,6
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,208951->6939,as_transition,2,2,0.023529411764705882,5,False,False,False,False,85,42,10,0,2
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,63479->63479,as_transition,2,2,0.023529411764705882,6,False,False,False,False,85,42,10,2,0
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6939->6939,as_transition,2,2,0.023529411764705882,7,False,False,False,False,85,42,10,2,0
CA,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,11260->2914,as_transition,1,1,0.011764705882352941,8,False,False,False,False,85,42,10,0,1
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,852->3257,as_transition,54,54,0.6352941176470588,1,True,False,False,False,85,42,10,0,54
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6327->6327,as_transition,10,10,0.11764705882352941,2,False,True,False,False,85,42,10,0,10
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,174->174,as_transition,8,8,0.09411764705882353,3,False,False,True,False,85,42,10,0,8
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,6,6,0.07058823529411765,4,False,False,False,False,85,42,10,0,6
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,208951->6939,as_transition,2,2,0.023529411764705882,5,False,False,False,False,85,42,10,0,2
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,63479->63479,as_transition,2,2,0.023529411764705882,6,False,False,False,False,85,42,10,2,0
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6939->6939,as_transition,2,2,0.023529411764705882,7,False,False,False,False,85,42,10,2,0
CA,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,11260->2914,as_transition,1,1,0.011764705882352941,8,False,False,False,False,85,42,10,0,1
CI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CM,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,36937->30844,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CM,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,36937->30844,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CN,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9808->58453,as_transition,9,9,0.8181818181818182,1,True,False,False,False,11,7,3,0,9
CN,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,2,2,0.18181818181818182,2,False,True,False,False,11,7,3,0,2
CN,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9808->58453,as_transition,9,9,0.8181818181818182,1,True,False,False,False,11,7,3,0,9
CN,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,2,2,0.18181818181818182,2,False,True,False,False,11,7,3,0,2
CO,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12956->12956,as_transition,4,4,0.4444444444444444,1,True,False,False,False,9,7,6,4,0
CO,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,13489->6762,as_transition,3,3,0.3333333333333333,2,False,True,False,False,9,7,6,0,3
CO,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,52320->52320,as_transition,2,2,0.2222222222222222,3,False,False,True,False,9,7,6,0,2
CO,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12956->12956,as_transition,4,4,0.4444444444444444,1,True,False,False,False,9,7,6,4,0
CO,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,13489->6762,as_transition,3,3,0.3333333333333333,2,False,True,False,False,9,7,6,0,3
CO,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,52320->52320,as_transition,2,2,0.2222222222222222,3,False,False,True,False,9,7,6,0,2
CU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CU,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CV,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37575->6939,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CV,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37575->6939,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CW,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CY,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,5504->1299,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,4,2,0,4
CY,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,35432->35432,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,4,2,0,2
CY,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,5504->1299,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,4,2,0,4
CY,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,35432->35432,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,4,2,0,2
DE,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
DE,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
DK,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,197301->-1,as_transition,4,4,0.5,1,True,False,False,False,8,3,2,0,4
DK,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9158->1299,as_transition,2,2,0.25,2,False,True,False,False,8,3,2,0,2
DK,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,2,2,0.25,3,False,False,True,False,8,3,2,2,0
DK,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,197301->-1,as_transition,4,4,0.5,1,True,False,False,False,8,3,2,0,4
DK,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9158->1299,as_transition,2,2,0.25,2,False,True,False,False,8,3,2,0,2
DK,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,2,2,0.25,3,False,False,True,False,8,3,2,2,0
DO,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
EC,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,5,5,0.5,1,True,False,False,False,10,5,5,5,0
EC,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,4,4,0.4,2,False,True,False,False,10,5,5,0,4
EC,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->1299,as_transition,1,1,0.1,3,False,False,True,False,10,5,5,1,0
EE,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,32,32,0.5333333333333333,1,True,False,False,False,60,22,13,16,16
EE,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1257->1257,as_transition,12,12,0.2,2,False,True,False,False,60,22,13,0,12
EE,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2586->6667,as_transition,8,8,0.13333333333333333,3,False,False,True,False,60,22,13,0,8
EE,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3327->3327,as_transition,8,8,0.13333333333333333,4,False,False,False,False,60,22,13,0,8
EE,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,32,32,0.5333333333333333,1,True,False,False,False,60,22,13,16,16
EE,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1257->1257,as_transition,12,12,0.2,2,False,True,False,False,60,22,13,0,12
EE,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2586->6667,as_transition,8,8,0.13333333333333333,3,False,False,True,False,60,22,13,0,8
EE,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3327->3327,as_transition,8,8,0.13333333333333333,4,False,False,False,False,60,22,13,0,8
ES,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,12,12,0.8,1,True,False,False,False,15,12,4,0,12
ES,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3352->3352,as_transition,3,3,0.2,2,False,True,False,False,15,12,4,3,0
ES,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,12,12,0.8,1,True,False,False,False,15,12,4,0,12
ES,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3352->3352,as_transition,3,3,0.2,2,False,True,False,False,15,12,4,3,0
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,82,82,0.5125,1,True,False,False,False,160,52,19,50,32
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24940->24940,as_transition,26,26,0.1625,2,False,True,False,False,160,52,19,0,26
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12552->12552,as_transition,12,12,0.075,3,False,False,True,False,160,52,19,0,12
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2603->1299,as_transition,10,10,0.0625,4,False,False,False,False,160,52,19,0,10
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,719->6667,as_transition,6,6,0.0375,5,False,False,False,False,160,52,19,6,0
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,39699->39699,as_transition,6,6,0.0375,6,False,False,False,False,160,52,19,6,0
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1741->1741,as_transition,4,4,0.025,7,False,False,False,False,160,52,19,0,4
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,719->719,as_transition,4,4,0.025,8,False,False,False,False,160,52,19,4,0
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49282->42708,as_transition,4,4,0.025,9,False,False,False,False,160,52,19,0,4
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,202246->-1,as_transition,4,4,0.025,10,False,False,False,False,160,52,19,0,4
FI,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,2,2,0.0125,11,False,False,False,False,160,52,19,0,2
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,82,82,0.5125,1,True,False,False,False,160,52,19,50,32
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24940->24940,as_transition,26,26,0.1625,2,False,True,False,False,160,52,19,0,26
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12552->12552,as_transition,12,12,0.075,3,False,False,True,False,160,52,19,0,12
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2603->1299,as_transition,10,10,0.0625,4,False,False,False,False,160,52,19,0,10
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,719->6667,as_transition,6,6,0.0375,5,False,False,False,False,160,52,19,6,0
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,39699->39699,as_transition,6,6,0.0375,6,False,False,False,False,160,52,19,6,0
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1741->1741,as_transition,4,4,0.025,7,False,False,False,False,160,52,19,0,4
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,719->719,as_transition,4,4,0.025,8,False,False,False,False,160,52,19,4,0
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49282->42708,as_transition,4,4,0.025,9,False,False,False,False,160,52,19,0,4
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,202246->-1,as_transition,4,4,0.025,10,False,False,False,False,160,52,19,0,4
FI,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,2,2,0.0125,11,False,False,False,False,160,52,19,0,2
FJ,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
FJ,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
GH,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,2,2,0,4
GH,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37468->37468,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,2,2,0,2
GH,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37721->37721,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,2,2,0,4
GH,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37468->37468,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,2,2,0,2
GQ,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37529->6939,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
GQ,H-Root,resolved_entry_only,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37529->6939,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
GU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6939->6939,as_transition,8,8,0.47058823529411764,1,True,False,False,False,17,6,4,4,4
GU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3605->3605,as_transition,6,6,0.35294117647058826,2,False,True,False,False,17,6,4,0,6
GU,H-Root,all_publicly_visible,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,137074->137074,as_transition,2,2,0.11764705882352941,3,False,False,True,False,17,6,4,0,2
