probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
AU,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,135,0.2222222222222222,0.4222222222222222,0.562962962962963,9.595993456369294,broad_network_transition_distribution,0.5777777777777777,0.7185185185185184,0.8296296296296296,3.6849165569375457,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,46,23,0.9185185185185185,0.08148148148148149,probe_country_service
CA,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,166,0.27710843373493976,0.5301204819277108,0.6506024096385542,8.859232085499121,broad_network_transition_distribution,0.572289156626506,0.9759036144578314,0.9879518072289157,2.2079761993093174,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,42,14,0.012048192771084338,0.9879518072289156,probe_country_service
EE,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,51,0.6078431372549019,0.7450980392156863,0.8431372549019608,3.327324077751324,weak_network_transition_concentration,0.6666666666666666,0.9215686274509803,1.0,2.2668223982962057,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,10,0.0,1.0,probe_country_service
FI,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,56,0.30357142857142855,0.4821428571428571,0.5892857142857143,8.148524601248862,broad_network_transition_distribution,0.44642857142857145,0.6785714285714286,0.8571428571428572,3.989639681013724,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,12,5,0.30357142857142855,0.6964285714285714,probe_country_service
ID,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,111,0.0990990990990991,0.1891891891891892,0.2702702702702703,23.132567568259585,broad_network_transition_distribution,0.6576576576576577,0.7567567567567568,0.8108108108108109,3.648021289928741,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,41,30,0.43243243243243246,0.5675675675675675,probe_country_service
IN,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,124,0.31451612903225806,0.5887096774193548,0.7016129032258064,6.198061580949369,broad_network_transition_distribution,0.6854838709677419,0.8951612903225806,1.0,2.2770039682207934,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,52,26,0.10483870967741936,0.8951612903225806,probe_country_service
NO,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,73,0.5616438356164384,0.6712328767123288,0.7534246575342466,4.776643024379031,broad_network_transition_distribution,0.3287671232876712,0.5753424657534246,0.7397260273972602,5.393297204306384,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,12,6,1.0,0.0,probe_country_service
NZ,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,198,0.30303030303030304,0.5606060606060606,0.6717171717171717,7.0690502285460735,broad_network_transition_distribution,0.41414141414141414,0.6464646464646464,0.797979797979798,4.567297610520342,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,43,11,0.43434343434343436,0.5656565656565656,probe_country_service
PH,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,38,0.23684210526315788,0.4473684210526315,0.5263157894736842,9.845948166294805,broad_network_transition_distribution,0.5263157894736842,0.6842105263157894,0.7894736842105263,4.10892430380254,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,14,11,0.21052631578947367,0.7894736842105263,probe_country_service
RU,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,46,0.9347826086956522,1.0,1.0,1.2726334204117744,severe_network_transition_concentration,0.9347826086956522,1.0,1.0,1.2726334204117744,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,31,25,0.0,1.0,probe_country_service
