country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,30,0.36666666666666664,0.6333333333333333,0.7666666666666666,4.427838958825127,broad_network_transition_distribution,0.9333333333333333,1.0,1.0,1.2775319170740629,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,14,10,1.0,0.0,service_country_cross_layer_distribution_audit,SE,G-Root
SG,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,43,0.4418604651162791,0.7674418604651163,0.8372093023255814,4.4462195613724464,weak_network_transition_concentration,0.8604651162790697,0.9302325581395349,0.9767441860465116,1.725029999578594,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,22,13,0.0,1.0,country_cross_layer_distribution_audit,,
EE,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,59,0.6610169491525424,0.7796610169491526,0.864406779661017,3.0060449531987463,weak_network_transition_concentration,0.7796610169491526,1.0,1.0,1.694413504964711,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,25,13,0.0,1.0,country_cross_layer_distribution_audit,,
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,110,0.1,0.2,0.28181818181818186,21.08938584517678,broad_network_transition_distribution,0.7636363636363637,0.8181818181818182,0.8727272727272728,2.5792668487159087,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,49,32,0.4636363636363636,0.5363636363636364,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,124,0.31451612903225806,0.5887096774193548,0.7016129032258064,6.198061580949369,broad_network_transition_distribution,0.6854838709677419,0.8951612903225806,1.0,2.2770039682207934,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,52,26,0.10483870967741936,0.8951612903225806,service_country_cross_layer_distribution_audit,IN,G-Root
IN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,159,0.27672955974842767,0.5408805031446541,0.6729559748427673,6.872408861719629,broad_network_transition_distribution,0.6666666666666666,0.8616352201257862,1.0,2.3696301299345848,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,67,31,0.13836477987421383,0.8616352201257862,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,51,0.6078431372549019,0.7450980392156863,0.8431372549019608,3.327324077751324,weak_network_transition_concentration,0.6666666666666666,0.9215686274509803,1.0,2.2668223982962057,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,10,0.0,1.0,service_country_cross_layer_distribution_audit,EE,G-Root
SE,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,104,0.625,0.7692307692307692,0.8557692307692307,3.6316314531484903,weak_network_transition_concentration,0.625,0.9807692307692308,1.0,2.090525801146882,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,44,32,0.375,0.625,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,166,0.27710843373493976,0.5301204819277108,0.6506024096385542,8.859232085499121,broad_network_transition_distribution,0.572289156626506,0.9759036144578314,0.9879518072289157,2.2079761993093174,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,42,14,0.012048192771084338,0.9879518072289156,service_country_cross_layer_distribution_audit,CA,G-Root
TW,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,147,0.2925170068027211,0.5510204081632653,0.6462585034013606,7.581147142917939,broad_network_transition_distribution,0.54421768707483,0.8979591836734695,0.9387755102040817,2.835842863326676,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,48,15,0.41496598639455784,0.5850340136054422,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,113,0.2831858407079646,0.5309734513274336,0.6371681415929203,7.907614059800396,broad_network_transition_distribution,0.5398230088495575,0.9026548672566371,0.9380530973451326,2.81097060462185,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,37,14,0.4247787610619469,0.5752212389380531,service_country_cross_layer_distribution_audit,TW,G-Root
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,146,0.3561643835616438,0.5136986301369862,0.6506849315068493,7.707073610831192,broad_network_transition_distribution,0.5205479452054794,0.9863013698630136,1.0,2.126562761524811,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,47,12,0.0,1.0,country_cross_layer_distribution_audit,,
