country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
AU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1221->4637,30,0.8333333333333334,1,True,False,False,190,36,81,73,0.18947368421052632,0.4263157894736842,0.38421052631578945,18,6
AU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4804->7474,2,0.05555555555555555,2,False,True,False,190,36,81,73,0.18947368421052632,0.4263157894736842,0.38421052631578945,18,6
AU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,7699->4826,2,0.05555555555555555,3,False,False,True,190,36,81,73,0.18947368421052632,0.4263157894736842,0.38421052631578945,18,6
AU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,38008->7578,2,0.05555555555555555,4,False,False,False,190,36,81,73,0.18947368421052632,0.4263157894736842,0.38421052631578945,18,6
BR,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3549->3356,2,1.0,1,True,False,False,5,2,0,3,0.4,0.0,0.6,1,0
CA,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,208951->6939,2,1.0,1,True,False,False,20,2,18,0,0.1,0.9,0.0,1,1
CN,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,17816->4837,2,1.0,1,True,False,False,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,1
CO,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,13489->6762,2,1.0,1,True,False,False,8,2,6,0,0.25,0.75,0.0,2,1
CV,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,37575->8657,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
CY,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,5504->1299,4,1.0,1,True,False,False,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,2,1
DK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2603->8674,16,1.0,1,True,False,False,73,16,1,56,0.2191780821917808,0.0136986301369863,0.7671232876712328,8,4
EE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2586->1257,4,1.0,1,True,False,False,12,4,8,0,0.3333333333333333,0.6666666666666666,0.0,2,1
ES,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3352->12956,1,1.0,1,True,False,False,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,1
FJ,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,24390->7575,2,1.0,1,True,False,False,4,2,0,2,0.5,0.0,0.5,1,1
GU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,139759->6461,3,1.0,1,True,False,False,9,3,6,0,0.3333333333333333,0.6666666666666666,0.0,2,1
HN,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,263725->54082,8,1.0,1,True,False,False,14,8,6,0,0.5714285714285714,0.42857142857142855,0.0,4,3
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,23700->7632,5,0.18518518518518517,1,True,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,133815->45430,4,0.14814814814814814,2,False,True,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,45147->1299,4,0.14814814814814814,3,False,False,True,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,138074->4787,2,0.07407407407407407,4,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,24203->45430,2,0.07407407407407407,5,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,149728->58389,2,0.07407407407407407,6,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,142360->4800,2,0.07407407407407407,7,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,141626->58389,2,0.07407407407407407,8,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,9905->7632,2,0.07407407407407407,9,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,131749->58389,1,0.037037037037037035,10,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4800->2914,1,0.037037037037037035,11,False,False,False,103,27,46,30,0.2621359223300971,0.44660194174757284,0.2912621359223301,15,12
IL,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,208905->3491,1,1.0,1,True,False,False,22,1,21,0,0.045454545454545456,0.9545454545454546,0.0,1,1
KY,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,36549->3855,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
LK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,38229->24489,1,0.5,1,True,False,False,14,2,12,0,0.14285714285714285,0.8571428571428571,0.0,2,2
LK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,17470->15412,1,0.5,2,False,True,False,14,2,12,0,0.14285714285714285,0.8571428571428571,0.0,2,2
MT,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,15735->1299,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,1
