probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
AE,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,8966->8966,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,1,0
AF,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PK->OM,country_fallback,country_fallback,4,4,0.5,1,True,False,False,True,8,2,1,0,4
AF,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,45430->55818,as_transition,cross_as_transition,4,4,0.5,2,False,True,False,False,8,2,1,0,4
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AU->AU,country_fallback,country_fallback,49,49,0.33793103448275863,1,True,False,False,True,145,51,29,49,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1221->4637,as_transition,cross_as_transition,28,28,0.19310344827586207,2,False,True,False,False,145,51,29,0,28
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1221->1221,as_transition,intra_as_hop_pair,28,28,0.19310344827586207,3,False,False,True,False,145,51,29,28,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,7575->7575,as_transition,intra_as_hop_pair,16,16,0.1103448275862069,4,False,False,False,False,145,51,29,16,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,7545->7545,as_transition,intra_as_hop_pair,8,8,0.05517241379310345,5,False,False,False,False,145,51,29,8,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,134697->134697,as_transition,intra_as_hop_pair,6,6,0.041379310344827586,6,False,False,False,False,145,51,29,6,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,64098->64098,as_transition,intra_as_hop_pair,2,2,0.013793103448275862,7,False,False,False,False,145,51,29,2,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,38008->7578,as_transition,cross_as_transition,2,2,0.013793103448275862,8,False,False,False,False,145,51,29,2,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,136557->136557,as_transition,intra_as_hop_pair,2,2,0.013793103448275862,9,False,False,False,False,145,51,29,2,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,18390->18390,as_transition,intra_as_hop_pair,2,2,0.013793103448275862,10,False,False,False,False,145,51,29,2,0
AU,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,45638->45638,as_transition,intra_as_hop_pair,2,2,0.013793103448275862,11,False,False,False,False,145,51,29,2,0
AU,I-Root,resolved_entry_only,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1221->1221,as_transition,intra_as_hop_pair,2,2,0.5,1,True,False,False,False,4,1,1,2,0
AU,I-Root,resolved_entry_only,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1221->4637,as_transition,cross_as_transition,2,2,0.5,2,False,True,False,False,4,1,1,0,2
AX,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3238->3238,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
BB,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,0,1
BD,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SG->ID,country_fallback,country_fallback,6,6,1.0,1,True,False,False,True,6,3,2,0,6
BR,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:BR->BR,country_fallback,country_fallback,3,3,1.0,1,True,False,False,True,3,2,1,3,0
CA,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,6327->6327,as_transition,intra_as_hop_pair,10,10,0.625,1,True,False,False,False,16,8,4,0,10
CA,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.125,2,False,True,False,False,16,8,4,2,0
CA,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,208951->6939,as_transition,cross_as_transition,2,2,0.125,3,False,False,True,False,16,8,4,0,2
CA,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,2,2,0.125,4,False,False,False,False,16,8,4,0,2
CD,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,30844->30844,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CM,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,60171->60171,as_transition,intra_as_hop_pair,2,2,0.6666666666666666,1,True,False,False,False,3,2,2,0,2
CM,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,36937->30844,as_transition,cross_as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,2,2,0,1
CN,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,17816->4837,as_transition,cross_as_transition,2,2,0.6666666666666666,1,True,False,False,False,3,2,2,2,0
CN,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CN->CN,country_fallback,country_fallback,1,1,0.3333333333333333,2,False,True,False,True,3,2,2,1,0
CO,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,6,6,0.4,1,True,False,False,False,15,10,7,0,6
CO,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,52320->52320,as_transition,intra_as_hop_pair,4,4,0.26666666666666666,2,False,True,False,False,15,10,7,0,4
CO,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,13489->6762,as_transition,cross_as_transition,2,2,0.13333333333333333,3,False,False,True,False,15,10,7,0,2
CO,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,12956->12956,as_transition,intra_as_hop_pair,2,2,0.13333333333333333,4,False,False,False,False,15,10,7,0,2
CO,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CW->US,country_fallback,country_fallback,1,1,0.06666666666666667,5,False,False,False,True,15,10,7,0,1
CV,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,37575->8657,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CW,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CY,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,5504->1299,as_transition,cross_as_transition,4,4,0.5714285714285714,1,True,False,False,False,7,4,2,0,4
CY,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,35432->35432,as_transition,intra_as_hop_pair,3,3,0.42857142857142855,2,False,True,False,False,7,4,2,0,3
DE,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SG->ID,country_fallback,country_fallback,2,2,0.6666666666666666,1,True,False,False,True,3,2,2,0,2
DE,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->SE,country_fallback,country_fallback,1,1,0.3333333333333333,2,False,True,False,True,3,2,2,1,0
DK,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->SE,country_fallback,country_fallback,60,60,0.47244094488188976,1,True,False,False,True,127,45,17,60,0
DK,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DK->SE,country_fallback,country_fallback,52,52,0.4094488188976378,2,False,True,False,True,127,45,17,0,52
DK,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2603->8674,as_transition,cross_as_transition,12,12,0.09448818897637795,3,False,False,True,False,127,45,17,0,12
DK,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,2,2,0.015748031496062992,4,False,False,False,False,127,45,17,2,0
DK,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,8674->8674,as_transition,intra_as_hop_pair,1,1,0.007874015748031496,5,False,False,False,False,127,45,17,1,0
DK,I-Root,resolved_entry_only,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->SE,country_fallback,country_fallback,6,6,0.75,1,True,False,False,True,8,2,2,6,0
DK,I-Root,resolved_entry_only,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2603->8674,as_transition,cross_as_transition,2,2,0.25,2,False,True,False,False,8,2,2,0,2
DO,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DO->US,country_fallback,country_fallback,6,6,0.75,1,True,False,False,True,8,4,4,0,6
DO,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,2,2,0.25,2,False,True,False,False,8,4,4,0,2
EE,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1257->1257,as_transition,intra_as_hop_pair,20,20,0.7142857142857143,1,True,False,False,False,28,8,5,0,20
EE,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2586->1257,as_transition,cross_as_transition,4,4,0.14285714285714285,2,False,True,False,False,28,8,5,0,4
EE,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1257->8240,as_transition,cross_as_transition,4,4,0.14285714285714285,3,False,False,True,False,28,8,5,0,4
ES,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3352->3352,as_transition,intra_as_hop_pair,2,2,0.6666666666666666,1,True,False,False,False,3,3,1,2,0
ES,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3352->12956,as_transition,cross_as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,3,1,1,0
FI,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:FI->SE,country_fallback,country_fallback,4,4,0.23529411764705882,1,True,False,False,True,17,8,6,0,4
FI,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1741->1741,as_transition,intra_as_hop_pair,4,4,0.23529411764705882,2,False,True,False,False,17,8,6,4,0
FI,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:FI->FI,country_fallback,country_fallback,4,4,0.23529411764705882,3,False,False,True,True,17,8,6,4,0
FI,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,4,4,0.23529411764705882,4,False,False,False,False,17,8,6,0,4
FI,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,39699->39699,as_transition,intra_as_hop_pair,1,1,0.058823529411764705,5,False,False,False,False,17,8,6,1,0
FM,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,139759->6461,as_transition,cross_as_transition,3,3,1.0,1,True,False,False,False,3,2,1,0,3
GH,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,37468->37468,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
GP,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,21351->21351,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
GQ,I-Root,all_publicly_visible,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,37529->37529,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,1,1
