country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
SE,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,36,0.3055555555555556,0.5555555555555556,0.75,6.095962238619136,broad_network_transition_distribution,0.8888888888888888,0.9722222222222222,1.0,1.5087987110046455,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,27,15,0.5555555555555556,0.4444444444444444,country_cross_layer_distribution_audit,,
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,124,0.5806451612903226,0.7741935483870968,0.8306451612903226,4.495340843904428,weak_network_transition_concentration,0.8870967741935484,0.9435483870967741,0.967741935483871,1.63511299726357,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,105,39,0.08064516129032258,0.9193548387096774,service_country_cross_layer_distribution_audit,FI,B-Root
ID,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,62,0.1774193548387097,0.25806451612903225,0.3225806451612903,20.63189978439665,broad_network_transition_distribution,0.8064516129032258,0.8709677419354838,0.9032258064516129,2.2109016767396703,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,46,33,0.5645161290322581,0.43548387096774194,country_cross_layer_distribution_audit,,
CA,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,67,0.5223880597014925,0.6716417910447761,0.7910447761194029,4.550538993060738,broad_network_transition_distribution,0.8059701492537313,0.9552238805970149,0.9850746268656716,1.8688629065122562,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,49,11,0.14925373134328357,0.8507462686567164,country_cross_layer_distribution_audit,,
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,60,0.5166666666666667,0.6833333333333333,0.7833333333333334,4.62112536396537,broad_network_transition_distribution,0.7833333333333333,0.95,0.9666666666666667,2.002970693720227,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,43,10,0.18333333333333332,0.8166666666666667,service_country_cross_layer_distribution_audit,CA,B-Root
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,30,0.3,0.5,0.6333333333333333,6.120958888482194,broad_network_transition_distribution,0.7333333333333333,0.8666666666666666,1.0,2.148466688484431,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,13,0.0,1.0,service_country_cross_layer_distribution_audit,EE,B-Root
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,58,0.1724137931034483,0.2931034482758621,0.37931034482758624,18.41714943464723,broad_network_transition_distribution,0.7068965517241379,0.8275862068965517,0.896551724137931,2.809956797625751,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,37,32,0.5344827586206896,0.46551724137931033,service_country_cross_layer_distribution_audit,ID,B-Root
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,65,0.26153846153846155,0.49230769230769234,0.6461538461538462,7.124280989016986,broad_network_transition_distribution,0.6923076923076923,0.8461538461538461,0.9846153846153847,2.4121792461413523,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,44,20,0.15384615384615385,0.8461538461538461,service_country_cross_layer_distribution_audit,IN,B-Root
IN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,84,0.25,0.5,0.6309523809523809,7.434963719974175,broad_network_transition_distribution,0.6785714285714286,0.8452380952380952,0.9761904761904763,2.501676823474766,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,56,24,0.16666666666666666,0.8333333333333334,country_cross_layer_distribution_audit,,
AU,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,285,0.631578947368421,0.7298245614035087,0.8210526315789474,4.547790293857129,weak_network_transition_concentration,0.6526315789473685,0.8035087719298246,0.9543859649122808,2.8565721262365718,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,111,28,0.9719298245614035,0.028070175438596492,country_cross_layer_distribution_audit,,
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,106,0.33962264150943394,0.5377358490566038,0.7075471698113207,6.21960348430627,broad_network_transition_distribution,0.5188679245283019,0.820754716981132,0.9433962264150944,3.225281685041238,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,54,16,0.3490566037735849,0.6509433962264151,country_cross_layer_distribution_audit,,
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,40,0.225,0.4,0.55,10.40830676302478,broad_network_transition_distribution,0.45,0.8625,0.9375,3.183860403959966,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,17,11,0.125,0.875,country_cross_layer_distribution_audit,,
