country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,35,35.0,1,landing_region_0132::landing_region_0230,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,33,18,1,0.0,1.0,service_country_corridor_concentration_summary,HK,B-Root
HK,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,164,164.0,2,landing_region_0132::landing_region_0230,0.9939024390243902,1.0,1.0,1.0378753382033747,severe_corridor_observation_concentration,True,True,True,True,auditable,,155,73,1,0.0,1.0,country_corridor_concentration_summary,,
SE,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,36,36.0,3,landing_region_0051::landing_region_0512,0.8888888888888888,0.9722222222222222,1.0,1.5087987110046455,severe_corridor_observation_concentration,True,True,True,True,auditable,,27,15,1,0.5555555555555556,0.4444444444444444,country_corridor_concentration_summary,,
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,124,124.0,5,landing_region_0351::landing_region_0512,0.8870967741935484,0.9435483870967741,0.967741935483871,1.63511299726357,severe_corridor_observation_concentration,True,True,True,True,auditable,,105,39,1,0.08064516129032258,0.9193548387096774,service_country_corridor_concentration_summary,FI,B-Root
FI,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,236,236.0,6,landing_region_0351::landing_region_0512,0.885593220338983,0.9406779661016949,0.9661016949152542,1.6584470145835912,severe_corridor_observation_concentration,True,True,True,True,auditable,,198,71,1,0.0847457627118644,0.9152542372881356,country_corridor_concentration_summary,,
ES,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,33,33.0,4,landing_region_0162::landing_region_0984,0.8787878787878788,0.9393939393939394,0.9696969696969697,1.6410887306772273,severe_corridor_observation_concentration,True,True,True,True,auditable,,27,16,1,0.06060606060606061,0.9393939393939394,country_corridor_concentration_summary,,
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,54,54.0,3,landing_region_0351::landing_region_0512,0.8518518518518519,0.9259259259259259,1.0,1.6856847153151475,severe_corridor_observation_concentration,True,True,True,True,auditable,,43,26,1,0.0,1.0,service_country_corridor_concentration_summary,RU,B-Root
ID,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,62,62.0,6,landing_region_0061::landing_region_0132,0.8064516129032258,0.8709677419354838,0.9032258064516129,2.2109016767396703,severe_corridor_observation_concentration,True,True,True,True,auditable,,46,33,1,0.5645161290322581,0.43548387096774194,country_corridor_concentration_summary,,
CA,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,67,67.0,4,landing_region_0008::landing_region_0223,0.8059701492537313,0.9552238805970149,0.9850746268656716,1.8688629065122562,severe_corridor_observation_concentration,True,True,True,True,auditable,,49,11,1,0.14925373134328357,0.8507462686567164,country_corridor_concentration_summary,,
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,60,60.0,5,landing_region_0008::landing_region_0223,0.7833333333333333,0.95,0.9666666666666667,2.002970693720227,moderate_corridor_observation_concentration,True,True,True,True,auditable,,43,10,1,0.18333333333333332,0.8166666666666667,service_country_corridor_concentration_summary,CA,B-Root
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,30,30.0,3,landing_region_0512::landing_region_0640,0.7333333333333333,0.8666666666666666,1.0,2.148466688484431,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,13,1,0.0,1.0,service_country_corridor_concentration_summary,EE,B-Root
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,58,58.0,6,landing_region_0061::landing_region_0132,0.7068965517241379,0.8275862068965517,0.896551724137931,2.809956797625751,moderate_corridor_observation_concentration,True,True,True,True,auditable,,37,32,1,0.5344827586206896,0.46551724137931033,service_country_corridor_concentration_summary,ID,B-Root
,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,65,65.0,4,landing_region_0132::landing_region_0260,0.6923076923076923,0.8461538461538461,0.9846153846153847,2.4121792461413523,moderate_corridor_observation_concentration,True,True,True,True,auditable,,44,20,1,0.15384615384615385,0.8461538461538461,service_country_corridor_concentration_summary,IN,B-Root
IN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,84,84.0,4,landing_region_0132::landing_region_0260,0.6785714285714286,0.8452380952380952,0.9761904761904763,2.501676823474766,moderate_corridor_observation_concentration,True,True,True,True,auditable,,56,24,1,0.16666666666666666,0.8333333333333334,country_corridor_concentration_summary,,
AU,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,285,285.0,7,landing_region_0041::landing_region_0735,0.6526315789473685,0.8035087719298246,0.9543859649122808,2.8565721262365718,moderate_corridor_observation_concentration,True,True,True,True,auditable,,111,28,1,0.9719298245614035,0.028070175438596492,country_corridor_concentration_summary,,
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,106,106.0,6,landing_region_0230::landing_region_0719,0.5188679245283019,0.820754716981132,0.9433962264150944,3.225281685041238,moderate_corridor_observation_concentration,True,True,True,True,auditable,,54,16,1,0.3490566037735849,0.6509433962264151,country_corridor_concentration_summary,,
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,40,40.0,6,landing_region_0230::landing_region_0250,0.45,0.8625,0.9375,3.183860403959966,moderate_corridor_observation_concentration,True,True,True,True,auditable,,17,11,1,0.125,0.875,country_corridor_concentration_summary,,
