probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
AU,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,174,174.0,7,landing_region_0041::landing_region_0735,0.5,0.7183908045977012,0.9252873563218391,3.644464777827053,weak_corridor_observation_concentration,True,True,True,True,auditable,,57,21,1,0.9482758620689655,0.05172413793103448,probe_country_service
CA,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,60,60.0,5,landing_region_0008::landing_region_0223,0.7833333333333333,0.95,0.9666666666666667,2.002970693720227,moderate_corridor_observation_concentration,True,True,True,True,auditable,,43,10,1,0.18333333333333332,0.8166666666666667,probe_country_service
EE,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,30,30.0,3,landing_region_0512::landing_region_0640,0.7333333333333333,0.8666666666666666,1.0,2.148466688484431,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,13,1,0.0,1.0,probe_country_service
FI,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,124,124.0,5,landing_region_0351::landing_region_0512,0.8870967741935484,0.9435483870967741,0.967741935483871,1.63511299726357,severe_corridor_observation_concentration,True,True,True,True,auditable,,105,39,1,0.08064516129032258,0.9193548387096774,probe_country_service
HK,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,35,35.0,1,landing_region_0132::landing_region_0230,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,33,18,1,0.0,1.0,probe_country_service
ID,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,58,58.0,6,landing_region_0061::landing_region_0132,0.7068965517241379,0.8275862068965517,0.896551724137931,2.809956797625751,moderate_corridor_observation_concentration,True,True,True,True,auditable,,37,32,1,0.5344827586206896,0.46551724137931033,probe_country_service
IN,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,65,65.0,4,landing_region_0132::landing_region_0260,0.6923076923076923,0.8461538461538461,0.9846153846153847,2.4121792461413523,moderate_corridor_observation_concentration,True,True,True,True,auditable,,44,20,1,0.15384615384615385,0.8461538461538461,probe_country_service
NO,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45,45.0,9,landing_region_0335::landing_region_0562,0.28888888888888886,0.5111111111111111,0.6666666666666666,6.820777870982868,broad_corridor_observation_distribution,False,False,True,True,auditable,,11,8,1,0.8888888888888888,0.1111111111111111,probe_country_service
NZ,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,173,173.0,9,landing_region_0041::landing_region_0735,0.3583815028901734,0.5953757225433526,0.7745664739884393,5.5682164313868405,broad_corridor_observation_distribution,False,False,True,True,auditable,,41,10,1,0.6705202312138728,0.32947976878612717,probe_country_service
PH,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,52,52.0,7,landing_region_0230::landing_region_0250,0.3269230769230769,0.625,0.8942307692307692,4.224021757156593,weak_corridor_observation_concentration,True,True,True,True,auditable,,16,12,1,0.09615384615384616,0.9038461538461539,probe_country_service
RU,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,54,54.0,3,landing_region_0351::landing_region_0512,0.8518518518518519,0.9259259259259259,1.0,1.6856847153151475,severe_corridor_observation_concentration,True,True,True,True,auditable,,43,26,1,0.0,1.0,probe_country_service
TW,B-Root,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,113,113.0,6,landing_region_0230::landing_region_0719,0.37168141592920356,0.6637168141592921,0.8672566371681416,4.1217318841518695,weak_corridor_observation_concentration,True,True,True,True,auditable,,41,15,1,0.23893805309734514,0.7610619469026548,probe_country_service
