probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
RS,B-Root,dns_root,anycast,all_publicly_visible,46,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9347826086956522,45,16,1,1,0.0,True,True,auditable,,probe_country_service
RU,B-Root,dns_root,anycast,all_publicly_visible,485,458,54,0.11134020618556702,0.11134020618556702,0.11134020618556702,0.0,0.11134020618556702,0.004123711340206186,54,0.11134020618556702,0.9443298969072165,463,279,1,1,0.0,True,True,auditable,,probe_country_service
SE,B-Root,dns_root,anycast,all_publicly_visible,208,195,53,0.2548076923076923,0.2548076923076923,0.07692307692307693,0.052884615384615384,0.02403846153846154,0.24519230769230768,53,0.2548076923076923,0.9375,199,69,1,1,0.0,True,True,auditable,,probe_country_service
SG,B-Root,dns_root,anycast,all_publicly_visible,116,96,88,0.7586206896551724,0.7586206896551724,0.06896551724137931,0.0,0.06896551724137931,0.7586206896551724,88,0.7586206896551724,0.8275862068965517,114,57,1,1,0.0,True,True,auditable,,probe_country_service
SI,B-Root,dns_root,anycast,all_publicly_visible,45,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9333333333333333,44,19,1,1,0.0,True,True,auditable,,probe_country_service
SK,B-Root,dns_root,anycast,all_publicly_visible,48,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9166666666666666,48,21,1,1,0.0,True,True,auditable,,probe_country_service
TH,B-Root,dns_root,anycast,all_publicly_visible,41,40,35,0.8536585365853658,0.8536585365853658,0.17073170731707318,0.0,0.17073170731707318,0.8292682926829268,35,0.8536585365853658,0.975609756097561,39,24,1,1,0.0,True,True,auditable,,probe_country_service
TR,B-Root,dns_root,anycast,all_publicly_visible,58,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9655172413793104,57,29,1,1,0.0,True,True,auditable,,probe_country_service
TW,B-Root,dns_root,anycast,all_publicly_visible,65,61,58,0.8923076923076924,0.8923076923076924,0.8307692307692308,0.3076923076923077,0.8153846153846154,0.8,58,0.8923076923076924,0.9384615384615385,64,30,1,1,0.0,True,True,auditable,,probe_country_service
UA,B-Root,dns_root,anycast,all_publicly_visible,157,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9681528662420382,150,103,1,1,0.0,True,True,auditable,,probe_country_service
US,B-Root,dns_root,anycast,all_publicly_visible,1707,1634,153,0.08963093145869948,0.08963093145869948,0.009373169302870533,0.005858230814294083,0.004100761570005858,0.08553016988869361,153,0.08963093145869948,0.9572349150556532,1644,439,1,1,0.0,True,True,auditable,,probe_country_service
VE,B-Root,dns_root,anycast,all_publicly_visible,37,32,5,0.13513513513513514,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.10810810810810811,5,0.13513513513513514,0.8648648648648649,36,24,1,1,0.0,True,True,auditable,,probe_country_service
ZA,B-Root,dns_root,anycast,all_publicly_visible,118,114,14,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.00847457627118644,0.11016949152542373,0.00847457627118644,14,0.11864406779661017,0.9661016949152542,111,63,1,1,0.0,True,True,auditable,,probe_country_service
