probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
BF,A-Root,dns_root,anycast,5,4,0,0.0,0.8,5,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BG,A-Root,dns_root,anycast,59,57,1,0.01694915254237288,0.9661016949152542,59,42,1,1,0.0,True,True,auditable,,probe_country_service
BH,A-Root,dns_root,anycast,3,2,0,0.0,0.6666666666666666,3,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BI,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BJ,A-Root,dns_root,anycast,5,5,4,0.8,1.0,5,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BL,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BO,A-Root,dns_root,anycast,13,13,0,0.0,1.0,13,5,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
BR,A-Root,dns_root,anycast,58,48,2,0.034482758620689655,0.8275862068965517,58,43,1,1,0.0,True,True,auditable,,probe_country_service
BT,A-Root,dns_root,anycast,2,1,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BY,A-Root,dns_root,anycast,17,17,0,0.0,1.0,17,10,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
BZ,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CA,A-Root,dns_root,anycast,190,176,45,0.23684210526315788,0.9263157894736842,190,71,1,1,0.0,True,True,auditable,,probe_country_service
CD,A-Root,dns_root,anycast,3,3,0,0.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
CG,A-Root,dns_root,anycast,2,2,1,0.5,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CH,A-Root,dns_root,anycast,230,217,23,0.1,0.9434782608695652,230,63,1,1,0.0,True,True,auditable,,probe_country_service
CK,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CL,A-Root,dns_root,anycast,53,49,0,0.0,0.9245283018867925,52,25,1,1,0.0,True,True,auditable,,probe_country_service
CM,A-Root,dns_root,anycast,2,2,1,0.5,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CN,A-Root,dns_root,anycast,41,37,10,0.24390243902439024,0.9024390243902439,41,17,1,1,0.024390243902439025,True,True,auditable,,probe_country_service
CO,A-Root,dns_root,anycast,25,22,3,0.12,0.88,25,17,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CR,A-Root,dns_root,anycast,12,6,1,0.08333333333333333,0.5,12,6,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CU,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CV,A-Root,dns_root,anycast,3,3,3,1.0,1.0,3,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CW,A-Root,dns_root,anycast,2,2,0,0.0,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CY,A-Root,dns_root,anycast,10,9,2,0.2,0.9,10,5,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CZ,A-Root,dns_root,anycast,214,211,0,0.0,0.985981308411215,213,86,1,1,0.0,True,True,auditable,,probe_country_service
DE,A-Root,dns_root,anycast,1194,1162,6,0.005025125628140704,0.9731993299832495,1193,313,1,1,0.0,True,True,auditable,,probe_country_service
DJ,A-Root,dns_root,anycast,3,3,2,0.6666666666666666,1.0,3,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
DK,A-Root,dns_root,anycast,74,70,54,0.7297297297297297,0.9459459459459459,74,29,1,1,0.0,True,True,auditable,,probe_country_service
DO,A-Root,dns_root,anycast,7,6,1,0.14285714285714285,0.8571428571428571,7,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
DZ,A-Root,dns_root,anycast,1,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
EC,A-Root,dns_root,anycast,18,15,3,0.16666666666666666,0.8333333333333334,18,15,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
EE,A-Root,dns_root,anycast,31,26,14,0.45161290322580644,0.8387096774193549,31,19,1,1,0.0,True,True,auditable,,probe_country_service
EG,A-Root,dns_root,anycast,2,2,0,0.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ES,A-Root,dns_root,anycast,174,131,42,0.2413793103448276,0.7528735632183908,174,59,1,1,0.0,True,True,auditable,,probe_country_service
FI,A-Root,dns_root,anycast,116,110,48,0.41379310344827586,0.9482758620689655,116,45,1,1,0.0,True,True,auditable,,probe_country_service
FM,A-Root,dns_root,anycast,2,1,1,0.5,0.5,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FR,A-Root,dns_root,anycast,702,658,1,0.0014245014245014246,0.9373219373219374,702,132,1,1,0.0,True,True,auditable,,probe_country_service
GB,A-Root,dns_root,anycast,387,336,1,0.002583979328165375,0.8682170542635659,387,149,1,1,0.0,True,True,auditable,,probe_country_service
GE,A-Root,dns_root,anycast,7,7,0,0.0,1.0,7,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GF,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GH,A-Root,dns_root,anycast,3,3,1,0.3333333333333333,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GP,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,A-Root,dns_root,anycast,58,50,0,0.0,0.8620689655172413,58,21,1,1,0.0,True,True,auditable,,probe_country_service
GT,A-Root,dns_root,anycast,2,0,0,0.0,0.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GU,A-Root,dns_root,anycast,7,7,7,1.0,1.0,7,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,A-Root,dns_root,anycast,40,38,33,0.825,0.95,40,26,1,1,0.0,True,True,auditable,,probe_country_service
HN,A-Root,dns_root,anycast,7,5,4,0.5714285714285714,0.7142857142857143,7,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,A-Root,dns_root,anycast,27,23,0,0.0,0.8518518518518519,27,15,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
HU,A-Root,dns_root,anycast,39,35,0,0.0,0.8974358974358975,39,18,1,1,0.0,True,True,auditable,,probe_country_service
ID,A-Root,dns_root,anycast,61,61,58,0.9508196721311475,1.0,60,48,1,1,0.0,True,True,auditable,,probe_country_service
IE,A-Root,dns_root,anycast,67,60,0,0.0,0.8955223880597015,67,20,1,1,0.0,True,True,auditable,,probe_country_service
IL,A-Root,dns_root,anycast,18,18,10,0.5555555555555556,1.0,18,10,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
IM,A-Root,dns_root,anycast,3,2,2,0.6666666666666666,0.6666666666666666,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,A-Root,dns_root,anycast,102,87,49,0.4803921568627451,0.8529411764705882,102,50,1,1,0.0,True,True,auditable,,probe_country_service
IQ,A-Root,dns_root,anycast,7,7,0,0.0,1.0,7,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,A-Root,dns_root,anycast,38,18,0,0.0,0.47368421052631576,38,21,1,1,0.0,True,True,auditable,,probe_country_service
IS,A-Root,dns_root,anycast,8,8,0,0.0,1.0,8,7,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IT,A-Root,dns_root,anycast,233,218,1,0.004291845493562232,0.9356223175965666,233,87,1,1,0.0,True,True,auditable,,probe_country_service
JO,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,A-Root,dns_root,anycast,173,162,6,0.03468208092485549,0.9364161849710982,173,82,1,1,0.0,True,True,auditable,,probe_country_service
KE,A-Root,dns_root,anycast,12,11,7,0.5833333333333334,0.9166666666666666,12,10,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KG,A-Root,dns_root,anycast,17,15,0,0.0,0.8823529411764706,17,12,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KH,A-Root,dns_root,anycast,3,3,3,1.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,A-Root,dns_root,anycast,18,15,2,0.1111111111111111,0.8333333333333334,18,10,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KW,A-Root,dns_root,anycast,2,1,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KZ,A-Root,dns_root,anycast,37,37,0,0.0,1.0,37,17,1,1,0.0,True,True,auditable,,probe_country_service
LA,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LB,A-Root,dns_root,anycast,2,1,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LC,A-Root,dns_root,anycast,2,2,2,1.0,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LI,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LK,A-Root,dns_root,anycast,10,9,8,0.8,0.9,10,5,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LS,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LT,A-Root,dns_root,anycast,21,19,0,0.0,0.9047619047619048,21,16,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LU,A-Root,dns_root,anycast,32,29,0,0.0,0.90625,32,16,1,1,0.0,True,True,auditable,,probe_country_service
LV,A-Root,dns_root,anycast,23,23,0,0.0,1.0,23,16,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MA,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MD,A-Root,dns_root,anycast,16,16,0,0.0,1.0,16,10,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ME,A-Root,dns_root,anycast,6,6,0,0.0,1.0,6,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MG,A-Root,dns_root,anycast,2,2,0,0.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MH,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MK,A-Root,dns_root,anycast,7,6,0,0.0,0.8571428571428571,7,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
ML,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MM,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MN,A-Root,dns_root,anycast,5,5,5,1.0,1.0,5,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MT,A-Root,dns_root,anycast,4,4,4,1.0,1.0,4,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MU,A-Root,dns_root,anycast,5,5,0,0.0,1.0,5,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MV,A-Root,dns_root,anycast,7,7,6,0.8571428571428571,1.0,7,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MW,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MX,A-Root,dns_root,anycast,34,32,3,0.08823529411764706,0.9411764705882353,34,19,1,1,0.0,True,True,auditable,,probe_country_service
MY,A-Root,dns_root,anycast,27,19,8,0.2962962962962963,0.7037037037037037,27,16,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MZ,A-Root,dns_root,anycast,2,2,0,0.0,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NA,A-Root,dns_root,anycast,1350,1218,203,0.15037037037037038,0.9022222222222223,1346,4,1,1,0.0014814814814814814,True,True,auditable,,probe_country_service
NC,A-Root,dns_root,anycast,4,4,4,1.0,1.0,4,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NG,A-Root,dns_root,anycast,5,5,2,0.4,1.0,5,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NI,A-Root,dns_root,anycast,6,3,0,0.0,0.5,6,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NL,A-Root,dns_root,anycast,436,360,0,0.0,0.8256880733944955,436,126,1,1,0.0,True,True,auditable,,probe_country_service
NO,A-Root,dns_root,anycast,61,59,48,0.7868852459016393,0.9672131147540983,61,24,1,1,0.0,True,True,auditable,,probe_country_service
NP,A-Root,dns_root,anycast,11,11,4,0.36363636363636365,1.0,11,7,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
NZ,A-Root,dns_root,anycast,77,76,75,0.974025974025974,0.987012987012987,77,25,1,1,0.0,True,True,auditable,,probe_country_service
PA,A-Root,dns_root,anycast,11,7,1,0.09090909090909091,0.6363636363636364,11,8,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
PE,A-Root,dns_root,anycast,13,11,1,0.07692307692307693,0.8461538461538461,13,11,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
PF,A-Root,dns_root,anycast,5,5,0,0.0,1.0,5,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PH,A-Root,dns_root,anycast,44,43,28,0.6363636363636364,0.9772727272727273,44,28,1,1,0.0,True,True,auditable,,probe_country_service
PK,A-Root,dns_root,anycast,3,1,0,0.0,0.3333333333333333,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
PL,A-Root,dns_root,anycast,143,138,0,0.0,0.965034965034965,142,94,1,1,0.0,True,True,auditable,,probe_country_service
PS,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PT,A-Root,dns_root,anycast,66,59,39,0.5909090909090909,0.8939393939393939,66,18,1,1,0.0,True,True,auditable,,probe_country_service
PW,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PY,A-Root,dns_root,anycast,9,8,0,0.0,0.8888888888888888,9,8,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
QA,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
RE,A-Root,dns_root,anycast,30,30,10,0.3333333333333333,1.0,30,4,1,1,0.0,True,True,auditable,,probe_country_service
RO,A-Root,dns_root,anycast,57,32,0,0.0,0.5614035087719298,57,35,1,1,0.0,True,True,auditable,,probe_country_service
RS,A-Root,dns_root,anycast,33,31,0,0.0,0.9393939393939394,33,11,1,1,0.0,True,True,auditable,,probe_country_service
RU,A-Root,dns_root,anycast,360,334,4,0.011111111111111112,0.9277777777777778,357,230,1,1,0.0,True,True,auditable,,probe_country_service
RW,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SA,A-Root,dns_root,anycast,9,4,0,0.0,0.4444444444444444,9,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
SE,A-Root,dns_root,anycast,149,137,34,0.22818791946308725,0.9194630872483222,149,53,1,1,0.0,True,True,auditable,,probe_country_service
SG,A-Root,dns_root,anycast,86,76,60,0.6976744186046512,0.8837209302325582,86,45,1,1,0.0,True,True,auditable,,probe_country_service
SI,A-Root,dns_root,anycast,34,31,0,0.0,0.9117647058823529,34,17,1,1,0.0,True,True,auditable,,probe_country_service
SK,A-Root,dns_root,anycast,40,35,0,0.0,0.875,40,20,1,1,0.0,True,True,auditable,,probe_country_service
SL,A-Root,dns_root,anycast,2,1,1,0.5,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SM,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
