country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,127,0.2755905511811024,0.4330708661417323,0.5590551181102362,8.342895686764939,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,45,17,0.49606299212598426,0.5039370078740157,service_country_cross_layer_distribution_audit,DK,I-Root
DK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,73,0.3287671232876712,0.547945205479452,0.7123287671232876,5.297072914115781,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,37,17,0.0,1.0,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,47,0.23404255319148937,0.3829787234042553,0.48936170212765956,8.837474288916056,broad_network_transition_distribution,0.8723404255319149,0.9574468085106383,1.0,1.5891041682750633,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,19,13,0.8723404255319149,0.1276595744680851,service_country_cross_layer_distribution_audit,SE,I-Root
SE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,148,0.3108108108108108,0.43918918918918914,0.5608108108108107,10.934649517598,broad_network_transition_distribution,0.8445945945945946,0.9459459459459459,0.9864864864864865,1.7555361197909636,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,63,29,0.831081081081081,0.16891891891891891,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,125,0.208,0.296,0.368,19.740894267422544,broad_network_transition_distribution,0.832,0.8959999999999999,0.944,1.99299796784012,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,48,36,0.416,0.584,service_country_cross_layer_distribution_audit,ID,I-Root
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,103,0.1262135922330097,0.21359223300970875,0.30097087378640774,22.728310537329367,broad_network_transition_distribution,0.7961165048543689,0.8737864077669902,0.9320388349514563,2.210650596543318,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,44,32,0.5533980582524272,0.44660194174757284,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,58,0.4827586206896552,0.6551724137931034,0.7241379310344828,5.07621468479361,broad_network_transition_distribution,0.7931034482758621,0.896551724137931,0.9655172413793104,2.0525270767673844,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,4,0.9655172413793104,0.034482758620689655,service_country_cross_layer_distribution_audit,TW,I-Root
TW,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,72,0.5277777777777778,0.6666666666666667,0.75,4.94759143654318,broad_network_transition_distribution,0.7777777777777778,0.8888888888888888,0.9444444444444444,2.1398917833868305,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,23,5,0.9444444444444444,0.05555555555555555,country_cross_layer_distribution_audit,,
NO,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,89,0.2247191011235955,0.3932584269662921,0.550561797752809,8.192118035206827,broad_network_transition_distribution,0.5955056179775281,0.8426966292134832,0.9213483146067416,3.007725081551251,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,16,9,1.0,0.0,country_cross_layer_distribution_audit,,
NZ,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,234,0.5042735042735043,0.7094017094017093,0.7692307692307692,5.144785072962679,broad_network_transition_distribution,0.5769230769230769,0.811965811965812,0.8717948717948717,3.446035773190675,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,73,19,0.36324786324786323,0.6367521367521367,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,199,0.5025125628140703,0.7035175879396984,0.7638190954773869,5.142602884171229,broad_network_transition_distribution,0.5678391959798995,0.8040201005025126,0.8743718592964824,3.5264695003888806,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,62,18,0.36180904522613067,0.6381909547738693,service_country_cross_layer_distribution_audit,NZ,I-Root
