probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
BY,I-Root,dns_root,anycast,all_publicly_visible,46,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,23,14,1,1,0.0,True,True,auditable,,probe_country_service
CA,I-Root,dns_root,anycast,all_publicly_visible,541,511,75,0.13863216266173753,0.13863216266173753,0.029574861367837338,0.0036968576709796672,0.025878003696857672,0.13493530499075784,75,0.13863216266173753,0.944547134935305,271,85,1,1,0.0,True,True,auditable,,probe_country_service
CH,I-Root,dns_root,anycast,all_publicly_visible,646,620,24,0.03715170278637771,0.03715170278637771,0.0,0.0,0.0,0.03715170278637771,24,0.03715170278637771,0.9597523219814241,324,81,1,1,0.0030959752321981426,True,True,auditable,,probe_country_service
CL,I-Root,dns_root,anycast,all_publicly_visible,154,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.961038961038961,76,33,1,1,0.03896103896103896,True,True,auditable,,probe_country_service
CN,I-Root,dns_root,anycast,all_publicly_visible,99,92,18,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.0,0.1717171717171717,18,0.18181818181818182,0.9292929292929293,50,23,1,1,0.04040404040404041,True,True,auditable,,probe_country_service
CO,I-Root,dns_root,anycast,all_publicly_visible,62,60,14,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.0,0.22580645161290322,0.0,14,0.22580645161290322,0.967741935483871,31,22,1,1,0.0,True,True,auditable,,probe_country_service
CR,I-Root,dns_root,anycast,all_publicly_visible,32,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6875,16,8,1,1,0.0,True,True,auditable,,probe_country_service
CZ,I-Root,dns_root,anycast,all_publicly_visible,555,546,110,0.1981981981981982,0.1981981981981982,0.0,0.0,0.0,0.1981981981981982,110,0.1981981981981982,0.9837837837837838,278,112,1,1,0.0,True,True,auditable,,probe_country_service
DE,I-Root,dns_root,anycast,all_publicly_visible,3182,3107,94,0.0295411690760528,0.0295411690760528,0.0009428032683846638,0.00031426775612822125,0.0006285355122564425,0.029226901319924576,94,0.0295411690760528,0.9764299182903834,1594,376,1,1,0.0,True,True,auditable,,probe_country_service
DK,I-Root,dns_root,anycast,all_publicly_visible,216,206,197,0.9120370370370371,0.9120370370370371,0.39351851851851855,0.2824074074074074,0.2962962962962963,0.8842592592592593,197,0.9120370370370371,0.9537037037037037,108,35,1,1,0.027777777777777776,True,True,auditable,,probe_country_service
EC,I-Root,dns_root,anycast,all_publicly_visible,48,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9166666666666666,24,19,1,1,0.0,True,True,auditable,,probe_country_service
EE,I-Root,dns_root,anycast,all_publicly_visible,76,66,16,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367,0.0,16,0.21052631578947367,0.868421052631579,38,22,1,1,0.0,True,True,auditable,,probe_country_service
ES,I-Root,dns_root,anycast,all_publicly_visible,460,382,29,0.06304347826086956,0.06304347826086956,0.006521739130434782,0.006521739130434782,0.0,0.06086956521739131,29,0.06304347826086956,0.8304347826086956,230,73,1,1,0.0,True,True,auditable,,probe_country_service
FI,I-Root,dns_root,anycast,all_publicly_visible,283,268,18,0.0636042402826855,0.0636042402826855,0.05653710247349823,0.028268551236749116,0.028268551236749116,0.007067137809187279,18,0.0636042402826855,0.9469964664310954,142,50,1,1,0.0,True,True,auditable,,probe_country_service
FR,I-Root,dns_root,anycast,all_publicly_visible,1900,1826,18,0.009473684210526316,0.009473684210526316,0.0,0.0,0.0,0.009473684210526316,18,0.009473684210526316,0.9610526315789474,951,163,1,1,0.004210526315789474,True,True,auditable,,probe_country_service
GB,I-Root,dns_root,anycast,all_publicly_visible,1043,987,10,0.009587727708533078,0.009587727708533078,0.0,0.0,0.0,0.009587727708533078,10,0.009587727708533078,0.9463087248322147,522,186,1,1,0.0,True,True,auditable,,probe_country_service
GR,I-Root,dns_root,anycast,all_publicly_visible,146,136,2,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0136986301369863,2,0.0136986301369863,0.9315068493150684,73,26,1,1,0.0410958904109589,True,True,auditable,,probe_country_service
HK,I-Root,dns_root,anycast,all_publicly_visible,98,92,82,0.8367346938775511,0.8367346938775511,0.02040816326530612,0.0,0.02040816326530612,0.8367346938775511,82,0.8367346938775511,0.9387755102040817,49,32,1,1,0.0,True,True,auditable,,probe_country_service
HR,I-Root,dns_root,anycast,all_publicly_visible,84,84,6,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,6,0.07142857142857142,1.0,42,20,1,1,0.0,True,True,auditable,,probe_country_service
HU,I-Root,dns_root,anycast,all_publicly_visible,110,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9272727272727272,55,23,1,1,0.0,True,True,auditable,,probe_country_service
ID,I-Root,dns_root,anycast,all_publicly_visible,159,156,132,0.8301886792452831,0.8301886792452831,0.6352201257861635,0.27672955974842767,0.37735849056603776,0.8050314465408805,132,0.8301886792452831,0.9811320754716981,79,57,1,1,0.0,True,True,auditable,,probe_country_service
IE,I-Root,dns_root,anycast,all_publicly_visible,173,169,2,0.011560693641618497,0.011560693641618497,0.011560693641618497,0.0,0.011560693641618497,0.0,2,0.011560693641618497,0.976878612716763,87,24,1,1,0.0,True,True,auditable,,probe_country_service
IL,I-Root,dns_root,anycast,all_publicly_visible,58,58,40,0.6896551724137931,0.6896551724137931,0.3103448275862069,0.0,0.3103448275862069,0.5862068965517241,40,0.6896551724137931,1.0,29,12,1,1,0.034482758620689655,True,True,auditable,,probe_country_service
IN,I-Root,dns_root,anycast,all_publicly_visible,270,229,11,0.040740740740740744,0.040740740740740744,0.03333333333333333,0.025925925925925925,0.007407407407407408,0.014814814814814815,11,0.040740740740740744,0.8481481481481481,135,59,1,1,0.040740740740740744,True,True,auditable,,probe_country_service
IR,I-Root,dns_root,anycast,all_publicly_visible,88,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.48863636363636365,44,22,1,1,0.0,True,True,auditable,,probe_country_service
IT,I-Root,dns_root,anycast,all_publicly_visible,610,573,20,0.03278688524590164,0.03278688524590164,0.006557377049180328,0.0,0.006557377049180328,0.02622950819672131,20,0.03278688524590164,0.9393442622950819,307,102,1,1,0.0,True,True,auditable,,probe_country_service
JP,I-Root,dns_root,anycast,all_publicly_visible,451,425,20,0.04434589800443459,0.04434589800443459,0.0,0.0,0.0,0.04434589800443459,20,0.04434589800443459,0.9423503325942351,224,99,1,1,0.008869179600886918,True,True,auditable,,probe_country_service
KE,I-Root,dns_root,anycast,all_publicly_visible,30,28,10,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,10,0.3333333333333333,0.9333333333333333,15,10,1,1,0.0,True,True,auditable,,probe_country_service
KG,I-Root,dns_root,anycast,all_publicly_visible,40,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.875,20,13,1,1,0.0,True,True,auditable,,probe_country_service
KR,I-Root,dns_root,anycast,all_publicly_visible,44,38,12,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,12,0.2727272727272727,0.8636363636363636,22,12,1,1,0.0,True,True,auditable,,probe_country_service
KZ,I-Root,dns_root,anycast,all_publicly_visible,108,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,54,20,1,1,0.0,True,True,auditable,,probe_country_service
LT,I-Root,dns_root,anycast,all_publicly_visible,72,68,2,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.0,2,0.027777777777777776,0.9444444444444444,36,21,1,1,0.0,True,True,auditable,,probe_country_service
LU,I-Root,dns_root,anycast,all_publicly_visible,76,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9210526315789473,38,20,1,1,0.0,True,True,auditable,,probe_country_service
LV,I-Root,dns_root,anycast,all_publicly_visible,60,60,1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.0,1,0.016666666666666666,1.0,30,19,1,1,0.13333333333333333,True,True,auditable,,probe_country_service
MD,I-Root,dns_root,anycast,all_publicly_visible,50,50,14,0.28,0.28,0.0,0.0,0.0,0.28,14,0.28,1.0,25,15,1,1,0.0,True,True,auditable,,probe_country_service
MX,I-Root,dns_root,anycast,all_publicly_visible,86,82,9,0.10465116279069768,0.10465116279069768,0.046511627906976744,0.0,0.046511627906976744,0.05813953488372093,9,0.10465116279069768,0.9534883720930233,43,22,1,1,0.046511627906976744,True,True,auditable,,probe_country_service
MY,I-Root,dns_root,anycast,all_publicly_visible,66,64,2,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,2,0.030303030303030304,0.9696969696969697,33,18,1,1,0.0,True,True,auditable,,probe_country_service
NA,I-Root,dns_root,anycast,all_publicly_visible,3495,3234,564,0.16137339055793992,0.16137339055793992,0.045493562231759654,0.022889842632331903,0.026609442060085836,0.14792560801144491,564,0.16137339055793992,0.9253218884120171,1748,4,1,1,0.0034334763948497852,True,True,auditable,,probe_country_service
NL,I-Root,dns_root,anycast,all_publicly_visible,1143,845,80,0.0699912510936133,0.0699912510936133,0.0,0.0,0.0,0.0699912510936133,80,0.0699912510936133,0.7392825896762905,574,159,1,1,0.005249343832020997,True,True,auditable,,probe_country_service
NO,I-Root,dns_root,anycast,all_publicly_visible,177,169,153,0.864406779661017,0.864406779661017,0.2994350282485876,0.2711864406779661,0.02824858757062147,0.847457627118644,153,0.864406779661017,0.9548022598870056,89,33,1,1,0.0,True,True,auditable,,probe_country_service
NZ,I-Root,dns_root,anycast,all_publicly_visible,196,193,191,0.9744897959183674,0.9744897959183674,0.6887755102040817,0.29081632653061223,0.6479591836734694,0.9642857142857143,191,0.9744897959183674,0.9846938775510204,98,32,1,1,0.0,True,True,auditable,,probe_country_service
PA,I-Root,dns_root,anycast,all_publicly_visible,36,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8888888888888888,18,11,1,1,0.0,True,True,auditable,,probe_country_service
PE,I-Root,dns_root,anycast,all_publicly_visible,38,36,4,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.10526315789473684,0.0,4,0.10526315789473684,0.9473684210526315,19,14,1,1,0.0,True,True,auditable,,probe_country_service
PH,I-Root,dns_root,anycast,all_publicly_visible,118,114,38,0.3220338983050847,0.3220338983050847,0.2711864406779661,0.0847457627118644,0.22033898305084745,0.13559322033898305,38,0.3220338983050847,0.9661016949152542,59,33,1,1,0.0,True,True,auditable,,probe_country_service
PL,I-Root,dns_root,anycast,all_publicly_visible,408,387,30,0.07352941176470588,0.07352941176470588,0.004901960784313725,0.0,0.004901960784313725,0.06862745098039216,30,0.07352941176470588,0.9485294117647058,204,120,1,1,0.0,True,True,auditable,,probe_country_service
PT,I-Root,dns_root,anycast,all_publicly_visible,188,166,67,0.35638297872340424,0.35638297872340424,0.010638297872340425,0.0,0.010638297872340425,0.34574468085106386,67,0.35638297872340424,0.8829787234042553,94,21,1,1,0.0,True,True,auditable,,probe_country_service
RE,I-Root,dns_root,anycast,all_publicly_visible,71,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,36,4,1,1,0.0,True,True,auditable,,probe_country_service
RO,I-Root,dns_root,anycast,all_publicly_visible,162,153,2,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,2,0.012345679012345678,0.9444444444444444,81,43,1,1,0.0,True,True,auditable,,probe_country_service
RS,I-Root,dns_root,anycast,all_publicly_visible,88,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9431818181818182,44,16,1,1,0.0,True,True,auditable,,probe_country_service
RU,I-Root,dns_root,anycast,all_publicly_visible,935,887,291,0.31122994652406416,0.31122994652406416,0.0010695187165775401,0.0,0.0010695187165775401,0.31016042780748665,291,0.31122994652406416,0.948663101604278,465,280,1,1,0.0,True,True,auditable,,probe_country_service
SA,I-Root,dns_root,anycast,all_publicly_visible,30,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6333333333333333,15,8,1,1,0.0,True,True,auditable,,probe_country_service
SE,I-Root,dns_root,anycast,all_publicly_visible,400,378,88,0.22,0.22,0.09,0.08,0.01,0.205,88,0.22,0.945,200,70,1,1,0.0,True,True,auditable,,probe_country_service
SG,I-Root,dns_root,anycast,all_publicly_visible,226,215,189,0.8362831858407079,0.8362831858407079,0.1592920353982301,0.0,0.1592920353982301,0.8362831858407079,189,0.8362831858407079,0.9513274336283186,113,56,1,1,0.0,True,True,auditable,,probe_country_service
SI,I-Root,dns_root,anycast,all_publicly_visible,86,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8372093023255814,43,19,1,1,0.0,True,True,auditable,,probe_country_service
SK,I-Root,dns_root,anycast,all_publicly_visible,96,88,2,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,2,0.020833333333333332,0.9166666666666666,48,21,1,1,0.0,True,True,auditable,,probe_country_service
TH,I-Root,dns_root,anycast,all_publicly_visible,78,76,4,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,0.05128205128205128,4,0.05128205128205128,0.9743589743589743,39,24,1,1,0.0,True,True,auditable,,probe_country_service
TR,I-Root,dns_root,anycast,all_publicly_visible,116,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9396551724137931,58,29,1,1,0.0,True,True,auditable,,probe_country_service
TW,I-Root,dns_root,anycast,all_publicly_visible,126,120,114,0.9047619047619048,0.9047619047619048,0.3492063492063492,0.3333333333333333,0.015873015873015872,0.9047619047619048,114,0.9047619047619048,0.9523809523809523,63,29,1,1,0.0,True,True,auditable,,probe_country_service
UA,I-Root,dns_root,anycast,all_publicly_visible,301,289,8,0.026578073089700997,0.026578073089700997,0.0,0.0,0.0,0.026578073089700997,8,0.026578073089700997,0.9601328903654485,151,104,1,1,0.0,True,True,auditable,,probe_country_service
US,I-Root,dns_root,anycast,all_publicly_visible,3292,3163,494,0.1500607533414338,0.1500607533414338,0.006075334143377886,0.003948967193195626,0.00212636695018226,0.1491494532199271,494,0.1500607533414338,0.9608140947752126,1646,440,1,1,0.0036452004860267314,True,True,auditable,,probe_country_service
UY,I-Root,dns_root,anycast,all_publicly_visible,37,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,19,5,1,1,0.0,True,True,auditable,,probe_country_service
VE,I-Root,dns_root,anycast,all_publicly_visible,70,52,19,0.2714285714285714,0.2714285714285714,0.15714285714285714,0.14285714285714285,0.014285714285714285,0.11428571428571428,19,0.2714285714285714,0.7428571428571429,35,24,1,1,0.0,True,True,auditable,,probe_country_service
VN,I-Root,dns_root,anycast,all_publicly_visible,47,47,28,0.5957446808510638,0.5957446808510638,0.1276595744680851,0.0,0.1276595744680851,0.5531914893617021,28,0.5957446808510638,1.0,24,13,1,1,0.0,True,True,auditable,,probe_country_service
ZA,I-Root,dns_root,anycast,all_publicly_visible,228,222,2,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.008771929824561403,0.0,2,0.008771929824561403,0.9736842105263158,113,63,1,1,0.0,True,True,auditable,,probe_country_service
