probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
CZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,289,281,39,0.13494809688581316,0.13494809688581316,0.06228373702422145,0.01730103806228374,0.05190311418685121,0.10034602076124567,39,0.13494809688581316,0.972318339100346,277,112,281,242,0.5501730103806228,True,True,auditable,,probe_country_service
CZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,159,159,24,0.1509433962264151,0.1509433962264151,0.06918238993710692,0.018867924528301886,0.06289308176100629,0.11320754716981132,24,0.1509433962264151,1.0,157,68,157,137,1.0,True,True,auditable,,probe_country_service
DE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,1622,1571,268,0.16522811344019728,0.16522811344019728,0.06966707768187423,0.014180024660912454,0.059186189889025895,0.1313193588162762,268,0.16522811344019728,0.968557336621455,1585,370,1575,1116,0.5530209617755857,True,True,auditable,,probe_country_service
DE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,897,897,163,0.18171683389074694,0.18171683389074694,0.07023411371237458,0.012263099219620958,0.06131549609810479,0.14715719063545152,163,0.18171683389074694,1.0,888,252,876,639,1.0,True,True,auditable,,probe_country_service
DK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,109,104,78,0.7155963302752294,0.7155963302752294,0.1559633027522936,0.11009174311926606,0.09174311926605505,0.6605504587155964,78,0.7155963302752294,0.9541284403669725,108,35,108,104,0.5412844036697247,True,True,auditable,,probe_country_service
DK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,59,59,46,0.7796610169491526,0.7796610169491526,0.1864406779661017,0.15254237288135594,0.11864406779661017,0.711864406779661,46,0.7796610169491526,1.0,59,24,58,57,1.0,True,True,auditable,,probe_country_service
EE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,39,35,18,0.46153846153846156,0.46153846153846156,0.4358974358974359,0.02564102564102564,0.4358974358974359,0.05128205128205128,18,0.46153846153846156,0.8974358974358975,39,22,39,38,0.5384615384615384,True,True,auditable,,probe_country_service
ES,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,237,222,66,0.27848101265822783,0.27848101265822783,0.17721518987341772,0.012658227848101266,0.16455696202531644,0.18143459915611815,66,0.27848101265822783,0.9367088607594937,228,72,235,213,0.5063291139240507,True,True,auditable,,probe_country_service
ES,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,120,120,38,0.31666666666666665,0.31666666666666665,0.175,0.008333333333333333,0.16666666666666666,0.24166666666666667,38,0.31666666666666665,1.0,116,44,120,107,1.0,True,True,auditable,,probe_country_service
FI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,142,136,93,0.6549295774647887,0.6549295774647887,0.6197183098591549,0.1619718309859155,0.5845070422535211,0.11267605633802817,93,0.6549295774647887,0.9577464788732394,140,48,135,126,0.6901408450704225,True,True,auditable,,probe_country_service
FI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,98,98,65,0.6632653061224489,0.6632653061224489,0.6530612244897959,0.16326530612244897,0.6020408163265306,0.09183673469387756,65,0.6632653061224489,1.0,97,35,94,91,1.0,True,True,auditable,,probe_country_service
