total_traces_processed,empty_trace_count,total_links_seen,same_city_filtered,links_without_landing_candidates,links_without_segment_candidates,links_with_ls_candidates,links_with_geo_candidates,candidate_segments_considered,rtt_infeasible_filtered,candidates_rtt_infeasible,candidates_rtt_feasible,candidates_support_below_threshold,candidates_support_above_threshold,links_with_any_match,links_with_feasible_candidates,links_with_no_feasible_candidate,links_with_only_low_support_feasible_candidates,total_candidates_generated,total_candidates_after_threshold,links_with_parallel_ambiguity,links_with_domestic_candidates
13775,0,107733,0,79912,17885,27821,27821,103041,2466,2466,81032,65584,15448,3209,9116,98617,5907,81032,15448,2744,2350
