probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
SE,J-Root,dns_root,anycast,all_publicly_visible,397,366,139,0.3501259445843829,0.3501259445843829,0.2594458438287154,0.08060453400503778,0.20906801007556675,0.1712846347607053,139,0.3501259445843829,0.9219143576826196,199,70,1,1,0.0,True,True,auditable,,probe_country_service
SG,J-Root,dns_root,anycast,all_publicly_visible,231,164,138,0.5974025974025974,0.5974025974025974,0.1645021645021645,0.0,0.1645021645021645,0.5974025974025974,138,0.5974025974025974,0.70995670995671,115,57,1,1,0.0,True,True,auditable,,probe_country_service
SI,J-Root,dns_root,anycast,all_publicly_visible,87,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8390804597701149,44,19,1,1,0.0,True,True,auditable,,probe_country_service
SK,J-Root,dns_root,anycast,all_publicly_visible,96,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.875,48,21,1,1,0.0,True,True,auditable,,probe_country_service
TH,J-Root,dns_root,anycast,all_publicly_visible,78,55,6,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,6,0.07692307692307693,0.7051282051282052,39,24,1,1,0.0,True,True,auditable,,probe_country_service
TR,J-Root,dns_root,anycast,all_publicly_visible,116,102,17,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.0,0.14655172413793102,0.0,17,0.14655172413793102,0.8793103448275862,58,29,1,1,0.0,True,True,auditable,,probe_country_service
TW,J-Root,dns_root,anycast,all_publicly_visible,128,122,100,0.78125,0.78125,0.3671875,0.3046875,0.109375,0.7421875,100,0.78125,0.953125,64,30,1,1,0.0,True,True,auditable,,probe_country_service
UA,J-Root,dns_root,anycast,all_publicly_visible,300,171,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57,151,104,1,1,0.0,True,True,auditable,,probe_country_service
US,J-Root,dns_root,anycast,all_publicly_visible,3299,2975,301,0.09123976962715974,0.09123976962715974,0.006365565322825098,0.004546832373446499,0.0018187329493785996,0.08760230372840255,301,0.09123976962715974,0.9017884207335556,1647,440,1,1,0.0,True,True,auditable,,probe_country_service
UY,J-Root,dns_root,anycast,all_publicly_visible,38,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9473684210526315,19,5,1,1,0.0,True,True,auditable,,probe_country_service
VE,J-Root,dns_root,anycast,all_publicly_visible,72,39,12,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.1111111111111111,12,0.16666666666666666,0.5416666666666666,36,24,1,1,0.0,True,True,auditable,,probe_country_service
VN,J-Root,dns_root,anycast,all_publicly_visible,48,48,28,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.0,0.16666666666666666,0.5,28,0.5833333333333334,1.0,24,13,1,1,0.0,True,True,auditable,,probe_country_service
ZA,J-Root,dns_root,anycast,all_publicly_visible,224,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7142857142857143,112,63,1,1,0.0,True,True,auditable,,probe_country_service
