unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=J-Root,9,9,9.666666666666666,14.0,14,1.0,1.0,1,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.7777777777777778,0.3333333333333333
probe_country=AF|service_id=J-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0
probe_country=AT|service_id=J-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=J-Root,1020,1020,2.7411764705882353,3.0,14,1.0,1.0,1,0.7970588235294118,0.7990196078431373,0.0,0.7745098039215687,0.07647058823529412,0.9970588235294118,0.7784313725490196
probe_country=AX|service_id=J-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
probe_country=BF|service_id=J-Root,2,2,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.5,0.0,0.0,0.5
probe_country=BG|service_id=J-Root,2,2,3.0,3.0,3,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=BH|service_id=J-Root,4,4,4.0,4.0,4,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.5
probe_country=BR|service_id=J-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CA|service_id=J-Root,250,250,1.88,2.0,3,1.0,1.0,1,0.656,0.648,0.0,0.728,0.0,0.688,0.896
probe_country=CH|service_id=J-Root,66,66,1.6666666666666667,2.0,2,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CK|service_id=J-Root,6,6,3.0,3.0,3,1.0,1.0,1,1.0,1.0,0.0,0.8333333333333334,0.0,1.0,0.6666666666666666
probe_country=CN|service_id=J-Root,48,48,7.145833333333333,2.0,14,1.0,1.0,1,0.9166666666666666,0.4791666666666667,0.0,0.7916666666666666,0.0,0.9166666666666666,0.5833333333333334
probe_country=CO|service_id=J-Root,7,7,1.7142857142857142,2.0,2,1.0,1.0,1,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,1.0
probe_country=CR|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CU|service_id=J-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CV|service_id=J-Root,6,6,1.0,1.0,1,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=CY|service_id=J-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
probe_country=DE|service_id=J-Root,34,34,2.235294117647059,2.0,6,1.0,1.0,1,1.0,0.058823529411764705,0.0,0.5294117647058824,0.0,1.0,0.9411764705882353
probe_country=DK|service_id=J-Root,554,554,5.550541516245487,6.0,7,1.0144404332129964,1.0,2,0.9927797833935018,0.907942238267148,0.0,0.779783393501805,0.0,0.9909747292418772,0.3664259927797834
probe_country=DO|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=EC|service_id=J-Root,15,15,1.4,1.0,2,1.0,1.0,1,0.0,0.0,0.0,0.7333333333333333,0.0,0.13333333333333333,1.0
probe_country=EE|service_id=J-Root,35,35,2.914285714285714,2.0,6,1.0,1.0,1,0.22857142857142856,0.22857142857142856,0.0,0.7714285714285715,0.0,0.0,0.42857142857142855
probe_country=ES|service_id=J-Root,28,28,2.1785714285714284,3.0,3,1.1071428571428572,1.0,2,0.8214285714285714,0.0,0.0,0.42857142857142855,0.0,0.32142857142857145,0.8571428571428571
probe_country=FI|service_id=J-Root,13,13,1.3076923076923077,1.0,3,1.0,1.0,1,0.15384615384615385,0.0,0.0,0.6923076923076923,0.0,0.8461538461538461,1.0
probe_country=FJ|service_id=J-Root,9,9,7.888888888888889,3.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333
probe_country=FM|service_id=J-Root,5,5,2.0,2.0,2,1.0,1.0,1,0.8,0.0,0.0,0.6,0.0,0.8,0.8
probe_country=GB|service_id=J-Root,2,2,2.0,2.0,2,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=GG|service_id=J-Root,2,2,3.0,3.0,3,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
probe_country=GH|service_id=J-Root,4,4,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
probe_country=GP|service_id=J-Root,4,4,3.0,3.0,3,1.0,1.0,1,1.0,1.0,0.0,0.5,0.0,0.5,0.5
probe_country=GQ|service_id=J-Root,2,2,2.0,2.0,2,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=GU|service_id=J-Root,36,36,2.1666666666666665,2.0,3,1.0,1.0,1,0.6944444444444444,0.05555555555555555,0.0,0.6666666666666666,0.19444444444444445,0.8333333333333334,0.7777777777777778
probe_country=HK|service_id=J-Root,277,277,7.823104693140794,10.0,14,1.0,1.0,1,1.0,0.5234657039711191,0.0,0.8194945848375451,0.021660649819494584,0.8700361010830325,0.5342960288808665
probe_country=HN|service_id=J-Root,11,11,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=ID|service_id=J-Root,289,289,5.494809688581315,2.0,14,1.0,1.0,1,0.8788927335640139,0.3356401384083045,0.0,0.7577854671280276,0.0,0.9446366782006921,0.657439446366782
probe_country=IL|service_id=J-Root,130,130,1.2461538461538462,1.0,2,1.0,1.0,1,0.8307692307692308,0.8307692307692308,0.0,1.0,0.0,1.0,0.7153846153846154
probe_country=IM|service_id=J-Root,8,8,1.0,1.0,1,1.0,1.0,1,1.0,0.0,0.0,0.5,0.0,1.0,1.0
probe_country=IN|service_id=J-Root,17,17,6.764705882352941,4.0,14,1.0,1.0,1,1.0,0.29411764705882354,0.0,0.35294117647058826,0.058823529411764705,0.8235294117647058,0.35294117647058826
probe_country=JP|service_id=J-Root,23,23,1.7391304347826086,2.0,3,1.0,1.0,1,1.0,0.43478260869565216,0.0,0.8260869565217391,0.17391304347826086,0.8260869565217391,0.8260869565217391
probe_country=KE|service_id=J-Root,15,15,2.2,1.0,4,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,0.26666666666666666
probe_country=KI|service_id=J-Root,10,10,3.0,3.0,3,1.0,1.0,1,1.0,1.0,0.0,0.7,0.0,1.0,0.6
probe_country=KN|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=KY|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
