country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
ID,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,84,0.21428571428571427,0.2976190476190476,0.369047619047619,16.092109951158452,broad_network_transition_distribution,0.7738095238095238,0.8452380952380952,0.8928571428571429,2.3979430383552396,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,34,25,0.7142857142857143,0.2857142857142857,country_cross_layer_distribution_audit,,
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,70,0.22857142857142856,0.3142857142857143,0.4,15.517983845664396,broad_network_transition_distribution,0.7285714285714285,0.8142857142857143,0.8714285714285714,2.6983745654693063,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,27,23,0.7714285714285715,0.22857142857142856,service_country_cross_layer_distribution_audit,ID,J-Root
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,81,0.4444444444444444,0.6419753086419753,0.7160493827160493,5.805758384847596,broad_network_transition_distribution,0.691358024691358,0.8395061728395061,0.9382716049382716,2.664921525862366,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,23,5,0.8148148148148148,0.18518518518518517,country_cross_layer_distribution_audit,,
SG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,58,0.3448275862068966,0.6206896551724138,0.8793103448275863,4.053479853393723,weak_network_transition_concentration,0.6896551724137931,0.9655172413793104,1.0,2.070177860188262,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,26,12,0.0,1.0,country_cross_layer_distribution_audit,,
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,63,0.38095238095238093,0.6349206349206349,0.6984126984126984,6.386705762851598,broad_network_transition_distribution,0.6666666666666666,0.8253968253968254,0.9047619047619047,2.9805805551846243,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,17,4,0.7777777777777778,0.2222222222222222,service_country_cross_layer_distribution_audit,TW,J-Root
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,46,0.32608695652173914,0.6304347826086957,0.7608695652173914,5.239430447050016,broad_network_transition_distribution,0.5,0.9565217391304348,1.0,2.3183756196291307,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,14,6,0.0,1.0,service_country_cross_layer_distribution_audit,SG,J-Root
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,166,0.6024096385542169,0.6987951807228916,0.7951807228915664,4.36917431867362,broad_network_transition_distribution,0.4939759036144578,0.9036144578313252,0.9759036144578312,2.746610161163364,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,43,14,0.3373493975903614,0.6626506024096386,country_cross_layer_distribution_audit,,
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,207,0.4927536231884058,0.7536231884057971,0.855072463768116,3.8760522142019735,weak_network_transition_concentration,0.4782608695652174,0.8599033816425121,0.9758454106280193,2.9612798760662598,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,63,30,0.9855072463768116,0.014492753623188406,service_country_cross_layer_distribution_audit,AU,J-Root
AU,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,248,0.4838709677419355,0.7419354838709677,0.8346774193548387,4.292931096701217,weak_network_transition_concentration,0.46774193548387094,0.8669354838709677,0.971774193548387,2.9627235137744736,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,73,33,0.9879032258064516,0.012096774193548387,country_cross_layer_distribution_audit,,
