country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,245,0.1346938775510204,0.21632653061224488,0.2979591836734694,41.82664887505561,broad_network_transition_distribution,0.7551020408163265,0.8040816326530612,0.8489795918367347,3.0562551237265407,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,61,24,0.8204081632653061,0.17959183673469387,service_country_cross_layer_distribution_audit,DK,Topology-IPv4-ICMP
CA,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,190,0.15789473684210525,0.23684210526315788,0.3157894736842105,27.8958576814531,broad_network_transition_distribution,0.7473684210526316,0.8894736842105263,0.9947368421052631,2.137206119921857,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,62,25,0.6105263157894737,0.3894736842105263,country_cross_layer_distribution_audit,,
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,123,0.08130081300813008,0.14634146341463417,0.21138211382113822,43.52268732943469,broad_network_transition_distribution,0.7398373983739838,0.8048780487804879,0.8455284552845529,3.262690973963862,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36,25,0.8617886178861789,0.13821138211382114,service_country_cross_layer_distribution_audit,HK,Topology-IPv4-ICMP
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,132,0.2196969696969697,0.34090909090909094,0.4393939393939394,20.526937396173725,broad_network_transition_distribution,0.7348484848484849,0.803030303030303,0.8484848484848485,3.2700517564824865,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,47,13,0.8560606060606061,0.14393939393939395,service_country_cross_layer_distribution_audit,PT,Topology-IPv4-ICMP
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1039,0.21270452358036573,0.33012512030798846,0.4128970163618864,34.36554725135362,broad_network_transition_distribution,0.697786333012512,0.8065447545717036,0.8768046198267565,3.152764856010262,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,363,197,0.9355149181905679,0.06448508180943215,country_cross_layer_distribution_audit,,
FI,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,123,0.35772357723577236,0.43902439024390244,0.5121951219512195,13.223222753538012,broad_network_transition_distribution,0.6747967479674797,0.8536585365853658,0.9186991869918699,2.85773040221183,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,82,37,0.12195121951219512,0.8780487804878049,country_cross_layer_distribution_audit,,
ID,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,411,0.1411192214111922,0.1873479318734793,0.23357664233576642,89.31297296705614,broad_network_transition_distribution,0.6277372262773723,0.8029197080291971,0.9367396593673967,3.2698174142682426,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,131,99,0.8661800486618005,0.13381995133819952,country_cross_layer_distribution_audit,,
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,54,0.12962962962962962,0.25925925925925924,0.35185185185185186,19.858701195422462,broad_network_transition_distribution,0.5185185185185185,0.9259259259259258,0.9629629629629629,2.6543202369721537,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,13,10,0.9259259259259259,0.07407407407407407,service_country_cross_layer_distribution_audit,VN,Topology-IPv4-ICMP
SE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,525,0.518095238095238,0.6647619047619047,0.7276190476190476,7.83549527848012,broad_network_transition_distribution,0.4838095238095238,0.9066666666666667,0.9771428571428571,2.7223078203554967,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,245,141,0.7409523809523809,0.259047619047619,country_cross_layer_distribution_audit,,
PH,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,40,0.225,0.42500000000000004,0.55,11.459355157347483,broad_network_transition_distribution,0.45,0.8500000000000001,0.925,3.3094458303414798,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,11,0.125,0.875,country_cross_layer_distribution_audit,,
