probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
AD,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,2,2.0,2,landing_region_0230::landing_region_0230,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.5,0.5,probe_country_service
AE,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,10,10.0,7,landing_region_0337::landing_region_0377,0.4,0.5,0.6000000000000001,5.743491774985174,broad_corridor_observation_distribution,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,1,0.6,0.4,probe_country_service
AF,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4,4.0,3,landing_region_0223::landing_region_0223,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,1.0,0.0,probe_country_service
AL,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,9,9.0,5,landing_region_0041::landing_region_0041,0.5555555555555556,0.6666666666666667,0.7777777777777778,3.680661177206624,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.6666666666666666,0.3333333333333333,probe_country_service
AM,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,3,3.0,3,landing_region_0041::landing_region_0041,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.6666666666666666,0.3333333333333333,probe_country_service
AO,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4,4.0,2,landing_region_0174::landing_region_0370,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,0.25,0.75,probe_country_service
AR,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,29,29.0,14,landing_region_0041::landing_region_0041,0.2413793103448276,0.4137931034482759,0.5517241379310345,10.311755570755382,broad_corridor_observation_distribution,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,1,0.7586206896551724,0.2413793103448276,probe_country_service
AT,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,99,99.0,28,landing_region_0132::landing_region_0132,0.20202020202020202,0.35353535353535354,0.48484848484848486,15.117597756356023,broad_corridor_observation_distribution,False,False,False,False,insufficient_minimum_unique_probes,minimum_unique_probes,9,7,1,0.8080808080808081,0.1919191919191919,probe_country_service
AU,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,549,549.0,27,landing_region_0041::landing_region_0041,0.5081967213114754,0.6120218579234973,0.6830601092896175,7.0632134171887575,broad_corridor_observation_distribution,False,False,True,True,auditable,,117,54,1,0.8834244080145719,0.11657559198542805,probe_country_service
AX,Topology-IPv4-ICMP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,7,7.0,6,landing_region_0415::landing_region_0415,0.2857142857142857,0.42857142857142855,0.5714285714285714,5.742347492053467,broad_corridor_observation_distribution,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.5714285714285714,0.42857142857142855,probe_country_service
