probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
BH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,5,5,4,0.8,1.0,5,2,5,5,0.6,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BJ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,7,7,4,0.5714285714285714,1.0,7,4,7,7,0.7142857142857143,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,18,18,2,0.1111111111111111,1.0,18,9,18,17,0.5555555555555556,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
BR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,88,81,18,0.20454545454545456,0.9204545454545454,87,58,84,78,0.5909090909090909,True,True,auditable,,probe_country_service
BT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,1,1,0.5,0.5,2,2,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,23,23,4,0.17391304347826086,1.0,23,14,23,23,0.5217391304347826,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
BZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,276,264,96,0.34782608695652173,0.9565217391304348,269,85,270,247,0.5797101449275363,True,True,auditable,,probe_country_service
CD,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,0,0.0,1.0,3,3,3,3,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
CG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,2,1.0,1.0,2,2,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,332,325,79,0.23795180722891565,0.9789156626506024,321,81,314,276,0.5421686746987951,True,True,auditable,,probe_country_service
CI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,77,75,8,0.1038961038961039,0.974025974025974,76,33,77,74,0.5844155844155844,True,True,auditable,,probe_country_service
CM,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,2,1.0,1.0,2,2,2,2,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,53,44,15,0.2830188679245283,0.8301886792452831,50,23,53,51,0.5660377358490566,True,True,auditable,,probe_country_service
CO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,31,30,8,0.25806451612903225,0.967741935483871,31,22,31,31,0.5483870967741935,True,True,auditable,,probe_country_service
CR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,18,13,1,0.05555555555555555,0.7222222222222222,16,8,18,18,0.3888888888888889,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CV,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,4,3,1,0.25,0.75,4,2,4,4,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,1,0.5,1.0,2,2,2,2,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,13,12,9,0.6923076923076923,0.9230769230769231,13,6,13,13,0.6923076923076923,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,289,281,39,0.13494809688581316,0.972318339100346,277,112,281,242,0.5501730103806228,True,True,auditable,,probe_country_service
DE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1622,1571,268,0.16522811344019728,0.968557336621455,1585,370,1575,1116,0.5530209617755857,True,True,auditable,,probe_country_service
DJ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,2,0.6666666666666666,1.0,3,2,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
DK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,109,104,78,0.7155963302752294,0.9541284403669725,108,35,108,104,0.5412844036697247,True,True,auditable,,probe_country_service
DO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,9,9,5,0.5555555555555556,1.0,9,7,9,9,0.7777777777777778,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
DZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
EC,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,23,22,3,0.13043478260869565,0.9565217391304348,23,18,23,21,0.6956521739130435,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
EE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,39,35,18,0.46153846153846156,0.8974358974358975,39,22,39,38,0.5384615384615384,True,True,auditable,,probe_country_service
EG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,0,0.0,1.0,2,1,2,2,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ES,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,237,222,66,0.27848101265822783,0.9367088607594937,228,72,235,213,0.5063291139240507,True,True,auditable,,probe_country_service
ET,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,142,136,93,0.6549295774647887,0.9577464788732394,140,48,135,126,0.6901408450704225,True,True,auditable,,probe_country_service
FJ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,1,1,0.5,0.5,2,2,2,2,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FM,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,2,1.0,1.0,2,1,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,969,933,153,0.15789473684210525,0.9628482972136223,946,162,948,759,0.5500515995872033,True,True,auditable,,probe_country_service
GB,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,533,508,101,0.1894934333958724,0.9530956848030019,520,184,522,428,0.5215759849906192,True,True,auditable,,probe_country_service
GE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,10,10,6,0.6,1.0,10,6,10,10,0.8,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
GF,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,1,0.5,1.0,1,1,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,1,0.3333333333333333,1.0,3,3,3,3,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GP,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,1,0.5,1.0,2,2,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GQ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,74,65,9,0.12162162162162163,0.8783783783783784,72,26,74,73,0.5945945945945946,True,True,auditable,,probe_country_service
GT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,4,4,0,0.0,1.0,4,3,4,4,0.25,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,9,8,8,0.8888888888888888,0.8888888888888888,9,5,9,9,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,54,48,44,0.8148148148148148,0.8888888888888888,49,32,54,52,0.48148148148148145,True,True,auditable,,probe_country_service
HN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,8,8,6,0.75,1.0,8,6,8,7,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,42,37,2,0.047619047619047616,0.8809523809523809,42,20,42,37,0.5238095238095238,True,True,auditable,,probe_country_service
HT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
HU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,55,53,12,0.21818181818181817,0.9636363636363636,55,23,51,48,0.5454545454545454,True,True,auditable,,probe_country_service
ID,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,79,78,71,0.8987341772151899,0.9873417721518988,77,56,79,76,0.6329113924050633,True,True,auditable,,probe_country_service
IE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,91,89,19,0.2087912087912088,0.978021978021978,88,25,90,84,0.6483516483516484,True,True,auditable,,probe_country_service
IL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,29,28,17,0.5862068965517241,0.9655172413793104,29,12,29,29,0.4827586206896552,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
IM,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,3,1.0,1.0,3,3,3,3,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,138,120,51,0.3695652173913043,0.8695652173913043,133,59,131,125,0.5144927536231884,True,True,auditable,,probe_country_service
IQ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,8,8,3,0.375,1.0,8,6,8,8,0.625,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,46,27,4,0.08695652173913043,0.5869565217391305,44,22,43,42,0.41304347826086957,True,True,auditable,,probe_country_service
IS,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,11,11,3,0.2727272727272727,1.0,11,8,11,11,0.6363636363636364,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
IT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,313,298,63,0.2012779552715655,0.952076677316294,305,102,303,259,0.5878594249201278,True,True,auditable,,probe_country_service
JO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,1,0,0.0,0.5,2,2,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,231,214,57,0.24675324675324675,0.9264069264069265,221,98,228,207,0.5454545454545454,True,True,auditable,,probe_country_service
KE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,15,13,5,0.3333333333333333,0.8666666666666667,15,10,15,15,0.4,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,20,18,3,0.15,0.9,20,13,20,19,0.6,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,0,0.0,1.0,3,3,3,3,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,2,0.6666666666666666,1.0,2,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,23,19,8,0.34782608695652173,0.8260869565217391,22,12,23,23,0.43478260869565216,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,1,1,0.5,0.5,2,2,2,2,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,54,53,8,0.14814814814814814,0.9814814814814815,53,20,54,53,0.5740740740740741,True,True,auditable,,probe_country_service
LA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LB,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,0,0.0,1.0,2,2,2,2,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LC,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,2,1.0,1.0,2,2,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,1,0.3333333333333333,1.0,3,3,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
LK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,13,12,8,0.6153846153846154,0.9230769230769231,13,6,13,13,0.46153846153846156,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LS,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,36,35,6,0.16666666666666666,0.9722222222222222,36,21,36,35,0.6388888888888888,True,True,auditable,,probe_country_service
LU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,38,36,3,0.07894736842105263,0.9473684210526315,38,20,37,37,0.42105263157894735,True,True,auditable,,probe_country_service
LV,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,30,29,6,0.2,0.9666666666666667,30,19,30,29,0.4666666666666667,True,True,auditable,,probe_country_service
MA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MD,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,25,23,2,0.08,0.92,25,15,24,24,0.64,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ME,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,6,6,0,0.0,1.0,6,5,6,6,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,1,0.5,1.0,2,1,2,2,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,10,9,3,0.3,0.9,10,8,10,9,0.7,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ML,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MM,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,2,0.6666666666666666,1.0,3,3,3,3,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,7,7,3,0.42857142857142855,1.0,7,7,7,7,0.5714285714285714,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MP,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,9,9,9,1.0,1.0,8,2,9,9,0.4444444444444444,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,7,7,6,0.8571428571428571,1.0,7,3,7,7,0.8571428571428571,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
