country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
CH,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,56,56.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,32,13,1,0.9107142857142857,0.08928571428571429,country_corridor_concentration_summary,,
IL,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,82,82.0,2,landing_region_0083::landing_region_0083,0.9512195121951219,1.0,1.0,1.2152000180923734,severe_corridor_observation_concentration,True,True,True,True,auditable,,35,25,1,0.9512195121951219,0.04878048780487805,country_corridor_concentration_summary,,
HK,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,962,962.0,9,landing_region_0230::landing_region_0230,0.9033264033264033,0.9511434511434511,0.9656964656964657,1.592599108926624,severe_corridor_observation_concentration,True,True,True,True,auditable,,502,305,1,0.8690228690228691,0.13097713097713098,country_corridor_concentration_summary,,
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,312,312.0,14,landing_region_0132::landing_region_0132,0.8878205128205128,0.9198717948717948,0.9391025641025641,1.8040656561627126,severe_corridor_observation_concentration,True,True,True,True,auditable,,82,43,1,0.9230769230769231,0.07692307692307693,service_country_corridor_concentration_summary,SG,Topology-IPv4-ICMP
TW,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,629,629.0,10,landing_region_0719::landing_region_0719,0.8251192368839427,0.9157392686804451,0.9491255961844197,2.0259217806299454,severe_corridor_observation_concentration,True,True,True,True,auditable,,152,98,1,0.9538950715421304,0.046104928457869634,country_corridor_concentration_summary,,
SG,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1962,1962.0,23,landing_region_0132::landing_region_0132,0.817533129459735,0.8634046890927625,0.9031600407747197,2.3868527097678904,severe_corridor_observation_concentration,True,True,True,True,auditable,,823,449,1,0.8042813455657493,0.19571865443425077,country_corridor_concentration_summary,,
PT,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,249,249.0,10,landing_region_0239::landing_region_0239,0.8112449799196787,0.8714859437751004,0.9116465863453815,2.318584693545316,severe_corridor_observation_concentration,True,True,True,True,auditable,,117,65,1,0.8192771084337349,0.18072289156626506,country_corridor_concentration_summary,,
NO,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,192,192.0,12,landing_region_0335::landing_region_0335,0.7916666666666666,0.859375,0.8854166666666666,2.5746082244672825,moderate_corridor_observation_concentration,True,True,True,True,auditable,,58,32,1,1.0,0.0,country_corridor_concentration_summary,,
CN,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,60,60.0,3,landing_region_0230::landing_region_0230,0.7833333333333333,0.9833333333333334,1.0,1.7885661719229788,moderate_corridor_observation_concentration,True,True,True,True,auditable,,38,28,1,0.85,0.15,country_corridor_concentration_summary,,
DK,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,262,262.0,4,landing_region_0051::landing_region_0051,0.7824427480916031,0.9198473282442748,0.9866412213740459,2.019983028072767,moderate_corridor_observation_concentration,True,True,True,True,auditable,,90,49,1,0.7175572519083969,0.2824427480916031,country_corridor_concentration_summary,,
