country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
AE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,23,23.0,6,landing_region_1392e3aea9b8::landing_region_8dc97f28b4d0,0.782608695652174,0.8695652173913044,0.9130434782608696,0.8433273105947622,0.47066993370382104,2.3240870856418554,moderate_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,17,14,1,0.782608695652174,0.21739130434782608,transition_near_country
AL,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_6c6f20567c17::landing_region_ac34543a7a05,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
AO,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,5,5.0,1,landing_region_593e1abfd2fb::landing_region_a33078e57a08,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,3,1,0.0,1.0,transition_near_country
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,373,373.0,19,landing_region_3996aeca3c5e::landing_region_58084817cbe7,0.28418230563002683,0.418230563002681,0.5107238605898123,2.2577778157411887,0.7667938889942142,9.561817420490579,broad_corridor_observation_distribution,False,False,True,True,auditable,,232,111,1,0.8525469168900804,0.14745308310991956,transition_near_country
AX,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,3,3.0,2,landing_region_3eb4f4d89687::landing_region_f4011a851fe0,0.8333333333333334,1.0,1.0,0.45056120886630463,0.6500224216483541,1.5691925832141966,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.6666666666666666,0.3333333333333333,transition_near_country
BH,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,3,3.0,3,landing_region_08ea81d123b5::landing_region_445416594174,0.6666666666666666,0.8333333333333333,1.0,0.8675632284814613,0.7896900821428475,2.3811015779522995,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,0.0,1.0,transition_near_country
BJ,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,2,2.0,2,landing_region_8afa8229a8fd::landing_region_c88b92706e9c,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.0,1.0,transition_near_country
BR,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,146,146.0,20,landing_region_5113b57f1083::landing_region_7f124bf07cd8,0.3287671232876712,0.5273972602739726,0.7123287671232876,2.071454500228748,0.6914684995436108,7.936358161715557,broad_corridor_observation_distribution,False,False,True,True,auditable,,118,89,1,0.6438356164383562,0.3561643835616438,transition_near_country
CA,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,101,101.0,26,landing_region_ad2e1f237edf::landing_region_df3d1db01d0e,0.27722772277227725,0.37343234323432345,0.46963696369636965,2.517097423858001,0.7725668636530144,12.39257401994704,broad_corridor_observation_distribution,False,False,True,True,auditable,,78,33,1,0.22772277227722773,0.7722772277227723,transition_near_country
CL,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,51,51.0,3,landing_region_0c894d5ef6d3::landing_region_8c0e5886c6bc,0.5294117647058824,0.9803921568627452,1.0,0.7729244102049664,0.703546117385973,2.166091540616593,moderate_corridor_observation_concentration,True,True,True,True,auditable,,42,26,1,0.47058823529411764,0.5294117647058824,transition_near_country
