probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
CZ,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,13,0.15384615384615385,0.3076923076923077,0.38461538461538464,2.351673301904631,0.9807239409418418,10.50312993618945,broad_network_transition_distribution,0.15384615384615385,0.3076923076923077,0.46153846153846156,2.1383972463477243,0.9732265278682556,8.485826035113762,-0.007497413073586201,0.007497413073586201,broad_corridor_observation_distribution,network_and_physical_both_broad,0.15384615384615385,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,11,10,0.6153846153846154,0.38461538461538464
DE,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,195,0.09230769230769231,0.13846153846153847,0.18461538461538463,4.31611980567957,0.9200170002376203,74.8974470887221,broad_network_transition_distribution,0.2358974358974359,0.3641025641025641,0.441025641025641,3.184286688513078,0.7910580076374722,24.150055748274426,-0.1289589926001481,0.1289589926001481,broad_corridor_observation_distribution,network_and_physical_both_broad,0.07692307692307693,True,True,True,True,True,auditable,,137,61,0.717948717948718,0.28205128205128205
DE,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,127,0.09448818897637795,0.14173228346456693,0.1889763779527559,4.1283433445489095,0.9394450132980626,62.07500081657672,broad_network_transition_distribution,0.25984251968503935,0.39370078740157477,0.45669291338582674,2.9370181744722963,0.8016838416176499,18.859526568397573,-0.1377611716804127,0.1377611716804127,broad_corridor_observation_distribution,network_and_physical_both_broad,0.023622047244094488,True,True,True,True,True,auditable,,83,39,0.7401574803149606,0.25984251968503935
DJ,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4,0.25,0.5,0.75,1.3862943611198906,1.0,4.0,weak_network_transition_concentration,0.75,1.0,1.0,0.5623351446188083,0.8112781244591328,1.7547653506033232,-0.18872187554086717,0.18872187554086717,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.5,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2,2,0.75,0.25
DJ,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,3,0.3333333333333333,0.6666666666666666,1.0,1.0986122886681096,0.9999999999999998,2.9999999999999996,weak_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,-0.9999999999999998,0.9999999999999998,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.3333333333333333,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,1.0,0.0
DK,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,203,0.14285714285714285,0.24137931034482757,0.33004926108374383,3.4162689128591017,0.8413537399702034,30.45557038396048,broad_network_transition_distribution,0.9507389162561576,0.9655172413793103,0.9753694581280787,0.279867890140866,0.14382364482591053,1.3229550253901068,-0.6975300951442929,0.6975300951442929,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.04926108374384237,True,True,True,True,True,auditable,,65,26,0.8226600985221675,0.17733990147783252
DK,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,110,0.13636363636363635,0.23636363636363636,0.33636363636363636,3.2673046139011097,0.8741555427795442,26.24051561647968,broad_network_transition_distribution,0.9454545454545454,0.9636363636363636,0.9818181818181818,0.2842145273111204,0.176592414727746,1.3287179464681673,-0.6975631280517982,0.6975631280517982,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.045454545454545456,True,True,True,True,True,auditable,,37,19,0.8454545454545455,0.15454545454545454
DO,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,5,0.6,0.8,1.0,0.9502705392332347,0.8649735207179272,2.586409289858933,moderate_network_transition_concentration,0.8,1.0,1.0,0.5004024235381879,0.7219280948873623,1.6493848884661177,-0.1430454258305649,0.1430454258305649,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,5,0.0,1.0
DO,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,5,0.6,0.8,1.0,0.9502705392332347,0.8649735207179272,2.586409289858933,moderate_network_transition_concentration,0.8,1.0,1.0,0.5004024235381879,0.7219280948873623,1.6493848884661177,-0.1430454258305649,0.1430454258305649,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,5,0.0,1.0
EC,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,5,0.4,0.6000000000000001,0.8,1.3321790402101223,0.9609640474436812,3.7892914162759954,weak_network_transition_concentration,0.2,0.4,0.6000000000000001,1.6094379124341005,1.0000000000000002,5.000000000000001,0.039035952556318976,-0.039035952556318976,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.6,0.4
EC,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
