unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AD|service_id=Topology-IPv4-ICMP,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=AE|service_id=Topology-IPv4-ICMP,7,7,1.2857142857142858,1.0,3,1.0,1.0,1,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.8571428571428571
probe_country=AF|service_id=Topology-IPv4-ICMP,2,2,1.5,1.5,2,2.0,2.0,2,0.0,0.0,0.5,0.5,0.0,1.0,1.0
probe_country=AL|service_id=Topology-IPv4-ICMP,4,4,2.5,3.0,3,1.0,1.0,1,0.5,0.0,0.0,0.5,0.25,0.0,0.75
probe_country=AM|service_id=Topology-IPv4-ICMP,3,3,1.6666666666666667,2.0,2,1.3333333333333333,1.0,2,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
probe_country=AO|service_id=Topology-IPv4-ICMP,6,6,2.0,1.0,4,1.0,1.0,1,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0
probe_country=AR|service_id=Topology-IPv4-ICMP,24,24,1.75,2.0,4,1.0416666666666667,1.0,2,0.16666666666666666,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.5416666666666666,0.2916666666666667,0.4583333333333333
probe_country=AT|service_id=Topology-IPv4-ICMP,29,29,2.9655172413793105,2.0,12,1.206896551724138,1.0,2,0.5517241379310345,0.13793103448275862,0.27586206896551724,0.41379310344827586,0.20689655172413793,0.3793103448275862,0.5517241379310345
probe_country=AU|service_id=Topology-IPv4-ICMP,247,247,2.0931174089068825,2.0,12,1.174089068825911,1.0,2,0.242914979757085,0.0728744939271255,0.1659919028340081,0.23076923076923078,0.3319838056680162,0.757085020242915,0.8502024291497976
probe_country=AX|service_id=Topology-IPv4-ICMP,5,5,1.8,1.0,4,1.8,2.0,2,0.2,0.4,0.4,0.4,0.0,0.4,0.6
probe_country=AZ|service_id=Topology-IPv4-ICMP,2,2,1.5,1.5,2,2.0,2.0,2,0.0,0.0,0.5,0.5,0.0,1.0,1.0
