country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,355.0,0.08169014084507042,0.15211267605633805,0.2112676056338028,4.008675521824444,0.8595964139181512,55.07387808609448,broad_network_transition_distribution,0.9183098591549296,0.9380281690140845,0.952112676056338,0.4703414772095148,0.17368270241743672,1.6005406480653284,-0.6859137115007146,0.6859137115007146,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.05070422535211268,True,True,True,True,True,auditable,,103.0,50.0,0.9183098591549296,0.08169014084507042,service_country_cross_layer_distribution_audit,SG,Topology-IPv4-ICMP,all_publicly_visible
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,185.0,0.0918918918918919,0.15675675675675677,0.22162162162162163,3.832682688816545,0.8904797222672337,46.18627559059854,broad_network_transition_distribution,0.9135135135135135,0.9405405405405405,0.9513513513513514,0.46814525498357007,0.20331290096855525,1.5970293623137828,-0.6871668212986785,0.6871668212986785,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.07027027027027027,True,True,True,True,True,auditable,,58.0,34.0,0.9135135135135135,0.08648648648648649,service_country_cross_layer_distribution_audit,SG,Topology-IPv4-ICMP,resolved_entry_only
NO,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,182.0,0.14835164835164835,0.2857142857142857,0.34615384615384615,3.2528177502074755,0.8496010499156029,25.863113133067777,broad_network_transition_distribution,0.8260073260073261,0.8855311355311356,0.9065934065934067,0.827283848875713,0.322534184337446,2.2870981917886626,-0.527066865578157,0.527066865578157,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.027472527472527472,True,True,True,True,True,auditable,,78.0,35.0,1.0,0.0,country_cross_layer_distribution_audit,,,
SG,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1962.0,0.0871559633027523,0.15851172273190622,0.22782874617737003,4.411383668661735,0.7487525570208666,82.38337597305268,broad_network_transition_distribution,0.817533129459735,0.8634046890927625,0.8835372069317023,0.9208738287742815,0.2707498934755304,2.5114840383790322,-0.4780026635453362,0.4780026635453362,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.06472986748216106,True,True,True,True,True,auditable,,996.0,572.0,0.8042813455657493,0.19571865443425077,country_cross_layer_distribution_audit,,,
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,46.0,0.2391304347826087,0.3695652173913043,0.4565217391304348,2.7087806014648796,0.8763323837632442,15.010960007549539,broad_network_transition_distribution,0.7608695652173914,0.8478260869565217,0.8695652173913044,1.0330747609349828,0.43082563807274743,2.8096916969401997,-0.44550674569049675,0.44550674569049675,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.10869565217391304,True,True,True,True,True,auditable,,26.0,17.0,0.7391304347826086,0.2608695652173913,service_country_cross_layer_distribution_audit,TH,Topology-IPv4-ICMP,all_publicly_visible
CA,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,190.0,0.15789473684210525,0.28421052631578947,0.3631578947368421,3.137562352019604,0.8194975781478991,23.047616351656128,broad_network_transition_distribution,0.7347368421052631,0.8768421052631579,0.9821052631578947,0.8410761062342487,0.40447210915811654,2.3188609753886666,-0.4150254689897826,0.4150254689897826,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.1631578947368421,True,True,True,True,True,auditable,,89.0,49.0,0.6105263157894737,0.3894736842105263,country_cross_layer_distribution_audit,,,
FI,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,123.0,0.35772357723577236,0.43902439024390244,0.5121951219512195,2.581974583348095,0.7748547772094388,13.223222753538012,broad_network_transition_distribution,0.6747967479674797,0.8536585365853658,0.9186991869918699,1.0500277441316526,0.539607517151505,2.85773040221183,-0.23524726005793384,0.23524726005793384,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.08943089430894309,True,True,True,True,True,auditable,,113.0,54.0,0.12195121951219512,0.8780487804878049,country_cross_layer_distribution_audit,,,
IL,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,79.0,0.5189873417721519,0.6582278481012658,0.7215189873417721,1.9011154668398245,0.645663055098538,6.693356496887703,broad_network_transition_distribution,0.6286919831223629,0.8016877637130801,0.9493670886075949,1.0288174564501713,0.7421349212003296,2.79775541011001,0.09647186610179159,-0.09647186610179159,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36.0,27.0,0.9493670886075949,0.05063291139240506,country_cross_layer_distribution_audit,,,
ES,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,35.0,0.5142857142857142,0.7714285714285714,0.8285714285714285,1.4642621415100756,0.666414419633544,4.324351303524044,weak_network_transition_concentration,0.4857142857142857,0.8857142857142857,0.9428571428571428,1.0839845236411512,0.6735174530602067,2.956436102927441,0.0071030334266627415,-0.0071030334266627415,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.02857142857142857,True,True,True,True,True,auditable,,35.0,27.0,0.02857142857142857,0.9714285714285714,country_cross_layer_distribution_audit,,,
PH,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,40.0,0.225,0.42500000000000004,0.55,2.391067878088957,0.8623954425369588,10.925154448989018,broad_network_transition_distribution,0.45,0.8500000000000001,0.925,1.1967807525146414,0.6679360556304197,3.3094458303414798,-0.19445938690653908,0.19445938690653908,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.1,True,True,True,True,True,auditable,,36.0,21.0,0.125,0.875,country_cross_layer_distribution_audit,,,
