country,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_country_observation_mass,rank_within_country,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
BR,landing_region_7f124bf07cd8::landing_region_a33078e57a08,"Rio de Janeiro, Brazil -> Fortaleza, Brazil",28.0,28,28,28,28,27,71,63,0.3888888888888889,1,True,False,False,28.0,0.0
BR,landing_region_a33078e57a08::landing_region_bd03623e84bf,"Fortaleza, Brazil -> Hollywood, FL, United States",11.0,12,12,12,12,9,71,63,0.1527777777777778,2,False,True,False,0.0,11.0
BR,landing_region_5113b57f1083::landing_region_7f124bf07cd8,"Praia Grande, Brazil -> Rio de Janeiro, Brazil",5.0,5,5,5,5,5,71,63,0.06944444444444445,3,False,False,True,5.0,0.0
BR,landing_region_4d0efd9bb45b::landing_region_5113b57f1083,"Lurin, Peru -> Praia Grande, Brazil",4.0,4,4,4,4,4,71,63,0.05555555555555555,4,False,False,False,0.0,4.0
BR,landing_region_5113b57f1083::landing_region_e7752fc032df,"Praia Grande, Brazil -> Salvador, Brazil",4.0,4,4,4,4,4,71,63,0.05555555555555555,5,False,False,False,4.0,0.0
BR,landing_region_38c81e7bfa6f::landing_region_5113b57f1083,"Porto Alegre, Brazil -> Praia Grande, Brazil",3.0,3,3,3,3,3,71,63,0.041666666666666664,6,False,False,False,3.0,0.0
BR,landing_region_466f092d0a6e::landing_region_5113b57f1083,"Fort Amador, Panama -> Praia Grande, Brazil",3.0,3,3,3,3,2,71,63,0.041666666666666664,7,False,False,False,0.0,3.0
BR,landing_region_a33078e57a08::landing_region_e7752fc032df,"Fortaleza, Brazil -> Salvador, Brazil",3.0,3,3,3,3,3,71,63,0.041666666666666664,8,False,False,False,3.0,0.0
BR,landing_region_09d9f94c7c1e::landing_region_7f124bf07cd8,"Virginia Beach, VA, United States -> Rio de Janeiro, Brazil",2.0,2,2,2,2,2,71,63,0.027777777777777776,9,False,False,False,0.0,2.0
BR,landing_region_38c81e7bfa6f::landing_region_7f124bf07cd8,"Porto Alegre, Brazil -> Rio de Janeiro, Brazil",2.0,2,2,2,2,2,71,63,0.027777777777777776,10,False,False,False,2.0,0.0
BR,landing_region_047255f97e15::landing_region_a33078e57a08,"Boca Raton, FL, United States -> Fortaleza, Brazil",1.0,2,2,2,2,2,71,63,0.013888888888888888,11,False,False,False,0.0,1.0
BR,landing_region_7f124bf07cd8::landing_region_bd03623e84bf,"Rio de Janeiro, Brazil -> Hollywood, FL, United States",1.0,1,1,1,1,1,71,63,0.013888888888888888,12,False,False,False,0.0,1.0
BR,landing_region_7f124bf07cd8::landing_region_cd268a4c9784,"Rio de Janeiro, Brazil -> Macaé, Brazil",1.0,1,1,1,1,1,71,63,0.013888888888888888,13,False,False,False,1.0,0.0
BR,landing_region_7f124bf07cd8::landing_region_e7752fc032df,"Rio de Janeiro, Brazil -> Salvador, Brazil",1.0,1,1,1,1,1,71,63,0.013888888888888888,14,False,False,False,1.0,0.0
BR,landing_region_8097907bf2bf::landing_region_c9bc763c2a01,"Breves, Brazil -> Belém, Brazil",1.0,1,1,1,1,1,71,63,0.013888888888888888,15,False,False,False,1.0,0.0
BR,landing_region_a1ea516736ed::landing_region_e7752fc032df,"Recife, Brazil -> Salvador, Brazil",1.0,1,1,1,1,1,71,63,0.013888888888888888,16,False,False,False,1.0,0.0
BR,landing_region_e7752fc032df::landing_region_e894f8f8667d,"Salvador, Brazil -> Aracajú, Brazil",1.0,1,1,1,1,1,71,63,0.013888888888888888,17,False,False,False,1.0,0.0
CA,landing_region_82a1b23200f3::landing_region_c94f4fef1bdd,"Snug Cove, BC, Canada -> Gambier Harbour, BC, Canada",139.6,142,142,62,62,30,89,49,0.7347368421052631,1,True,False,False,112.6,27.0
CA,landing_region_b451e83206f9::landing_region_d026f3e5a07d,"Lynnwood, WA, United States -> Point Roberts, WA, United States",27.0,27,27,27,27,8,89,49,0.14210526315789473,2,False,True,False,0.0,27.0
CA,landing_region_ad2e1f237edf::landing_region_df3d1db01d0e,"Buffalo, NY, United States -> Toronto, ON, Canada",20.0,20,20,20,20,19,89,49,0.10526315789473684,3,False,False,True,0.0,20.0
CA,landing_region_d026f3e5a07d::landing_region_f41a83b9b5b3,"Point Roberts, WA, United States -> Cordova Bay, BC, Canada",1.0,1,1,1,1,1,89,49,0.005263157894736842,4,False,False,False,1.0,0.0
