country,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
GH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,37468->37468,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,3,3,0,2
GH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:GH->NG,country_fallback,country_fallback,2,2,0.3333333333333333,3,False,False,True,True,6,3,3,0,2
GP,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,21351->21351,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
GQ,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,37529->37529,as_transition,intra_as_hop_pair,1,1,1.0,1,True,False,False,False,1,1,1,1,0
GU,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,140627->140627,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
HK,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,21859->4229,as_transition,cross_as_transition,2,2,0.3333333333333333,1,True,False,False,False,6,3,2,0,2
HK,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8888->8888,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,3,2,0,2
HK,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,983->983,as_transition,intra_as_hop_pair,1,1,0.16666666666666666,3,False,False,True,False,6,3,2,0,1
HK,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HK->TW,country_fallback,country_fallback,1,1,0.16666666666666666,4,False,False,False,True,6,3,2,0,1
HN,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->13335,as_transition,cross_as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
ID,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ID->SG,country_fallback,country_fallback,5,5,0.2631578947368421,1,True,False,False,True,19,9,6,0,5
ID,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,7713->7713,as_transition,intra_as_hop_pair,4,4,0.21052631578947367,2,False,True,False,False,19,9,6,4,0
ID,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ID->ID,country_fallback,country_fallback,4,4,0.21052631578947367,3,False,False,True,True,19,9,6,4,0
ID,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,24521->24521,as_transition,intra_as_hop_pair,2,2,0.10526315789473684,4,False,False,False,False,19,9,6,2,0
ID,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,149728->58389,as_transition,cross_as_transition,2,2,0.10526315789473684,5,False,False,False,False,19,9,6,2,0
ID,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,55666->55666,as_transition,intra_as_hop_pair,2,2,0.10526315789473684,6,False,False,False,False,19,9,6,2,0
IN,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:IN->IN,country_fallback,country_fallback,5,5,1.0,1,True,False,False,True,5,4,3,5,0
IT,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,34428->34428,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,2,0
KE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,6,6,0.75,1,True,False,False,False,8,5,4,0,6
KE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,30844->30844,as_transition,intra_as_hop_pair,2,2,0.25,2,False,True,False,False,8,5,4,0,2
KY,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,36549->3855,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LC,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LK,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,45489->45489,as_transition,intra_as_hop_pair,5,5,1.0,1,True,False,False,False,5,3,3,0,5
MM,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,136168->136168,as_transition,intra_as_hop_pair,3,3,1.0,1,True,False,False,False,3,2,2,0,3
MP,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,7131->7131,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MT,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,15735->1299,as_transition,cross_as_transition,4,4,1.0,1,True,False,False,False,4,2,1,0,4
MU,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:MU->ZA,country_fallback,country_fallback,1,1,1.0,1,True,False,False,True,1,1,1,0,1
MV,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,24016->45489,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MX,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,265539->23520,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MY,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:MY->SG,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,2,2,0,2
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,29695->29695,as_transition,intra_as_hop_pair,20,20,0.2564102564102564,1,True,False,False,False,78,29,9,20,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,224->224,as_transition,intra_as_hop_pair,13,13,0.16666666666666666,2,False,True,False,False,78,29,9,13,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NO->NO,country_fallback,country_fallback,12,12,0.15384615384615385,3,False,False,True,True,78,29,9,12,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,56655->56655,as_transition,intra_as_hop_pair,11,11,0.14102564102564102,4,False,False,False,False,78,29,9,11,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2119->2119,as_transition,intra_as_hop_pair,10,10,0.1282051282051282,5,False,False,False,False,78,29,9,10,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,50304->50304,as_transition,intra_as_hop_pair,4,4,0.05128205128205128,6,False,False,False,False,78,29,9,4,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,49409->57829,as_transition,cross_as_transition,4,4,0.05128205128205128,7,False,False,False,False,78,29,9,4,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,25400->25400,as_transition,intra_as_hop_pair,2,2,0.02564102564102564,8,False,False,False,False,78,29,9,2,0
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,48144->50304,as_transition,cross_as_transition,2,2,0.02564102564102564,9,False,False,False,False,78,29,9,2,0
NU,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,55885->38800,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,0,0,2
NZ,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NZ->NZ,country_fallback,country_fallback,4,4,0.4444444444444444,1,True,False,False,True,9,4,4,4,0
NZ,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,55850->55850,as_transition,intra_as_hop_pair,4,4,0.4444444444444444,2,False,True,False,False,9,4,4,4,0
NZ,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,24324->24324,as_transition,intra_as_hop_pair,1,1,0.1111111111111111,3,False,False,True,False,9,4,4,1,0
PA,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,11556->23520,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
PE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,3356->3549,as_transition,cross_as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,4,3,0,4
PE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,3549->3549,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,4,3,0,2
PG,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PG->AU,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,1,1,0,2
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,137074->137074,as_transition,intra_as_hop_pair,9,9,0.20454545454545456,1,True,False,False,False,44,20,12,0,9
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9299->9299,as_transition,intra_as_hop_pair,7,7,0.1590909090909091,2,False,True,False,False,44,20,12,4,3
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,134707->134707,as_transition,intra_as_hop_pair,6,6,0.13636363636363635,3,False,False,True,False,44,20,12,0,6
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PH->HK,country_fallback,country_fallback,4,4,0.09090909090909091,4,False,False,False,True,44,20,12,0,4
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9299->1299,as_transition,cross_as_transition,3,3,0.06818181818181818,5,False,False,False,False,44,20,12,0,3
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,45754->13335,as_transition,cross_as_transition,2,2,0.045454545454545456,6,False,False,False,False,44,20,12,0,2
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PH->SG,country_fallback,country_fallback,2,2,0.045454545454545456,7,False,False,False,True,44,20,12,0,2
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,45209->9821,as_transition,cross_as_transition,2,2,0.045454545454545456,8,False,False,False,False,44,20,12,2,0
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9821->9821,as_transition,intra_as_hop_pair,2,2,0.045454545454545456,9,False,False,False,False,44,20,12,0,2
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,132400->134707,as_transition,cross_as_transition,2,2,0.045454545454545456,10,False,False,False,False,44,20,12,2,0
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,137818->132021,as_transition,cross_as_transition,2,2,0.045454545454545456,11,False,False,False,False,44,20,12,2,0
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,132021->4775,as_transition,cross_as_transition,2,2,0.045454545454545456,12,False,False,False,False,44,20,12,2,0
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9658->9658,as_transition,intra_as_hop_pair,1,1,0.022727272727272728,13,False,False,False,False,44,20,12,0,1
PR,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,5786->20080,as_transition,cross_as_transition,2,2,0.5,1,True,False,False,False,4,2,1,0,2
PR,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,14638->23520,as_transition,cross_as_transition,2,2,0.5,2,False,True,False,False,4,2,1,0,2
PT,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2860->13335,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
RO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6663->6663,as_transition,intra_as_hop_pair,6,6,0.75,1,True,False,False,False,8,4,2,0,6
RO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6663->13335,as_transition,cross_as_transition,2,2,0.25,2,False,True,False,False,8,4,2,0,2
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,60,60,0.3821656050955414,1,True,False,False,False,157,92,18,18,42
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->DK,country_fallback,country_fallback,24,24,0.15286624203821655,2,False,True,False,True,157,92,18,0,24
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8434->8434,as_transition,intra_as_hop_pair,18,18,0.11464968152866242,3,False,False,True,False,157,92,18,18,0
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1257->1257,as_transition,intra_as_hop_pair,16,16,0.10191082802547771,4,False,False,False,False,157,92,18,1,15
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->SE,country_fallback,country_fallback,14,14,0.08917197452229299,5,False,False,False,True,157,92,18,14,0
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->FI,country_fallback,country_fallback,8,8,0.050955414012738856,6,False,False,False,True,157,92,18,0,8
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,6,6,0.03821656050955414,7,False,False,False,False,157,92,18,0,6
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,3301->3301,as_transition,intra_as_hop_pair,4,4,0.025477707006369428,8,False,False,False,False,157,92,18,4,0
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,42708->42708,as_transition,intra_as_hop_pair,3,3,0.01910828025477707,9,False,False,False,False,157,92,18,0,3
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,29518->29518,as_transition,intra_as_hop_pair,2,2,0.012738853503184714,10,False,False,False,False,157,92,18,2,0
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8434->29518,as_transition,cross_as_transition,2,2,0.012738853503184714,11,False,False,False,False,157,92,18,2,0
SG,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SG->MY,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,2,2,0,2
SN,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8346->6453,as_transition,cross_as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
TG,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TG->NG,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,1,1,0,2
TH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,58453->58453,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,24390->24390,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TR,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9121->6663,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TW->TW,country_fallback,country_fallback,32,32,0.5818181818181818,1,True,False,False,True,55,26,5,32,0
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,4780->4780,as_transition,intra_as_hop_pair,6,6,0.10909090909090909,2,False,True,False,False,55,26,5,6,0
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1659->1659,as_transition,intra_as_hop_pair,6,6,0.10909090909090909,3,False,False,True,False,55,26,5,6,0
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,21859->4229,as_transition,cross_as_transition,4,4,0.07272727272727272,4,False,False,False,False,55,26,5,0,4
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,7539->7539,as_transition,intra_as_hop_pair,4,4,0.07272727272727272,5,False,False,False,False,55,26,5,4,0
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,131645->7539,as_transition,cross_as_transition,2,2,0.03636363636363636,6,False,False,False,False,55,26,5,2,0
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,983->983,as_transition,intra_as_hop_pair,1,1,0.01818181818181818,7,False,False,False,False,55,26,5,0,1
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,15,15,0.3191489361702128,1,True,False,False,False,47,30,13,0,15
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->13335,as_transition,cross_as_transition,6,6,0.1276595744680851,2,False,True,False,False,47,30,13,6,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,36149->40300,as_transition,cross_as_transition,4,4,0.0851063829787234,3,False,False,True,False,47,30,13,4,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,19518->19518,as_transition,intra_as_hop_pair,4,4,0.0851063829787234,4,False,False,False,False,47,30,13,4,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,7922->7922,as_transition,intra_as_hop_pair,3,3,0.06382978723404255,5,False,False,False,False,47,30,13,3,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6461->6461,as_transition,intra_as_hop_pair,2,2,0.0425531914893617,6,False,False,False,False,47,30,13,0,2
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.0425531914893617,7,False,False,False,False,47,30,13,2,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,7018->7018,as_transition,intra_as_hop_pair,2,2,0.0425531914893617,8,False,False,False,False,47,30,13,2,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->US,country_fallback,country_fallback,2,2,0.0425531914893617,9,False,False,False,True,47,30,13,2,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,17456->17456,as_transition,intra_as_hop_pair,2,2,0.0425531914893617,10,False,False,False,False,47,30,13,2,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,2,2,0.0425531914893617,11,False,False,False,False,47,30,13,2,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,20001->20001,as_transition,intra_as_hop_pair,2,2,0.0425531914893617,12,False,False,False,False,47,30,13,2,0
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->CA,country_fallback,country_fallback,1,1,0.02127659574468085,13,False,False,False,True,47,30,13,0,1
VI,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,14434->14434,as_transition,intra_as_hop_pair,4,4,1.0,1,True,False,False,False,4,2,1,0,4
