analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
probe_country_service,,5,5,5,0,0,True,IN,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,IT,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,KE,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,KY,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,LC,F-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,LK,F-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,ML,F-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,MM,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MP,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MT,F-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,MV,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MX,F-Root,all_publicly_visible
probe_country_service,,103,103,103,0,0,True,NA,F-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,NA,F-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,NL,F-Root,all_publicly_visible
probe_country_service,,71,71,71,0,0,True,NO,F-Root,all_publicly_visible
probe_country_service,,33,33,33,0,0,True,NO,F-Root,resolved_entry_only
probe_country_service,,9,9,9,0,0,True,NZ,F-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,PA,F-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,PE,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,PG,F-Root,all_publicly_visible
probe_country_service,,47,47,47,0,0,True,PH,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,PT,F-Root,all_publicly_visible
probe_country_service,,109,109,109,0,0,True,SE,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SG,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SL,F-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,SV,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TG,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TH,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TL,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TO,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TO,F-Root,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,TR,F-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TV,F-Root,all_publicly_visible
probe_country_service,,38,38,38,0,0,True,TW,F-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,TW,F-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,UG,F-Root,all_publicly_visible
probe_country_service,,29,29,29,0,0,True,US,F-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,US,F-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,VI,F-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,ZA,F-Root,all_publicly_visible
