probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
IT,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,34428->34428,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,2,0
KE,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
KY,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,36549->3855,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LC,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LK,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,45489->45489,as_transition,intra_as_hop_pair,3,3,1.0,1,True,False,False,False,3,2,2,0,3
ML,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8346->6453,as_transition,cross_as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
MM,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,136168->136168,as_transition,intra_as_hop_pair,3,3,1.0,1,True,False,False,False,3,2,2,0,3
MP,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,7131->7131,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MT,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,15735->1299,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MV,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,24016->45489,as_transition,cross_as_transition,2,2,0.5,1,True,False,False,False,4,1,1,0,2
MV,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,45489->45489,as_transition,intra_as_hop_pair,2,2,0.5,2,False,True,False,False,4,1,1,0,2
MX,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,265539->23520,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TW->TW,country_fallback,country_fallback,10,10,0.0970873786407767,1,True,False,False,True,103,55,0,10,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,9,9,0.08737864077669903,2,False,True,False,False,103,55,0,0,9
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8434->8434,as_transition,intra_as_hop_pair,5,5,0.04854368932038835,3,False,False,True,False,103,55,0,5,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6461->6461,as_transition,intra_as_hop_pair,4,4,0.038834951456310676,4,False,False,False,False,103,55,0,0,4
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,21859->4229,as_transition,cross_as_transition,4,4,0.038834951456310676,5,False,False,False,False,103,55,0,0,4
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->FI,country_fallback,country_fallback,4,4,0.038834951456310676,6,False,False,False,True,103,55,0,0,4
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8966->5384,as_transition,cross_as_transition,4,4,0.038834951456310676,7,False,False,False,False,103,55,0,4,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,5384->5384,as_transition,intra_as_hop_pair,4,4,0.038834951456310676,8,False,False,False,False,103,55,0,4,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ID->SG,country_fallback,country_fallback,4,4,0.038834951456310676,9,False,False,False,True,103,55,0,0,4
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:FI->FI,country_fallback,country_fallback,4,4,0.038834951456310676,10,False,False,False,True,103,55,0,4,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,3,3,0.02912621359223301,11,False,False,False,False,103,55,0,0,3
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,29518->29518,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,12,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,7922->7922,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,13,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,56655->56655,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,14,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,15,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2119->2119,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,16,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,5786->20080,as_transition,cross_as_transition,2,2,0.019417475728155338,17,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9299->9299,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,18,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->13335,as_transition,cross_as_transition,2,2,0.019417475728155338,19,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,19518->19518,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,20,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,39699->39699,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,21,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,15735->1299,as_transition,cross_as_transition,2,2,0.019417475728155338,22,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1759->1759,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,23,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,55885->38800,as_transition,cross_as_transition,2,2,0.019417475728155338,24,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6663->6663,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,25,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,4780->4780,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,26,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8434->29518,as_transition,cross_as_transition,2,2,0.019417475728155338,27,False,False,False,False,103,55,0,2,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:BJ->NG,country_fallback,country_fallback,2,2,0.019417475728155338,28,False,False,False,True,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,983->983,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,29,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,42708->42708,as_transition,intra_as_hop_pair,2,2,0.019417475728155338,30,False,False,False,False,103,55,0,0,2
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9002->9002,as_transition,intra_as_hop_pair,1,1,0.009708737864077669,31,False,False,False,False,103,55,0,0,1
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CN->CN,country_fallback,country_fallback,1,1,0.009708737864077669,32,False,False,False,True,103,55,0,1,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,134697->134697,as_transition,intra_as_hop_pair,1,1,0.009708737864077669,33,False,False,False,False,103,55,0,1,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,3356->3549,as_transition,cross_as_transition,1,1,0.009708737864077669,34,False,False,False,False,103,55,0,0,1
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HK->TW,country_fallback,country_fallback,1,1,0.009708737864077669,35,False,False,False,True,103,55,0,0,1
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,719->719,as_transition,intra_as_hop_pair,1,1,0.009708737864077669,36,False,False,False,False,103,55,0,1,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,719->6667,as_transition,cross_as_transition,1,1,0.009708737864077669,37,False,False,False,False,103,55,0,1,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->CA,country_fallback,country_fallback,1,1,0.009708737864077669,38,False,False,False,True,103,55,0,0,1
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,4134->4134,as_transition,intra_as_hop_pair,1,1,0.009708737864077669,39,False,False,False,False,103,55,0,1,0
NA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,0.009708737864077669,40,False,False,False,False,103,55,0,0,1
NA,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,56655->56655,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,1,True,False,False,False,6,3,0,2,0
NA,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2119->2119,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,3,0,2,0
NA,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,4780->4780,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,3,False,False,True,False,6,3,0,2,0
NL,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->SE,country_fallback,country_fallback,2,2,0.5,1,True,False,False,True,4,1,1,2,0
NL,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->DK,country_fallback,country_fallback,2,2,0.5,2,False,True,False,True,4,1,1,0,2
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,29695->29695,as_transition,intra_as_hop_pair,20,20,0.28169014084507044,1,True,False,False,False,71,27,8,20,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,224->224,as_transition,intra_as_hop_pair,13,13,0.18309859154929578,2,False,True,False,False,71,27,8,13,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NO->NO,country_fallback,country_fallback,11,11,0.15492957746478872,3,False,False,True,True,71,27,8,11,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2119->2119,as_transition,intra_as_hop_pair,8,8,0.11267605633802817,4,False,False,False,False,71,27,8,8,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,56655->56655,as_transition,intra_as_hop_pair,6,6,0.08450704225352113,5,False,False,False,False,71,27,8,6,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,50304->50304,as_transition,intra_as_hop_pair,4,4,0.056338028169014086,6,False,False,False,False,71,27,8,4,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,49409->57829,as_transition,cross_as_transition,4,4,0.056338028169014086,7,False,False,False,False,71,27,8,4,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,25400->25400,as_transition,intra_as_hop_pair,2,2,0.028169014084507043,8,False,False,False,False,71,27,8,2,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,48144->50304,as_transition,cross_as_transition,2,2,0.028169014084507043,9,False,False,False,False,71,27,8,2,0
NO,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->FI,country_fallback,country_fallback,1,1,0.014084507042253521,10,False,False,False,True,71,27,8,0,1
NO,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,224->224,as_transition,intra_as_hop_pair,13,13,0.3939393939393939,1,True,False,False,False,33,15,5,13,0
NO,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,29695->29695,as_transition,intra_as_hop_pair,8,8,0.24242424242424243,2,False,True,False,False,33,15,5,8,0
NO,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2119->2119,as_transition,intra_as_hop_pair,8,8,0.24242424242424243,3,False,False,True,False,33,15,5,8,0
NO,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,56655->56655,as_transition,intra_as_hop_pair,2,2,0.06060606060606061,4,False,False,False,False,33,15,5,2,0
NO,F-Root,resolved_entry_only,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,25400->25400,as_transition,intra_as_hop_pair,2,2,0.06060606060606061,5,False,False,False,False,33,15,5,2,0
NZ,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NZ->NZ,country_fallback,country_fallback,4,4,0.4444444444444444,1,True,False,False,True,9,4,4,4,0
NZ,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,55850->55850,as_transition,intra_as_hop_pair,4,4,0.4444444444444444,2,False,True,False,False,9,4,4,4,0
NZ,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,24324->24324,as_transition,intra_as_hop_pair,1,1,0.1111111111111111,3,False,False,True,False,9,4,4,1,0
PA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->13335,as_transition,cross_as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,2,1,4,0
PA,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,11556->23520,as_transition,cross_as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,2,1,0,2
PE,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,3356->3549,as_transition,cross_as_transition,3,3,0.6,1,True,False,False,False,5,3,3,0,3
PE,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,3549->3549,as_transition,intra_as_hop_pair,2,2,0.4,2,False,True,False,False,5,3,3,0,2
PG,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PG->AU,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,1,1,0,2
PH,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,137074->137074,as_transition,intra_as_hop_pair,8,8,0.1702127659574468,1,True,False,False,False,47,19,13,0,8
PH,F-Root,all_publicly_visible,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,134707->134707,as_transition,intra_as_hop_pair,6,6,0.1276595744680851,2,False,True,False,False,47,19,13,0,6
