country,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
PH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3491->3491,as_transition,2,2,0.015037593984962405,17,False,False,False,False,133,45,23,0,2
PH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,17639->2906,as_transition,2,2,0.015037593984962405,18,False,False,False,False,133,45,23,0,2
PH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4775->-1,as_transition,2,2,0.015037593984962405,19,False,False,False,False,133,45,23,0,2
PH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,132021->4775,as_transition,1,1,0.007518796992481203,20,False,False,False,False,133,45,23,1,0
PH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,135325->-1,as_transition,1,1,0.007518796992481203,21,False,False,False,False,133,45,23,0,1
PK,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->2906,as_transition,18,18,1.0,1,True,False,False,False,18,7,3,0,18
PR,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,5786->20080,as_transition,3,3,0.3333333333333333,1,True,False,False,False,9,3,3,0,3
PR,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,14638->23520,as_transition,3,3,0.3333333333333333,2,False,True,False,False,9,3,3,0,3
PR,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23114->23114,as_transition,3,3,0.3333333333333333,3,False,False,True,False,9,3,3,0,3
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1299->1299,as_transition,98,98,0.48514851485148514,1,True,False,False,False,202,76,37,73,25
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8473->8473,as_transition,26,26,0.12871287128712872,2,False,True,False,False,202,76,37,26,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8434->8434,as_transition,24,24,0.1188118811881188,3,False,False,True,False,202,76,37,24,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,2119->2119,as_transition,14,14,0.06930693069306931,4,False,False,False,False,202,76,37,14,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,42708->42708,as_transition,8,8,0.039603960396039604,5,False,False,False,False,202,76,37,8,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,34244->34244,as_transition,7,7,0.034653465346534656,6,False,False,False,False,202,76,37,7,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3301->3301,as_transition,6,6,0.0297029702970297,7,False,False,False,False,202,76,37,6,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,51519->-1,as_transition,6,6,0.0297029702970297,8,False,False,False,False,202,76,37,6,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,29518->29518,as_transition,5,5,0.024752475247524754,9,False,False,False,False,202,76,37,5,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8434->29518,as_transition,3,3,0.01485148514851485,10,False,False,False,False,202,76,37,3,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,39351->39351,as_transition,3,3,0.01485148514851485,11,False,False,False,False,202,76,37,3,0
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,12552->12552,as_transition,2,2,0.009900990099009901,12,False,False,False,False,202,76,37,2,0
SG,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3491->3491,as_transition,20,20,0.6666666666666666,1,True,False,False,False,30,16,12,0,20
SG,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6453->6453,as_transition,4,4,0.13333333333333333,2,False,True,False,False,30,16,12,0,4
SG,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1273->1273,as_transition,3,3,0.1,3,False,False,True,False,30,16,12,0,3
SG,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,174->174,as_transition,3,3,0.1,4,False,False,False,False,30,16,12,0,3
SL,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,329109->60171,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
SN,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8346->174,as_transition,3,3,0.5,1,True,False,False,False,6,2,2,0,3
SN,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8346->6453,as_transition,3,3,0.5,2,False,True,False,False,6,2,2,0,3
TH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,38040->38040,as_transition,7,7,1.0,1,True,False,False,False,7,3,2,0,7
TO,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24390->24390,as_transition,3,3,1.0,1,True,False,False,False,3,1,1,0,3
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3462->-1,as_transition,47,47,0.2611111111111111,1,True,False,False,False,180,51,16,47,0
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3462->3462,as_transition,35,35,0.19444444444444445,2,False,True,False,False,180,51,16,35,0
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->2906,as_transition,35,35,0.19444444444444445,3,False,False,True,False,180,51,16,0,35
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7539->7539,as_transition,9,9,0.05,4,False,False,False,False,180,51,16,9,0
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4780->4780,as_transition,8,8,0.044444444444444446,5,False,False,False,False,180,51,16,8,0
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,21859->4229,as_transition,6,6,0.03333333333333333,6,False,False,False,False,180,51,16,0,6
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1659->1659,as_transition,6,6,0.03333333333333333,7,False,False,False,False,180,51,16,6,0
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3491->3491,as_transition,5,5,0.027777777777777776,8,False,False,False,False,180,51,16,0,5
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,18041->7539,as_transition,5,5,0.027777777777777776,9,False,False,False,False,180,51,16,5,0
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9416->2906,as_transition,5,5,0.027777777777777776,10,False,False,False,False,180,51,16,0,5
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6939->6939,as_transition,4,4,0.022222222222222223,11,False,False,False,False,180,51,16,0,4
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,149791->7539,as_transition,3,3,0.016666666666666666,12,False,False,False,False,180,51,16,3,0
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9505->9505,as_transition,3,3,0.016666666666666666,13,False,False,False,False,180,51,16,0,3
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,18041->6939,as_transition,3,3,0.016666666666666666,14,False,False,False,False,180,51,16,0,3
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6453->6453,as_transition,2,2,0.011111111111111112,15,False,False,False,False,180,51,16,0,2
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->6939,as_transition,1,1,0.005555555555555556,16,False,False,False,False,180,51,16,0,1
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->9002,as_transition,1,1,0.005555555555555556,17,False,False,False,False,180,51,16,0,1
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4637->4637,as_transition,1,1,0.005555555555555556,18,False,False,False,False,180,51,16,0,1
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1659->6939,as_transition,1,1,0.005555555555555556,19,False,False,False,False,180,51,16,0,1
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7922->7922,as_transition,11,11,0.15942028985507245,1,True,False,False,False,69,27,19,11,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,174->174,as_transition,9,9,0.13043478260869565,2,False,True,False,False,69,27,19,9,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->23520,as_transition,8,8,0.11594202898550725,3,False,False,True,False,69,27,19,7,1
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->2906,as_transition,7,7,0.10144927536231885,4,False,False,False,False,69,27,19,7,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,174->3356,as_transition,5,5,0.07246376811594203,5,False,False,False,False,69,27,19,0,5
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,36149->36149,as_transition,4,4,0.057971014492753624,6,False,False,False,False,69,27,19,4,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->6453,as_transition,4,4,0.057971014492753624,7,False,False,False,False,69,27,19,0,4
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,20001->20001,as_transition,3,3,0.043478260869565216,8,False,False,False,False,69,27,19,3,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,19518->19518,as_transition,3,3,0.043478260869565216,9,False,False,False,False,69,27,19,3,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,26370->-1,as_transition,3,3,0.043478260869565216,10,False,False,False,False,69,27,19,3,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,17456->17456,as_transition,3,3,0.043478260869565216,11,False,False,False,False,69,27,19,3,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,63479->63479,as_transition,3,3,0.043478260869565216,12,False,False,False,False,69,27,19,3,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7018->7018,as_transition,3,3,0.043478260869565216,13,False,False,False,False,69,27,19,3,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6939->-1,as_transition,2,2,0.028985507246376812,14,False,False,False,False,69,27,19,2,0
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,207036->207036,as_transition,1,1,0.014492753623188406,15,False,False,False,False,69,27,19,0,1
VI,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,14434->14434,as_transition,5,5,1.0,1,True,False,False,False,5,2,1,0,5
ZA,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,37468->37468,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
