probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
BA,I-Root,dns_root,anycast,30,28,0,0.0,0.9333333333333333,15,6,1,1,0.0,True,True,auditable,,probe_country_service
BB,I-Root,dns_root,anycast,2,2,1,0.5,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BD,I-Root,dns_root,anycast,18,18,17,0.9444444444444444,1.0,9,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BE,I-Root,dns_root,anycast,294,291,4,0.013605442176870748,0.9897959183673469,146,25,1,1,0.0,True,True,auditable,,probe_country_service
BF,I-Root,dns_root,anycast,8,6,0,0.0,0.75,4,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BG,I-Root,dns_root,anycast,166,164,2,0.012048192771084338,0.9879518072289156,83,51,1,1,0.0,True,True,auditable,,probe_country_service
BH,I-Root,dns_root,anycast,10,10,2,0.2,1.0,5,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BI,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BJ,I-Root,dns_root,anycast,14,14,0,0.0,1.0,7,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BL,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BO,I-Root,dns_root,anycast,36,32,0,0.0,0.8888888888888888,18,9,1,1,0.0,True,True,auditable,,probe_country_service
BR,I-Root,dns_root,anycast,174,164,7,0.040229885057471264,0.9425287356321839,87,58,1,1,0.0,True,True,auditable,,probe_country_service
BT,I-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BW,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BY,I-Root,dns_root,anycast,46,46,0,0.0,1.0,23,14,1,1,0.0,True,True,auditable,,probe_country_service
BZ,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CA,I-Root,dns_root,anycast,541,511,75,0.13863216266173753,0.944547134935305,271,85,1,1,0.0,True,True,auditable,,probe_country_service
CD,I-Root,dns_root,anycast,6,6,1,0.16666666666666666,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
CG,I-Root,dns_root,anycast,4,4,0,0.0,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CH,I-Root,dns_root,anycast,646,620,24,0.03715170278637771,0.9597523219814241,324,81,1,1,0.0030959752321981426,True,True,auditable,,probe_country_service
CI,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CK,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CL,I-Root,dns_root,anycast,154,148,0,0.0,0.961038961038961,76,33,1,1,0.03896103896103896,True,True,auditable,,probe_country_service
CM,I-Root,dns_root,anycast,4,4,3,0.75,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CN,I-Root,dns_root,anycast,99,92,18,0.18181818181818182,0.9292929292929293,50,23,1,1,0.04040404040404041,True,True,auditable,,probe_country_service
CO,I-Root,dns_root,anycast,62,60,14,0.22580645161290322,0.967741935483871,31,22,1,1,0.0,True,True,auditable,,probe_country_service
CR,I-Root,dns_root,anycast,32,22,0,0.0,0.6875,16,8,1,1,0.0,True,True,auditable,,probe_country_service
CU,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CV,I-Root,dns_root,anycast,8,8,2,0.25,1.0,4,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CW,I-Root,dns_root,anycast,4,4,1,0.25,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CY,I-Root,dns_root,anycast,26,24,7,0.2692307692307692,0.9230769230769231,13,6,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CZ,I-Root,dns_root,anycast,555,546,110,0.1981981981981982,0.9837837837837838,278,112,1,1,0.0,True,True,auditable,,probe_country_service
DE,I-Root,dns_root,anycast,3182,3107,94,0.0295411690760528,0.9764299182903834,1594,376,1,1,0.0,True,True,auditable,,probe_country_service
DJ,I-Root,dns_root,anycast,6,6,1,0.16666666666666666,1.0,3,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
DK,I-Root,dns_root,anycast,216,206,197,0.9120370370370371,0.9537037037037037,108,35,1,1,0.027777777777777776,True,True,auditable,,probe_country_service
DO,I-Root,dns_root,anycast,18,18,8,0.4444444444444444,1.0,9,7,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
DZ,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
EC,I-Root,dns_root,anycast,48,44,0,0.0,0.9166666666666666,24,19,1,1,0.0,True,True,auditable,,probe_country_service
EE,I-Root,dns_root,anycast,76,66,16,0.21052631578947367,0.868421052631579,38,22,1,1,0.0,True,True,auditable,,probe_country_service
EG,I-Root,dns_root,anycast,4,4,0,0.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ES,I-Root,dns_root,anycast,460,382,29,0.06304347826086956,0.8304347826086956,230,73,1,1,0.0,True,True,auditable,,probe_country_service
ET,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FI,I-Root,dns_root,anycast,283,268,18,0.0636042402826855,0.9469964664310954,142,50,1,1,0.0,True,True,auditable,,probe_country_service
FJ,I-Root,dns_root,anycast,4,2,2,0.5,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FM,I-Root,dns_root,anycast,5,3,3,0.6,0.6,3,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FR,I-Root,dns_root,anycast,1900,1826,18,0.009473684210526316,0.9610526315789474,951,163,1,1,0.004210526315789474,True,True,auditable,,probe_country_service
GB,I-Root,dns_root,anycast,1043,987,10,0.009587727708533078,0.9463087248322147,522,186,1,1,0.0,True,True,auditable,,probe_country_service
GE,I-Root,dns_root,anycast,20,20,0,0.0,1.0,10,6,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
GF,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GG,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GH,I-Root,dns_root,anycast,6,6,2,0.3333333333333333,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GP,I-Root,dns_root,anycast,4,4,2,0.5,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GQ,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,I-Root,dns_root,anycast,146,136,2,0.0136986301369863,0.9315068493150684,73,26,1,1,0.0410958904109589,True,True,auditable,,probe_country_service
GT,I-Root,dns_root,anycast,8,4,2,0.25,0.5,4,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GU,I-Root,dns_root,anycast,18,18,15,0.8333333333333334,1.0,9,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,I-Root,dns_root,anycast,98,92,82,0.8367346938775511,0.9387755102040817,49,32,1,1,0.0,True,True,auditable,,probe_country_service
HN,I-Root,dns_root,anycast,18,14,11,0.6111111111111112,0.7777777777777778,9,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,I-Root,dns_root,anycast,84,84,6,0.07142857142857142,1.0,42,20,1,1,0.0,True,True,auditable,,probe_country_service
HT,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
HU,I-Root,dns_root,anycast,110,102,0,0.0,0.9272727272727272,55,23,1,1,0.0,True,True,auditable,,probe_country_service
ID,I-Root,dns_root,anycast,159,156,132,0.8301886792452831,0.9811320754716981,79,57,1,1,0.0,True,True,auditable,,probe_country_service
IE,I-Root,dns_root,anycast,173,169,2,0.011560693641618497,0.976878612716763,87,24,1,1,0.0,True,True,auditable,,probe_country_service
IL,I-Root,dns_root,anycast,58,58,40,0.6896551724137931,1.0,29,12,1,1,0.034482758620689655,True,True,auditable,,probe_country_service
IM,I-Root,dns_root,anycast,6,6,4,0.6666666666666666,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,I-Root,dns_root,anycast,270,229,11,0.040740740740740744,0.8481481481481481,135,59,1,1,0.040740740740740744,True,True,auditable,,probe_country_service
IQ,I-Root,dns_root,anycast,16,16,0,0.0,1.0,8,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,I-Root,dns_root,anycast,88,43,0,0.0,0.48863636363636365,44,22,1,1,0.0,True,True,auditable,,probe_country_service
IS,I-Root,dns_root,anycast,22,22,0,0.0,1.0,11,8,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
IT,I-Root,dns_root,anycast,610,573,20,0.03278688524590164,0.9393442622950819,307,102,1,1,0.0,True,True,auditable,,probe_country_service
JO,I-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,I-Root,dns_root,anycast,451,425,20,0.04434589800443459,0.9423503325942351,224,99,1,1,0.008869179600886918,True,True,auditable,,probe_country_service
KE,I-Root,dns_root,anycast,30,28,10,0.3333333333333333,0.9333333333333333,15,10,1,1,0.0,True,True,auditable,,probe_country_service
KG,I-Root,dns_root,anycast,40,35,0,0.0,0.875,20,13,1,1,0.0,True,True,auditable,,probe_country_service
KH,I-Root,dns_root,anycast,6,6,0,0.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,I-Root,dns_root,anycast,4,4,4,1.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,I-Root,dns_root,anycast,44,38,12,0.2727272727272727,0.8636363636363636,22,12,1,1,0.0,True,True,auditable,,probe_country_service
KW,I-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KY,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KZ,I-Root,dns_root,anycast,108,108,0,0.0,1.0,54,20,1,1,0.0,True,True,auditable,,probe_country_service
LA,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LB,I-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LC,I-Root,dns_root,anycast,4,4,1,0.25,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LI,I-Root,dns_root,anycast,6,6,0,0.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
LK,I-Root,dns_root,anycast,26,24,19,0.7307692307692307,0.9230769230769231,13,6,1,1,0.07692307692307693,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LS,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LT,I-Root,dns_root,anycast,72,68,2,0.027777777777777776,0.9444444444444444,36,21,1,1,0.0,True,True,auditable,,probe_country_service
LU,I-Root,dns_root,anycast,76,70,0,0.0,0.9210526315789473,38,20,1,1,0.0,True,True,auditable,,probe_country_service
LV,I-Root,dns_root,anycast,60,60,1,0.016666666666666666,1.0,30,19,1,1,0.13333333333333333,True,True,auditable,,probe_country_service
MA,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MD,I-Root,dns_root,anycast,50,50,14,0.28,1.0,25,15,1,1,0.0,True,True,auditable,,probe_country_service
ME,I-Root,dns_root,anycast,12,12,0,0.0,1.0,6,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MG,I-Root,dns_root,anycast,4,4,0,0.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MH,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MK,I-Root,dns_root,anycast,20,18,0,0.0,0.9,10,8,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ML,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MM,I-Root,dns_root,anycast,6,6,6,1.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MN,I-Root,dns_root,anycast,14,14,0,0.0,1.0,7,7,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MP,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MT,I-Root,dns_root,anycast,16,16,16,1.0,1.0,8,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MU,I-Root,dns_root,anycast,16,14,0,0.0,0.875,8,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MV,I-Root,dns_root,anycast,22,22,20,0.9090909090909091,1.0,11,4,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MW,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MX,I-Root,dns_root,anycast,86,82,9,0.10465116279069768,0.9534883720930233,43,22,1,1,0.046511627906976744,True,True,auditable,,probe_country_service
MY,I-Root,dns_root,anycast,66,64,2,0.030303030303030304,0.9696969696969697,33,18,1,1,0.0,True,True,auditable,,probe_country_service
MZ,I-Root,dns_root,anycast,6,6,0,0.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NA,I-Root,dns_root,anycast,3495,3234,564,0.16137339055793992,0.9253218884120171,1748,4,1,1,0.0034334763948497852,True,True,auditable,,probe_country_service
NC,I-Root,dns_root,anycast,10,10,10,1.0,1.0,5,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NG,I-Root,dns_root,anycast,18,18,9,0.5,1.0,9,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NI,I-Root,dns_root,anycast,12,8,0,0.0,0.6666666666666666,6,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NL,I-Root,dns_root,anycast,1143,845,80,0.0699912510936133,0.7392825896762905,574,159,1,1,0.005249343832020997,True,True,auditable,,probe_country_service
NO,I-Root,dns_root,anycast,177,169,153,0.864406779661017,0.9548022598870056,89,33,1,1,0.0,True,True,auditable,,probe_country_service
NP,I-Root,dns_root,anycast,29,29,0,0.0,1.0,15,9,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
NZ,I-Root,dns_root,anycast,196,193,191,0.9744897959183674,0.9846938775510204,98,32,1,1,0.0,True,True,auditable,,probe_country_service
OM,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PA,I-Root,dns_root,anycast,36,32,0,0.0,0.8888888888888888,18,11,1,1,0.0,True,True,auditable,,probe_country_service
PE,I-Root,dns_root,anycast,38,36,4,0.10526315789473684,0.9473684210526315,19,14,1,1,0.0,True,True,auditable,,probe_country_service
PF,I-Root,dns_root,anycast,10,10,0,0.0,1.0,5,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PH,I-Root,dns_root,anycast,118,114,38,0.3220338983050847,0.9661016949152542,59,33,1,1,0.0,True,True,auditable,,probe_country_service
PK,I-Root,dns_root,anycast,12,8,4,0.3333333333333333,0.6666666666666666,6,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
PL,I-Root,dns_root,anycast,408,387,30,0.07352941176470588,0.9485294117647058,204,120,1,1,0.0,True,True,auditable,,probe_country_service
PR,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PS,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PT,I-Root,dns_root,anycast,188,166,67,0.35638297872340424,0.8829787234042553,94,21,1,1,0.0,True,True,auditable,,probe_country_service
PW,I-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PY,I-Root,dns_root,anycast,20,13,0,0.0,0.65,10,8,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
QA,I-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
