country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,40,0.55,0.625,0.675,5.279380017632039,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,7,1.0,0.0,service_country_cross_layer_distribution_audit,CH,I-Root
HK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,445,0.36629213483146067,0.4404494382022472,0.5123595505617977,16.02153492747213,broad_network_transition_distribution,0.9752808988764045,0.995505617977528,0.997752808988764,1.139639176146482,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,116,69,0.9752808988764045,0.024719101123595506,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,99,0.26262626262626265,0.4242424242424243,0.5454545454545455,10.225494545007871,broad_network_transition_distribution,0.9393939393939394,0.9797979797979799,1.0,1.3063127708859268,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,35,8,0.9797979797979798,0.020202020202020204,service_country_cross_layer_distribution_audit,PT,I-Root
PT,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,114,0.22807017543859648,0.38596491228070173,0.5087719298245614,11.705706528773748,broad_network_transition_distribution,0.9298245614035088,0.9649122807017544,0.9824561403508771,1.386878276168022,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,38,10,0.9649122807017544,0.03508771929824561,country_cross_layer_distribution_audit,,
SG,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1128,0.1773049645390071,0.2721631205673759,0.35638297872340424,31.903024853451413,broad_network_transition_distribution,0.9069148936170213,0.9964539007092199,0.99822695035461,1.3869973507420659,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,224,86,0.9069148936170213,0.09308510638297872,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,206,0.38349514563106796,0.441747572815534,0.49029126213592233,15.792628015712873,broad_network_transition_distribution,0.8980582524271845,0.9805825242718447,0.9902912621359223,1.4805660823468323,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,39,23,0.9902912621359223,0.009708737864077669,service_country_cross_layer_distribution_audit,HK,I-Root
CA,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,159,0.3584905660377358,0.5471698113207547,0.7044025157232704,8.273309858566963,broad_network_transition_distribution,0.8742138364779874,0.9748427672955975,1.0,1.5546350842480121,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,29,10,0.8742138364779874,0.12578616352201258,country_cross_layer_distribution_audit,,
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1265,0.7209486166007905,0.7462450592885375,0.7596837944664031,5.586226110213586,broad_network_transition_distribution,0.8624505928853755,0.9272727272727272,0.9794466403162055,1.7724829016759822,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,490,290,0.9256916996047431,0.07430830039525692,country_cross_layer_distribution_audit,,
TW,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,498,0.3192771084337349,0.43775100401606426,0.5502008032128514,13.479527507889141,broad_network_transition_distribution,0.8554216867469879,0.967871485943775,0.9839357429718876,1.6873797761739646,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,76,26,0.9919678714859438,0.008032128514056224,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,623,0.10593900481540931,0.18940609951845908,0.2568218298555377,31.8430821602626,broad_network_transition_distribution,0.8491171749598716,0.9069020866773676,0.9614767255216694,1.8798712811524356,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,88,38,0.9390048154093098,0.060995184590690206,service_country_cross_layer_distribution_audit,SG,I-Root
