country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
DK,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,79,79.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,74,52,1,0.0,1.0,country_corridor_concentration_summary,,
SE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,960,960.0,7,landing_region_0051::landing_region_0512,0.8520833333333333,0.9718749999999999,0.9895833333333333,1.685395747637231,severe_corridor_observation_concentration,True,True,True,True,auditable,,610,330,1,0.6052083333333333,0.39479166666666665,country_corridor_concentration_summary,,
FI,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,361,361.0,7,landing_region_0351::landing_region_0512,0.7285318559556787,0.8365650969529086,0.9168975069252078,2.659104253927165,moderate_corridor_observation_concentration,True,True,True,True,auditable,,153,62,1,0.1440443213296399,0.8559556786703602,country_corridor_concentration_summary,,
CN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,51,51.0,7,landing_region_0230::landing_region_0270,0.7058823529411765,0.823529411764706,0.8823529411764707,2.8928411509479557,moderate_corridor_observation_concentration,True,True,True,True,auditable,,33,29,1,0.43137254901960786,0.5686274509803921,country_corridor_concentration_summary,,
EE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,59,59.0,2,landing_region_0512::landing_region_0640,0.5932203389830508,1.0,1.0,1.9653394959301573,moderate_corridor_observation_concentration,True,True,True,True,auditable,,19,13,1,0.0,1.0,country_corridor_concentration_summary,,
CA,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,190,190.0,4,landing_region_0008::landing_region_0223,0.5684210526315789,0.9631578947368421,0.9947368421052631,2.2813071948270776,moderate_corridor_observation_concentration,True,True,True,True,auditable,,67,40,1,0.03684210526315789,0.9631578947368421,country_corridor_concentration_summary,,
PH,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,118,118.0,8,landing_region_0230::landing_region_0250,0.4279661016949153,0.8177966101694916,0.9110169491525424,3.6416035093307255,moderate_corridor_observation_concentration,True,True,True,True,auditable,,31,19,1,0.16101694915254236,0.8389830508474576,country_corridor_concentration_summary,,
