probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
AU,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,621,0.4106280193236715,0.4895330112721417,0.5603864734299517,17.318982014091794,broad_network_transition_distribution,0.27375201288244766,0.4331723027375201,0.5652173913043478,10.406889503381604,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,65,31,0.6859903381642513,0.3140096618357488,probe_country_service
CA,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,210,0.10476190476190476,0.2,0.2857142857142857,32.72247653595885,broad_network_transition_distribution,0.5142857142857142,0.6857142857142857,0.7285714285714285,8.001126170142603,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,51,15,0.21904761904761905,0.780952380952381,probe_country_service
CH,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,113,0.17699115044247787,0.3097345132743363,0.4247787610619469,22.937632975760987,broad_network_transition_distribution,0.25663716814159293,0.3274336283185841,0.39823008849557523,21.086861000750332,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,27,19,0.1415929203539823,0.8584070796460177,probe_country_service
CZ,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,91,0.2087912087912088,0.2857142857142857,0.34065934065934067,28.481607645944177,broad_network_transition_distribution,0.25274725274725274,0.3076923076923077,0.3626373626373626,21.860629698129202,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,23,17,0.14285714285714285,0.8571428571428571,probe_country_service
DE,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,439,0.1867881548974943,0.234624145785877,0.28018223234624146,68.50778051227196,broad_network_transition_distribution,0.17312072892938496,0.25512528473804097,0.3143507972665148,38.66787691168396,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,72,32,0.2164009111617312,0.7835990888382688,probe_country_service
DK,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,65,0.24615384615384617,0.3230769230769231,0.38461538461538464,19.04446536481258,broad_network_transition_distribution,0.4307692307692308,0.5846153846153846,0.6615384615384616,7.617805799117585,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,23,12,0.27692307692307694,0.7230769230769231,probe_country_service
EE,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,95,0.28421052631578947,0.4842105263157895,0.6210526315789474,8.151494737860524,broad_network_transition_distribution,0.4,0.6421052631578947,0.8315789473684211,5.037764958235646,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,16,12,0.07368421052631578,0.9263157894736842,probe_country_service
ES,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,142,0.20422535211267606,0.34507042253521125,0.4507042253521127,25.80959353651558,broad_network_transition_distribution,0.2746478873239437,0.44366197183098594,0.5211267605633803,17.17661305995495,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,38,20,0.15492957746478872,0.8450704225352113,probe_country_service
FI,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,370,0.3918918918918919,0.5054054054054054,0.5864864864864865,14.316332267051688,broad_network_transition_distribution,0.4702702702702703,0.7405405405405405,0.7891891891891892,6.0788734597612955,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,87,35,0.25675675675675674,0.7432432432432432,probe_country_service
FR,Topology-IPv4-UDP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,330,0.21818181818181817,0.3484848484848485,0.396969696969697,41.805419542947504,broad_network_transition_distribution,0.21818181818181817,0.30303030303030304,0.3787878787878788,29.953161224315366,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,70,25,0.19393939393939394,0.806060606060606,probe_country_service
