stage_order,accounting_stage,counting_unit,count,parent_stage,parent_count,retention_rate_within_parent,consistency_assertion_passed
1,raw_traceroutes,trace,27044,,,,True
2,valid_traceroutes,trace,27044,raw_traceroutes,27044.0,1.0,True
3,traces_with_mappable_segments,trace,24995,valid_traceroutes,27044.0,0.9242345806833309,True
4,mappable_atomic_segments,atomic_segment,88254,,,,True
5,segments_with_complete_asn_labels,atomic_segment,58015,mappable_atomic_segments,88254.0,0.657363972171233,True
6,segments_with_landing_candidates,atomic_segment,19876,mappable_atomic_segments,88254.0,0.22521358805266617,True
7,segments_with_feasible_corridors,atomic_segment,6422,segments_with_landing_candidates,19876.0,0.323103240088549,True
8,inter_region_candidate_bearing_segments,atomic_segment,2507,segments_with_feasible_corridors,6422.0,0.39037682964808473,True
9,paper_auditable_country_service_units,country_service_unit,9,all_country_service_scope_units,372.0,0.024193548387096774,True
