probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
CN,E-Root,resolved_entry_only,121,4,0,59,58,76,45,0.03305785123966942,0.0,0.48760330578512395,0.4793388429752066
CO,E-Root,all_publicly_visible,411,0,0,185,226,307,104,0.0,0.0,0.45012165450121655,0.5498783454987834
CR,E-Root,all_publicly_visible,119,0,0,32,87,93,26,0.0,0.0,0.2689075630252101,0.7310924369747899
CR,E-Root,resolved_entry_only,73,0,0,28,45,52,21,0.0,0.0,0.3835616438356164,0.6164383561643836
CU,E-Root,all_publicly_visible,21,2,0,13,6,17,4,0.09523809523809523,0.0,0.6190476190476191,0.2857142857142857
CV,E-Root,all_publicly_visible,41,8,0,8,25,30,11,0.1951219512195122,0.0,0.1951219512195122,0.6097560975609756
CV,E-Root,resolved_entry_only,12,8,0,2,2,8,4,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CW,E-Root,all_publicly_visible,26,1,0,23,2,16,10,0.038461538461538464,0.0,0.8846153846153846,0.07692307692307693
CY,E-Root,all_publicly_visible,142,7,0,97,38,116,26,0.04929577464788732,0.0,0.6830985915492958,0.2676056338028169
CY,E-Root,resolved_entry_only,98,0,0,67,31,82,16,0.0,0.0,0.6836734693877551,0.3163265306122449
CZ,E-Root,all_publicly_visible,2876,0,0,1741,1135,2009,867,0.0,0.0,0.6053546592489569,0.3946453407510431
CZ,E-Root,resolved_entry_only,1000,0,0,536,464,715,285,0.0,0.0,0.536,0.464
DE,E-Root,all_publicly_visible,17359,0,0,12854,4505,11882,5477,0.0,0.0,0.7404804424217984,0.2595195575782015
DE,E-Root,resolved_entry_only,11168,0,0,7882,3286,7546,3622,0.0,0.0,0.7057664756446992,0.29423352435530087
DJ,E-Root,all_publicly_visible,18,0,4,10,4,13,5,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222
DJ,E-Root,resolved_entry_only,18,0,4,10,4,13,5,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222
DK,E-Root,all_publicly_visible,1285,36,0,876,373,869,416,0.02801556420233463,0.0,0.6817120622568094,0.29027237354085605
DK,E-Root,resolved_entry_only,89,4,0,65,20,50,39,0.0449438202247191,0.0,0.7303370786516854,0.2247191011235955
DO,E-Root,all_publicly_visible,78,5,0,40,33,61,17,0.0641025641025641,0.0,0.5128205128205128,0.4230769230769231
DO,E-Root,resolved_entry_only,15,0,0,8,7,11,4,0.0,0.0,0.5333333333333333,0.4666666666666667
DZ,E-Root,all_publicly_visible,12,0,0,6,6,10,2,0.0,0.0,0.5,0.5
EC,E-Root,all_publicly_visible,264,0,0,45,219,212,52,0.0,0.0,0.17045454545454544,0.8295454545454546
EE,E-Root,all_publicly_visible,229,14,0,157,58,181,48,0.0611353711790393,0.0,0.6855895196506551,0.25327510917030566
EE,E-Root,resolved_entry_only,135,14,0,103,18,107,28,0.1037037037037037,0.0,0.762962962962963,0.13333333333333333
EG,E-Root,all_publicly_visible,34,0,0,6,28,25,9,0.0,0.0,0.17647058823529413,0.8235294117647058
EG,E-Root,resolved_entry_only,8,0,0,2,6,5,3,0.0,0.0,0.25,0.75
ES,E-Root,all_publicly_visible,2748,9,0,1360,1379,1936,812,0.0032751091703056767,0.0,0.4949053857350801,0.5018195050946143
ES,E-Root,resolved_entry_only,912,0,0,337,575,625,287,0.0,0.0,0.36951754385964913,0.6304824561403509
ET,E-Root,all_publicly_visible,14,0,1,5,8,9,5,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714
FI,E-Root,all_publicly_visible,1563,40,0,1176,347,1165,398,0.025591810620601407,0.0,0.7523992322456814,0.2220089571337172
FI,E-Root,resolved_entry_only,702,35,0,533,134,497,205,0.04985754985754986,0.0,0.7592592592592593,0.1908831908831909
FJ,E-Root,all_publicly_visible,10,0,0,5,5,5,5,0.0,0.0,0.5,0.5
FM,E-Root,all_publicly_visible,14,0,0,14,0,10,4,0.0,0.0,1.0,0.0
FM,E-Root,resolved_entry_only,14,0,0,14,0,10,4,0.0,0.0,1.0,0.0
FR,E-Root,all_publicly_visible,11057,0,0,7632,3425,7706,3351,0.0,0.0,0.6902414759880618,0.30975852401193815
FR,E-Root,resolved_entry_only,5551,0,0,3748,1803,3545,2006,0.0,0.0,0.6751936588002162,0.3248063411997838
GB,E-Root,all_publicly_visible,5514,0,0,3732,1782,3779,1735,0.0,0.0,0.676822633297062,0.32317736670293795
GB,E-Root,resolved_entry_only,2726,0,0,1866,860,1746,980,0.0,0.0,0.6845194424064563,0.31548055759354365
GE,E-Root,all_publicly_visible,225,0,0,177,48,155,70,0.0,0.0,0.7866666666666666,0.21333333333333335
GF,E-Root,all_publicly_visible,12,0,0,10,2,10,2,0.0,0.0,0.8333333333333334,0.16666666666666666
GF,E-Root,resolved_entry_only,12,0,0,10,2,10,2,0.0,0.0,0.8333333333333334,0.16666666666666666
GG,E-Root,all_publicly_visible,12,4,0,4,4,8,4,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
GG,E-Root,resolved_entry_only,12,4,0,4,4,8,4,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
GH,E-Root,all_publicly_visible,16,4,0,8,4,12,4,0.25,0.0,0.5,0.25
GH,E-Root,resolved_entry_only,4,0,0,4,0,2,2,0.0,0.0,1.0,0.0
GP,E-Root,all_publicly_visible,25,8,0,9,8,18,7,0.32,0.0,0.36,0.32
GP,E-Root,resolved_entry_only,16,8,0,2,6,12,4,0.5,0.0,0.125,0.375
GQ,E-Root,all_publicly_visible,4,0,0,4,0,4,0,0.0,0.0,1.0,0.0
GR,E-Root,all_publicly_visible,529,0,0,319,210,430,99,0.0,0.0,0.6030245746691871,0.39697542533081287
GR,E-Root,resolved_entry_only,133,0,0,103,30,108,25,0.0,0.0,0.7744360902255639,0.22556390977443608
GT,E-Root,all_publicly_visible,38,0,0,18,20,26,12,0.0,0.0,0.47368421052631576,0.5263157894736842
GT,E-Root,resolved_entry_only,16,0,0,4,12,11,5,0.0,0.0,0.25,0.75
GU,E-Root,all_publicly_visible,100,0,2,70,28,72,28,0.0,0.02,0.7,0.28
HK,E-Root,all_publicly_visible,617,17,0,274,326,411,206,0.027552674230145867,0.0,0.44408427876823336,0.5283630470016207
HK,E-Root,resolved_entry_only,91,10,0,51,30,61,30,0.10989010989010989,0.0,0.5604395604395604,0.32967032967032966
HN,E-Root,all_publicly_visible,138,9,0,47,82,107,31,0.06521739130434782,0.0,0.34057971014492755,0.5942028985507246
HN,E-Root,resolved_entry_only,46,0,0,12,34,36,10,0.0,0.0,0.2608695652173913,0.7391304347826086
HR,E-Root,all_publicly_visible,488,0,0,281,207,342,146,0.0,0.0,0.5758196721311475,0.42418032786885246
HR,E-Root,resolved_entry_only,413,0,0,231,182,288,125,0.0,0.0,0.559322033898305,0.4406779661016949
HT,E-Root,all_publicly_visible,12,0,0,6,6,7,5,0.0,0.0,0.5,0.5
HU,E-Root,all_publicly_visible,476,0,0,318,158,362,114,0.0,0.0,0.6680672268907563,0.3319327731092437
HU,E-Root,resolved_entry_only,406,0,0,272,134,315,91,0.0,0.0,0.6699507389162561,0.33004926108374383
ID,E-Root,all_publicly_visible,869,25,4,525,315,621,248,0.028768699654775604,0.004602991944764097,0.6041426927502876,0.3624856156501726
ID,E-Root,resolved_entry_only,389,14,0,243,132,272,117,0.03598971722365039,0.0,0.6246786632390745,0.3393316195372751
IE,E-Root,all_publicly_visible,1039,0,0,751,288,670,369,0.0,0.0,0.7228103946102021,0.27718960538979787
IE,E-Root,resolved_entry_only,210,0,0,126,84,128,82,0.0,0.0,0.6,0.4
IL,E-Root,all_publicly_visible,301,121,37,37,106,220,81,0.4019933554817276,0.12292358803986711,0.12292358803986711,0.3521594684385382
IL,E-Root,resolved_entry_only,128,63,5,25,35,79,49,0.4921875,0.0390625,0.1953125,0.2734375
IM,E-Root,all_publicly_visible,36,0,0,26,10,28,8,0.0,0.0,0.7222222222222222,0.2777777777777778
IM,E-Root,resolved_entry_only,24,0,0,16,8,18,6,0.0,0.0,0.6666666666666666,0.3333333333333333
IN,E-Root,all_publicly_visible,1269,5,0,563,701,963,306,0.003940110323089046,0.0,0.4436564223798266,0.5524034672970843
IN,E-Root,resolved_entry_only,384,0,0,209,175,292,92,0.0,0.0,0.5442708333333334,0.4557291666666667
IQ,E-Root,all_publicly_visible,93,0,0,30,63,63,30,0.0,0.0,0.3225806451612903,0.6774193548387096
IQ,E-Root,resolved_entry_only,32,0,0,14,18,21,11,0.0,0.0,0.4375,0.5625
IR,E-Root,all_publicly_visible,610,0,0,71,539,450,160,0.0,0.0,0.11639344262295082,0.8836065573770492
IR,E-Root,resolved_entry_only,385,0,0,41,344,287,98,0.0,0.0,0.10649350649350649,0.8935064935064935
IS,E-Root,all_publicly_visible,74,0,0,48,26,48,26,0.0,0.0,0.6486486486486487,0.35135135135135137
IS,E-Root,resolved_entry_only,10,0,0,10,0,8,2,0.0,0.0,1.0,0.0
IT,E-Root,all_publicly_visible,3682,2,0,2028,1652,2664,1018,0.0005431830526887561,0.0,0.5507876154263986,0.44866920152091255
IT,E-Root,resolved_entry_only,767,0,0,516,251,551,216,0.0,0.0,0.6727509778357236,0.3272490221642764
JM,E-Root,all_publicly_visible,64,2,0,34,28,47,17,0.03125,0.0,0.53125,0.4375
JO,E-Root,all_publicly_visible,38,0,0,10,28,32,6,0.0,0.0,0.2631578947368421,0.7368421052631579
JO,E-Root,resolved_entry_only,38,0,0,10,28,32,6,0.0,0.0,0.2631578947368421,0.7368421052631579
JP,E-Root,all_publicly_visible,3211,4,0,2351,856,2108,1103,0.0012457178449081284,0.0,0.7321706633447524,0.2665836188103395
JP,E-Root,resolved_entry_only,1047,4,0,816,227,671,376,0.0038204393505253103,0.0,0.7793696275071633,0.21680993314231137
KE,E-Root,all_publicly_visible,134,4,0,98,32,93,41,0.029850746268656716,0.0,0.7313432835820896,0.23880597014925373
KE,E-Root,resolved_entry_only,96,4,0,78,14,69,27,0.041666666666666664,0.0,0.8125,0.14583333333333334
KG,E-Root,all_publicly_visible,214,0,0,151,63,133,81,0.0,0.0,0.705607476635514,0.29439252336448596
KG,E-Root,resolved_entry_only,212,0,0,151,61,131,81,0.0,0.0,0.7122641509433962,0.28773584905660377
KH,E-Root,all_publicly_visible,70,0,0,26,44,46,24,0.0,0.0,0.37142857142857144,0.6285714285714286
KH,E-Root,resolved_entry_only,46,0,0,20,26,30,16,0.0,0.0,0.43478260869565216,0.5652173913043478
KI,E-Root,all_publicly_visible,19,0,0,9,10,16,3,0.0,0.0,0.47368421052631576,0.5263157894736842
KN,E-Root,all_publicly_visible,14,0,0,10,4,11,3,0.0,0.0,0.7142857142857143,0.2857142857142857
KR,E-Root,all_publicly_visible,356,0,0,197,159,252,104,0.0,0.0,0.5533707865168539,0.44662921348314605
KR,E-Root,resolved_entry_only,100,0,0,62,38,86,14,0.0,0.0,0.62,0.38
KW,E-Root,all_publicly_visible,8,0,0,2,6,8,0,0.0,0.0,0.25,0.75
KY,E-Root,all_publicly_visible,12,2,0,6,4,10,2,0.16666666666666666,0.0,0.5,0.3333333333333333
KZ,E-Root,all_publicly_visible,831,0,0,669,162,507,324,0.0,0.0,0.8050541516245487,0.19494584837545126
KZ,E-Root,resolved_entry_only,100,0,0,95,5,59,41,0.0,0.0,0.95,0.05
LA,E-Root,all_publicly_visible,49,0,0,49,0,28,21,0.0,0.0,1.0,0.0
LB,E-Root,all_publicly_visible,30,0,0,4,26,20,10,0.0,0.0,0.13333333333333333,0.8666666666666667
LB,E-Root,resolved_entry_only,6,0,0,2,4,3,3,0.0,0.0,0.3333333333333333,0.6666666666666666
LC,E-Root,all_publicly_visible,40,3,0,21,16,26,14,0.075,0.0,0.525,0.4
LI,E-Root,all_publicly_visible,24,0,0,20,4,20,4,0.0,0.0,0.8333333333333334,0.16666666666666666
LI,E-Root,resolved_entry_only,18,0,0,14,4,15,3,0.0,0.0,0.7777777777777778,0.2222222222222222
LK,E-Root,all_publicly_visible,143,11,0,61,71,92,51,0.07692307692307693,0.0,0.42657342657342656,0.4965034965034965
LR,E-Root,all_publicly_visible,12,0,0,4,8,9,3,0.0,0.0,0.3333333333333333,0.6666666666666666
LS,E-Root,all_publicly_visible,22,0,0,14,8,16,6,0.0,0.0,0.6363636363636364,0.36363636363636365
LS,E-Root,resolved_entry_only,22,0,0,14,8,16,6,0.0,0.0,0.6363636363636364,0.36363636363636365
LT,E-Root,all_publicly_visible,304,2,0,210,92,215,89,0.006578947368421052,0.0,0.6907894736842105,0.3026315789473684
LT,E-Root,resolved_entry_only,49,2,0,37,10,30,19,0.04081632653061224,0.0,0.7551020408163265,0.20408163265306123
LU,E-Root,all_publicly_visible,340,0,0,210,130,256,84,0.0,0.0,0.6176470588235294,0.38235294117647056
LU,E-Root,resolved_entry_only,172,0,0,115,57,121,51,0.0,0.0,0.6686046511627907,0.3313953488372093
LV,E-Root,all_publicly_visible,259,0,0,157,102,165,94,0.0,0.0,0.6061776061776062,0.3938223938223938
LV,E-Root,resolved_entry_only,122,0,0,74,48,78,44,0.0,0.0,0.6065573770491803,0.39344262295081966
MA,E-Root,all_publicly_visible,20,0,0,6,14,15,5,0.0,0.0,0.3,0.7
MD,E-Root,all_publicly_visible,199,0,0,133,66,149,50,0.0,0.0,0.6683417085427136,0.3316582914572864
MD,E-Root,resolved_entry_only,161,0,0,111,50,116,45,0.0,0.0,0.6894409937888198,0.3105590062111801
ME,E-Root,all_publicly_visible,94,0,0,66,28,72,22,0.0,0.0,0.7021276595744681,0.2978723404255319
ME,E-Root,resolved_entry_only,46,0,0,34,12,35,11,0.0,0.0,0.7391304347826086,0.2608695652173913
MG,E-Root,all_publicly_visible,40,0,0,38,2,24,16,0.0,0.0,0.95,0.05
MH,E-Root,all_publicly_visible,12,0,0,6,6,7,5,0.0,0.0,0.5,0.5
MK,E-Root,all_publicly_visible,89,0,0,55,34,67,22,0.0,0.0,0.6179775280898876,0.38202247191011235
MK,E-Root,resolved_entry_only,26,0,0,18,8,22,4,0.0,0.0,0.6923076923076923,0.3076923076923077
ML,E-Root,all_publicly_visible,26,2,0,14,10,17,9,0.07692307692307693,0.0,0.5384615384615384,0.38461538461538464
MM,E-Root,all_publicly_visible,36,6,0,14,16,20,16,0.16666666666666666,0.0,0.3888888888888889,0.4444444444444444
MM,E-Root,resolved_entry_only,36,6,0,14,16,20,16,0.16666666666666666,0.0,0.3888888888888889,0.4444444444444444
MN,E-Root,all_publicly_visible,82,0,0,60,22,53,29,0.0,0.0,0.7317073170731707,0.2682926829268293
MN,E-Root,resolved_entry_only,18,0,0,16,2,12,6,0.0,0.0,0.8888888888888888,0.1111111111111111
MP,E-Root,all_publicly_visible,14,2,0,4,8,9,5,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714
MT,E-Root,all_publicly_visible,127,4,0,88,35,87,40,0.031496062992125984,0.0,0.6929133858267716,0.2755905511811024
MU,E-Root,all_publicly_visible,40,0,0,34,6,31,9,0.0,0.0,0.85,0.15
MU,E-Root,resolved_entry_only,8,0,0,8,0,7,1,0.0,0.0,1.0,0.0
MV,E-Root,all_publicly_visible,139,26,0,67,46,97,42,0.18705035971223022,0.0,0.48201438848920863,0.33093525179856115
MV,E-Root,resolved_entry_only,26,0,0,5,21,19,7,0.0,0.0,0.19230769230769232,0.8076923076923077
MW,E-Root,all_publicly_visible,11,0,0,9,2,4,7,0.0,0.0,0.8181818181818182,0.18181818181818182
MW,E-Root,resolved_entry_only,11,0,0,9,2,4,7,0.0,0.0,0.8181818181818182,0.18181818181818182
MX,E-Root,all_publicly_visible,657,2,0,315,340,513,144,0.0030441400304414,0.0,0.4794520547945205,0.517503805175038
MX,E-Root,resolved_entry_only,131,0,0,43,88,108,23,0.0,0.0,0.3282442748091603,0.6717557251908397
MY,E-Root,all_publicly_visible,260,1,0,121,138,196,64,0.0038461538461538464,0.0,0.4653846153846154,0.5307692307692308
MY,E-Root,resolved_entry_only,114,0,0,70,44,78,36,0.0,0.0,0.6140350877192983,0.38596491228070173
MZ,E-Root,all_publicly_visible,32,0,0,22,10,22,10,0.0,0.0,0.6875,0.3125
MZ,E-Root,resolved_entry_only,26,0,0,16,10,18,8,0.0,0.0,0.6153846153846154,0.38461538461538464
NC,E-Root,all_publicly_visible,28,0,0,20,8,19,9,0.0,0.0,0.7142857142857143,0.2857142857142857
NG,E-Root,all_publicly_visible,106,0,0,42,64,77,29,0.0,0.0,0.39622641509433965,0.6037735849056604
NG,E-Root,resolved_entry_only,29,0,0,15,14,21,8,0.0,0.0,0.5172413793103449,0.4827586206896552
NI,E-Root,all_publicly_visible,93,0,0,21,72,63,30,0.0,0.0,0.22580645161290322,0.7741935483870968
NI,E-Root,resolved_entry_only,54,0,0,14,40,38,16,0.0,0.0,0.25925925925925924,0.7407407407407407
NL,E-Root,all_publicly_visible,4911,0,0,3022,1889,3637,1274,0.0,0.0,0.6153532885359397,0.38464671146406026
NL,E-Root,resolved_entry_only,2464,0,0,1304,1160,1804,660,0.0,0.0,0.5292207792207793,0.4707792207792208
NO,E-Root,all_publicly_visible,1001,394,64,286,257,661,340,0.3936063936063936,0.06393606393606394,0.2857142857142857,0.25674325674325676
NO,E-Root,resolved_entry_only,541,189,21,203,128,357,184,0.34935304990757854,0.038817005545286505,0.3752310536044362,0.2365988909426987
NP,E-Root,all_publicly_visible,151,0,0,109,42,102,49,0.0,0.0,0.7218543046357616,0.2781456953642384
NP,E-Root,resolved_entry_only,30,0,0,16,14,21,9,0.0,0.0,0.5333333333333333,0.4666666666666667
NU,E-Root,all_publicly_visible,12,2,0,10,0,8,4,0.16666666666666666,0.0,0.8333333333333334,0.0
NZ,E-Root,all_publicly_visible,872,95,8,503,266,616,256,0.10894495412844037,0.009174311926605505,0.5768348623853211,0.30504587155963303
NZ,E-Root,resolved_entry_only,262,12,4,205,41,195,67,0.04580152671755725,0.015267175572519083,0.7824427480916031,0.15648854961832062
OM,E-Root,all_publicly_visible,20,0,0,14,6,14,6,0.0,0.0,0.7,0.3
PA,E-Root,all_publicly_visible,177,0,0,51,126,130,47,0.0,0.0,0.288135593220339,0.711864406779661
PA,E-Root,resolved_entry_only,118,0,0,38,80,81,37,0.0,0.0,0.3220338983050847,0.6779661016949152
PE,E-Root,all_publicly_visible,231,2,0,76,153,155,76,0.008658008658008658,0.0,0.329004329004329,0.6623376623376623
PE,E-Root,resolved_entry_only,155,0,0,54,101,104,51,0.0,0.0,0.34838709677419355,0.6516129032258065
PF,E-Root,all_publicly_visible,46,0,0,0,46,34,12,0.0,0.0,0.0,1.0
PG,E-Root,all_publicly_visible,8,2,0,4,2,6,2,0.25,0.0,0.5,0.25
PH,E-Root,all_publicly_visible,624,55,1,294,274,440,184,0.08814102564102565,0.0016025641025641025,0.47115384615384615,0.4391025641025641
PH,E-Root,resolved_entry_only,332,43,1,166,122,225,107,0.12951807228915663,0.0030120481927710845,0.5,0.3674698795180723
PK,E-Root,all_publicly_visible,139,10,0,47,82,102,37,0.07194244604316546,0.0,0.3381294964028777,0.5899280575539568
PK,E-Root,resolved_entry_only,71,10,0,35,26,51,20,0.14084507042253522,0.0,0.49295774647887325,0.36619718309859156
PL,E-Root,all_publicly_visible,2197,1,0,1439,757,1537,660,0.0004551661356395084,0.0,0.6549840691852526,0.3445607646791079
PL,E-Root,resolved_entry_only,940,1,0,571,368,643,297,0.0010638297872340426,0.0,0.6074468085106383,0.39148936170212767
PR,E-Root,all_publicly_visible,16,2,0,8,6,14,2,0.125,0.0,0.5,0.375
PR,E-Root,resolved_entry_only,10,0,0,4,6,9,1,0.0,0.0,0.4,0.6
